# Mf af A2220 phi2220 logL logPrior
5.021682272392929036e+01 7.578857368000536665e-01 1.951004802420668094e+00 3.106710892074135089e+00 1.962876664095828892e+04 0.000000000000000000e+00
9.340044578554305588e+01 3.332942249304621241e-01 5.320201352787564453e+00 3.108965058872646736e+00 1.963628479694181806e+04 0.000000000000000000e+00
5.545636069339654739e+01 9.599637587127110017e-01 2.930093507734446767e+00 1.327579513468708061e+00 1.964839182228699428e+04 0.000000000000000000e+00
5.900649178437391384e+01 8.402797152243555168e-01 1.620670373138104914e+00 2.336759276914734063e+00 1.965278169529636943e+04 0.000000000000000000e+00
6.543715044682758730e+01 5.369094434653093328e-01 5.331731159554695232e+00 1.254457455839652624e-02 1.966014474823802448e+04 0.000000000000000000e+00
5.089923829580295234e+01 4.516105782188928885e-01 2.364556429772116442e+00 5.064115817586710477e+00 1.966039120552656459e+04 0.000000000000000000e+00
8.552932426900491691e+01 8.781421729403954268e-01 1.206271062623926360e+00 5.613029994623863317e+00 1.966354152168046858e+04 0.000000000000000000e+00
9.840372310273214396e+01 7.247224501797495666e-01 1.586465677850555922e+00 3.167154392158957332e-01 1.966556175258744406e+04 0.000000000000000000e+00
8.165503741761087042e+01 2.250779055322462141e-01 2.488337732113571121e+00 7.082364912052125927e-01 1.967035165053266246e+04 0.000000000000000000e+00
6.022578053544994958e+01 4.976370370220971617e-01 1.643530019659183772e+00 5.586507899611152794e+00 1.967262767849130614e+04 0.000000000000000000e+00
8.834431565245247953e+01 3.434764318280950079e-01 4.675306647436592300e-01 5.371829489240096400e+00 1.967300501871214874e+04 0.000000000000000000e+00
6.373417566543149348e+01 3.146799315918034634e-01 3.286182691227942931e-01 4.167623770528192217e+00 1.967308088235685864e+04 0.000000000000000000e+00
5.120552216081354402e+01 7.802819627016617243e-01 1.008610532442673513e+00 2.043089236564408218e+00 1.967350919510640961e+04 0.000000000000000000e+00
8.226538234959370754e+01 7.147995167538587769e-01 3.596032118212308393e-01 3.551563119735006602e+00 1.967689692860196010e+04 0.000000000000000000e+00
9.433164094040873238e+01 5.066869164876137699e-01 5.586209928380529988e+00 2.553650027144800827e+00 1.967749723815092148e+04 0.000000000000000000e+00
8.642788913018277697e+01 2.820717059665637794e-01 1.687455425906002060e-01 5.622714004988101699e+00 1.968042667105096189e+04 0.000000000000000000e+00
6.025690250532347392e+01 7.536072228550138030e-01 2.324232858349290609e+00 5.207486109585685696e+00 1.968103943562962377e+04 0.000000000000000000e+00
9.436694085406169563e+01 2.522060167531639530e-01 3.537625880747128915e-01 4.359201091224148006e-01 1.968182234295765738e+04 0.000000000000000000e+00
8.457317767146076903e+01 3.935548069249474312e-01 2.426543025066140169e-01 4.093807735325136199e-01 1.968366333909042078e+04 0.000000000000000000e+00
7.117598867724252898e+01 4.303486160889942735e-01 9.817234870026558813e-03 2.230069685652737443e-01 1.968390488358592120e+04 0.000000000000000000e+00
6.662924760745184471e+01 9.456680257216295571e-01 5.405266238906897946e+00 2.256742211688362310e-01 1.968419830444712716e+04 0.000000000000000000e+00
9.072117022406348497e+01 7.857681769364324165e-01 2.519673620908244871e-01 2.244008555015695183e-01 1.968468796839944480e+04 0.000000000000000000e+00
7.579565073355350080e+01 6.900019616147752277e-01 1.271487186399514080e+00 2.706226337061556464e+00 1.968590132031245594e+04 0.000000000000000000e+00
7.828959801817750019e+01 7.652783453799136826e-01 4.486242449919918940e+00 2.963725609512827264e-01 1.968851260603293122e+04 0.000000000000000000e+00
8.125894730978589564e+01 4.107057173015680185e-01 6.061056162213223963e+00 2.516789982988507202e+00 1.969046553449421117e+04 0.000000000000000000e+00
7.303027306867356572e+01 5.783292208531203293e-01 2.655656352973281287e-01 6.898990450637073613e-01 1.969088843989668021e+04 0.000000000000000000e+00
9.596544742217614044e+01 9.404157796828591653e-01 7.505341530694947805e-01 2.318252639833533024e+00 1.969401976435001416e+04 0.000000000000000000e+00
6.393613835408880419e+01 5.518811570873545236e-01 4.094561978903780153e-01 2.739109891199650315e-01 1.969490703792121712e+04 0.000000000000000000e+00
6.133692036496421451e+01 9.460135863350882524e-01 4.197692919441001536e+00 6.189771019008271757e+00 1.969490765624936466e+04 0.000000000000000000e+00
9.961978482231052112e+01 2.324707394839559127e-01 2.993140573875209487e+00 2.004815856792248052e+00 1.969673795589184010e+04 0.000000000000000000e+00
5.561790003546011008e+01 7.000335834011178759e-01 8.383170757516038574e-01 1.059107791667231346e+00 1.970053669180133511e+04 0.000000000000000000e+00
6.571302878058422436e+01 5.472446729556700307e-01 5.172165059287432420e-01 7.304747939499223186e-01 1.970134985024545676e+04 0.000000000000000000e+00
5.747789821892268236e+01 2.917429835933585958e-01 3.079934129829422940e+00 2.301812196349193318e+00 1.970219347351772012e+04 0.000000000000000000e+00
6.642281302111543084e+01 9.585007699996204167e-01 1.952177751003172146e+00 5.644133194354512995e+00 1.970295992179875248e+04 0.000000000000000000e+00
9.172676866875640656e+01 5.484688247830640240e-01 1.406904129591917130e+00 2.671053491231108357e+00 1.970351298729622795e+04 0.000000000000000000e+00
8.975362749823835884e+01 5.029715880753818924e-01 3.843825883651077469e+00 1.611059513469838000e+00 1.970648642413130074e+04 0.000000000000000000e+00
6.691275419786954615e+01 3.519501543643087649e-01 3.204617298036172013e+00 6.083812496011282711e-01 1.970757368084867994e+04 0.000000000000000000e+00
5.758141389148599387e+01 4.733277659967825013e-01 7.129430068271216392e-01 5.957374840343487854e-01 1.970772272917578812e+04 0.000000000000000000e+00
8.273717166855767857e+01 4.832361152113088254e-01 6.206547282645210828e+00 2.183421821277849784e+00 1.971158907709754567e+04 0.000000000000000000e+00
5.014875892666801604e+01 2.578221188294454458e-01 5.993954829452061261e+00 6.119225561538832459e+00 1.971250488402183692e+04 0.000000000000000000e+00
9.626582696412511098e+01 8.154743432129409886e-01 1.051178583908783493e+00 2.219994485671556994e+00 1.971261911804774718e+04 0.000000000000000000e+00
7.469918491276290240e+01 6.368308624636885851e-01 8.402657033628280203e-01 1.472405345590116710e+00 1.971360744584849454e+04 0.000000000000000000e+00
6.056555483058377121e+01 8.905193820219825529e-01 2.059682981559039838e+00 6.519580570416700915e-01 1.971441867497839485e+04 0.000000000000000000e+00
7.783047639309864962e+01 7.119506307456245908e-01 8.816435621477705098e-01 1.441908896194436629e+00 1.971668928475605935e+04 0.000000000000000000e+00
7.897584970856428299e+01 2.101728950444986255e-01 2.632476195900141924e+00 2.432131347105487951e+00 1.971779914446830298e+04 0.000000000000000000e+00
