# Mf af A2220 phi2220 logL logPrior
6.460529416444440187e+01 6.169596904250836955e-01 4.679497418418909760e+00 1.026867703820198985e+00 1.978638818277039900e+04 0.000000000000000000e+00
6.959775525711253863e+01 6.981328262143901009e-01 5.106517576320449336e+00 1.055337423324595569e+00 1.978638858393807095e+04 0.000000000000000000e+00
6.717995087082135797e+01 6.368002110419829220e-01 5.061990832262940110e+00 1.224030217273048171e+00 1.978641358076141842e+04 0.000000000000000000e+00
6.590248291347323573e+01 6.309836439191593982e-01 4.687360977374817494e+00 1.131322756448698064e+00 1.978642526802240172e+04 0.000000000000000000e+00
6.690397129294508716e+01 6.971356777089074974e-01 4.594377161132053189e+00 9.196125397421208714e-01 1.978643362433055154e+04 0.000000000000000000e+00
5.887868954616488537e+01 4.799592113887354849e-01 5.425100008614431424e+00 1.038076323367427944e+00 1.978648701404325038e+04 0.000000000000000000e+00
6.157014590050250291e+01 5.126996107114858425e-01 5.481779264559085263e+00 1.195007331567111697e+00 1.978649179117702079e+04 0.000000000000000000e+00
7.111226346752376060e+01 7.367443210500637107e-01 4.512747087013521785e+00 9.893822985088190913e-01 1.978650714375634561e+04 0.000000000000000000e+00
6.744674301769119040e+01 6.970986224399352560e-01 4.569262931778006909e+00 9.876746307586778961e-01 1.978665779985323024e+04 0.000000000000000000e+00
6.667730940099154680e+01 6.765132935145573567e-01 4.777366481754069305e+00 1.069086922218687175e+00 1.978669107365040327e+04 0.000000000000000000e+00
6.623076661556508782e+01 6.703282648402422161e-01 4.676755032663890255e+00 9.521018164954335727e-01 1.978669250477330570e+04 0.000000000000000000e+00
5.980315315625190209e+01 4.984627393089358649e-01 5.393787339761757949e+00 1.055297516350493181e+00 1.978670604609795555e+04 0.000000000000000000e+00
7.167361200881651939e+01 7.367496993714565123e-01 4.792328193267932690e+00 1.059786195151388721e+00 1.978670735039304782e+04 0.000000000000000000e+00
6.970840751063735752e+01 7.028082787721444680e-01 4.563147339256701684e+00 1.111911633327644644e+00 1.978673974087208626e+04 0.000000000000000000e+00
6.654650269122285522e+01 6.559909479508937435e-01 4.698338686806357245e+00 1.010909435276544421e+00 1.978676793781367451e+04 0.000000000000000000e+00
6.281022797441503513e+01 5.501063952725556705e-01 5.494534679021967349e+00 1.100236708371140404e+00 1.978677261706041827e+04 0.000000000000000000e+00
7.052186249047646527e+01 7.349538631059548965e-01 4.851118951909123567e+00 9.728630749825073476e-01 1.978678099487674990e+04 0.000000000000000000e+00
6.309003167152636848e+01 6.075035767258406549e-01 5.122301240238201991e+00 9.450330126200982006e-01 1.978680365270548646e+04 0.000000000000000000e+00
6.113062144518470831e+01 5.334169399296978531e-01 5.282408577957806273e+00 1.024631393539514601e+00 1.978680688058674423e+04 0.000000000000000000e+00
6.563960785080233507e+01 6.309158595555757199e-01 4.753996140284894700e+00 1.083375954475526592e+00 1.978681744812888428e+04 0.000000000000000000e+00
6.791782512650812009e+01 7.028995458695120879e-01 4.630696254447578930e+00 9.459631040067740804e-01 1.978682807780530129e+04 0.000000000000000000e+00
6.765630057446365697e+01 7.023570355074085780e-01 4.737346076174575593e+00 1.022791146555625197e+00 1.978683793590838104e+04 0.000000000000000000e+00
6.732617887791498390e+01 6.476871961334222938e-01 4.821204618386835783e+00 1.140403392135529215e+00 1.978684203716977572e+04 0.000000000000000000e+00
6.179873232740396105e+01 5.507120886482469446e-01 5.237902997994198451e+00 1.096516591146244668e+00 1.978686094554000374e+04 0.000000000000000000e+00
7.208491334285706387e+01 7.577946799702460767e-01 4.737089581433555630e+00 1.016901553490768828e+00 1.978690611092975814e+04 0.000000000000000000e+00
6.504215108160498460e+01 6.511110622004098181e-01 4.865651427131743034e+00 9.904888254729130592e-01 1.978692428919926533e+04 0.000000000000000000e+00
6.517895001299692126e+01 6.154420578836700129e-01 5.185554421595157670e+00 1.156962061543579168e+00 1.978695476911051810e+04 0.000000000000000000e+00
7.195110572698318663e+01 7.517891630025167471e-01 4.638167046969133622e+00 1.061962324206337183e+00 1.978700167010951554e+04 0.000000000000000000e+00
7.103068940658631902e+01 7.535354531896450991e-01 4.627696342235010363e+00 1.003290931918682682e+00 1.978701662958183806e+04 0.000000000000000000e+00
6.528114289861140662e+01 6.236972482797854545e-01 5.103331405060055559e+00 1.132873878751404995e+00 1.978707007398199858e+04 0.000000000000000000e+00
6.744652284250679486e+01 6.693782648259726242e-01 4.735054054875666552e+00 1.052515756067946118e+00 1.978707234903561766e+04 0.000000000000000000e+00
6.722742244848600990e+01 6.778521915008973719e-01 4.709364671171489825e+00 1.043970709981622447e+00 1.978707529176875687e+04 0.000000000000000000e+00
6.466069230885328523e+01 6.179518502453372752e-01 5.181956241572306610e+00 1.101059124927599830e+00 1.978717311939903448e+04 0.000000000000000000e+00
6.742551897927359050e+01 6.700972783679396416e-01 4.817134482537733575e+00 1.056509921620857106e+00 1.978723646191865191e+04 0.000000000000000000e+00
