Mf	af	A2220	phi2220	logL
8.36756775726957897632e+01	6.70298068136249147742e-01	6.84085565673164719414e+00	4.97656159683322663057e+00        1.923831e+04
9.15414397868675422387e+01	6.92947873067247810397e-01	6.95382701461900332163e+00	4.17866393393290280756e+00        1.924632e+04
8.54863651908795674217e+01	7.83795528981142353153e-01	4.17125832871862023410e+00	3.87224316868267326441e+00        1.943901e+04
8.38689967146166281964e+01	3.64005123550408371536e-01	5.65428498896997488998e+00	5.44674342530311594857e+00        1.945129e+04
9.14454312800432376207e+01	5.68456542129657238505e-01	5.52158623153920835591e+00	6.16966225872286511134e+00        1.947521e+04
6.81726872086912152326e+01	2.97780005558324845083e-01	4.10770574341262140194e+00	4.70397686366705602978e+00        1.950056e+04
5.01588906604497779540e+01	6.70205132259514502202e-01	4.29052367373224630143e+00	3.23898226816611556345e+00        1.952948e+04
8.71305280338312542199e+01	3.80382439373371572522e-01	4.40159690870985720323e+00	5.97854121710808694701e+00        1.954389e+04
5.12454780050382225909e+01	4.24197477461040306501e-01	3.46532283966986653923e+00	4.04249111251198822714e+00        1.954407e+04
6.75547150619074443512e+01	4.31645952308533198405e-01	6.50132289058922463454e+00	2.85648361943981488054e+00        1.956522e+04
7.48925825907506350632e+01	6.28047984947396442656e-01	2.69112468013386729737e+00	5.11760960601339576215e+00        1.956881e+04
9.96221931671397840091e+01	3.50673885217791136970e-01	6.86605800421386014420e+00	1.66364452881941371487e+00        1.957248e+04
7.63472957723750766945e+01	2.44898316801986926095e-01	6.50614555119731008404e+00	8.89117520798200500209e-01        1.958650e+04
9.42053038998507474844e+01	9.03237107318513587906e-01	1.76243090209433495019e+00	3.69444420770373982421e+00        1.959021e+04
5.99570571873872424362e+01	8.49587867100355720318e-01	4.96105642516629075089e+00	4.71629341933732426639e+00        1.959454e+04
8.11612710665137058186e+01	6.26070940793862718010e-01	4.09255668570031705400e+00	3.23894443501881390546e+00        1.959747e+04
6.87278784318916109441e+01	6.80704030135219406716e-01	6.68044787493178304771e+00	6.09784134076187456230e+00        1.960734e+04
7.87755916605730561741e+01	9.23616629692068813462e-01	1.34413305180284758933e+00	3.60370904946658932033e+00        1.961195e+04
5.81571538351269694544e+01	5.74948814401639918259e-01	1.71799196464265979678e+00	3.37918321198679771911e+00        1.961611e+04
6.92919706215885042866e+01	9.17642124287755267531e-01	5.58984339849625033736e+00	1.39982019280290259644e+00        1.962772e+04
8.64693243955688188862e+01	5.10921180971080635125e-01	1.87002448976898771882e+00	5.58573341612767748643e+00        1.962823e+04
5.02168227239292903619e+01	7.57885736800053666506e-01	1.95100480242066809389e+00	3.10671089207413508859e+00        1.962877e+04
9.34004457855430558766e+01	3.33294224930462124057e-01	5.32020135278756445274e+00	3.10896505887264673618e+00        1.963628e+04
5.54563606933965473900e+01	9.59963758712711001664e-01	2.93009350773444676719e+00	1.32757951346870806120e+00        1.964839e+04
5.90064917843739138448e+01	8.40279715224355516767e-01	1.62067037313810491383e+00	2.33675927691473406256e+00        1.965278e+04
6.54371504468275873023e+01	5.36909443465309332844e-01	5.33173115955469523186e+00	1.25445745583965262426e-02        1.966014e+04
5.08992382958029523365e+01	4.51610578218892888547e-01	2.36455642977211644151e+00	5.06411581758671047737e+00        1.966039e+04
8.55293242690049169141e+01	8.78142172940395426828e-01	1.20627106262392636005e+00	5.61302999462386331686e+00        1.966354e+04
9.84037231027321439569e+01	7.24722450179749566601e-01	1.58646567785055592203e+00	3.16715439215895733227e-01        1.966556e+04
8.16550374176108704205e+01	2.25077905532246214104e-01	2.48833773211357112132e+00	7.08236491205212592703e-01        1.967035e+04
6.02257805354499495820e+01	4.97637037022097161731e-01	1.64353001965918377181e+00	5.58650789961115279425e+00        1.967263e+04
8.83443156524524795259e+01	3.43476431828095007948e-01	4.67530664743659229998e-01	5.37182948924009640024e+00        1.967301e+04
6.37341756654314934849e+01	3.14679931591803463409e-01	3.28618269122794293136e-01	4.16762377052819221745e+00        1.967308e+04
5.12055221608135440192e+01	7.80281962701661724324e-01	1.00861053244267351303e+00	2.04308923656440821759e+00        1.967351e+04
8.22653823495937075450e+01	7.14799516753858776852e-01	3.59603211821230839274e-01	3.55156311973500660173e+00        1.967690e+04
9.43316409404087323765e+01	5.06686916487613769888e-01	5.58620992838052998763e+00	2.55365002714480082702e+00        1.967750e+04
8.64278891301827769666e+01	2.82071705966563779366e-01	1.68745542590600206001e-01	5.62271400498810169921e+00        1.968043e+04
