Mf	af	A2220	A2330	phi2220	phi2330	logL
8.73333431070549437436e+01	7.66967791458434855478e-01	4.27128746412165085644e+01	3.32826846421306621338e+00	5.92869444050056770834e+00	5.89937523289082754729e+00        8.248168e+03
6.84415545454286302629e+01	3.22349120292055979498e-01	4.45076598109783390100e+01	1.64756580183314893517e+00	4.92590065913454200341e+00	2.38100202979974140405e+00        1.085353e+04
9.27760204169990174705e+01	3.12781849277057377723e-01	4.47115539928537728542e+01	6.09078856362576104289e+00	1.06732257270441976971e+00	1.81718010913935801298e+00        1.230379e+04
8.89376393413978689750e+01	5.29993641871786769215e-01	3.38284505975047480320e+01	1.30211410585733888823e+00	5.34488733796753301419e+00	2.23123458905803451202e+00        1.244015e+04
7.07139428839229680079e+01	6.85074737874572958773e-01	3.56886450386892875031e+01	3.43378114493606068081e+00	4.07478182567013202942e+00	2.31612098079393113892e+00        1.248109e+04
9.08908547672523212668e+01	5.00964134257547488716e-01	4.04820770160379979075e+01	3.12943029961792218430e+00	4.70869042977269369743e+00	2.97521898921299987606e-01        1.252611e+04
7.11266743098127562916e+01	5.10886052033608373257e-01	3.61644666240689076631e+01	6.51337391523981867891e+00	5.90224599214356260291e+00	5.83659264107919639741e+00        1.270823e+04
8.23553739273082356931e+01	5.16709724594780150930e-01	2.86843124307981902632e+01	7.13156050231497573577e+00	5.94096500217737855110e+00	3.70646083487761668351e+00        1.445995e+04
6.94011803408651104519e+01	7.12559967862537391170e-01	2.47736150184528227669e+01	2.86987418189930965084e+00	3.60418985759404719715e+00	3.73740502407021590869e+00        1.503510e+04
5.27919502028420097872e+01	2.90376457592964876131e-01	3.98088587950049301867e+01	6.83026984299731321215e+00	2.54932672127608173085e+00	5.94252460239770030626e+00        1.534519e+04
8.12725725127953353422e+01	4.69603472268819099877e-01	4.24637543796430847465e+01	2.97227931453572935538e+00	3.68025235820326113156e+00	3.56265299304659066593e+00        1.554440e+04
5.86097524864114021170e+01	4.57597176016231232953e-01	4.13612319393580705196e+01	6.96307654685886179280e-01	2.56394508415038657745e+00	1.15076537811422019431e+00        1.555195e+04
7.28268341012795588085e+01	7.73570192573923454127e-01	1.81721450424363766274e+01	3.35751843447866971104e+00	4.90220487847928332314e+00	1.15577103751487553218e+00        1.556711e+04
5.76467273448943942071e+01	9.06481312624555779500e-01	2.72564043310869017489e+01	6.65811899089536840535e+00	2.12865283155942996984e+00	4.89278106425815284553e+00        1.570199e+04
6.02365152110379540318e+01	7.80552911598539900240e-01	2.70397211059546833667e+01	6.14612178994633939766e+00	3.77884429923000109142e+00	3.34567100462251687532e+00        1.571035e+04
5.68816609662785452883e+01	5.36940695947139112754e-01	2.11488592130664194713e+01	1.32143712785087830142e+00	3.43448903058991250603e+00	4.48520265869609602305e+00        1.610597e+04
5.23236543272043377328e+01	4.34281748257938471358e-01	1.97011948278438850934e+01	5.14714875743887301240e+00	3.92876037848014814102e+00	5.25746884540532422037e-01        1.616324e+04
6.90859758988315917350e+01	8.35832128673157814802e-01	1.20910117457987293932e+01	3.77249363178841834454e-01	3.49273362929183139869e+00	3.33663349516279605922e+00        1.686655e+04
7.94176485598887893502e+01	9.11606014659194774374e-01	1.08936460995865118662e+01	7.36980950152629787908e+00	3.07056362695501716686e+00	1.39584979163328615215e+00        1.691418e+04
9.44919331539955607013e+01	5.49536253338985258843e-01	6.59683884287151034442e+00	7.03943156868488983946e+00	4.61765513490746748460e+00	1.35577224004855168005e+00        1.700538e+04
8.85435701076160768253e+01	4.40600380624298681997e-01	3.47301790032489918758e+01	7.72291432312378312020e+00	2.94003859771988240723e+00	4.87756911150047756109e+00        1.704614e+04
8.06104178949175462776e+01	8.54677584429404335609e-01	2.81279629536060724604e+01	7.87656555686616632883e-01	1.10018444338392164944e-02	5.34486151756398619739e+00        1.710377e+04
6.18050261774338949294e+01	9.36662327277036688145e-01	2.27035304462633327205e+01	5.09537770172769377552e+00	5.11142948480058123550e+00	5.73792962800850236960e-01        1.717470e+04
5.90346197915753165830e+01	8.10160997721472653232e-01	1.43220021355882352054e+01	4.81243550359295380048e+00	4.03337315207819457896e+00	3.74243829380668302509e-01        1.717476e+04
6.95170077874638536741e+01	4.89924978822335766004e-01	3.67578067928656793129e+01	2.18945742873770132775e+00	2.50363389453157747511e+00	4.67769323586441654328e+00        1.751855e+04
9.33022885650739510766e+01	2.11803323237516494260e-01	1.90903902043955362444e+01	3.45874282766263174693e+00	9.34883961047676792511e-01	5.14227987940299691161e+00        1.755576e+04
8.32793649814803700338e+01	9.50404536574892100376e-01	2.61832997142489460884e+01	2.23149956026371221185e+00	1.25268781376103799374e+00	5.69428299217401701071e+00        1.756635e+04
6.39739195230122206226e+01	5.43259185869159333393e-01	1.40525866150997167381e+01	7.83494170461316641330e-01	3.11135099494624878247e+00	4.02375658062619123712e+00        1.757721e+04
6.88941585063149517509e+01	2.69548796912608135123e-01	7.48150406806283641004e+00	1.71598748701552650253e+00	5.30336150857420562943e+00	3.65575021161113200563e+00        1.762092e+04
8.46939513700403949770e+01	3.63581097870756375645e-01	1.10022545784525807022e+01	4.71469791498328127943e+00	1.07401762036967851621e+00	4.77395680948616840666e-01        1.763057e+04
9.15343776975094982618e+01	5.71939049148090017383e-01	2.45426396571811977765e+01	7.79235512143965447507e+00	1.68727324111236587356e+00	6.32098488912496869752e-01        1.764202e+04
