# Mf af A2220 A2330 phi2220 phi2330 logL logPrior
9.153437769750949826e+01 5.719390491480900174e-01 2.454263965718119778e+01 7.792355121439654475e+00 1.687273241112365874e+00 6.320984889124968698e-01 1.764201799646897052e+04 0.000000000000000000e+00
5.999879127608094365e+01 5.563391660185175169e-01 8.340718965777790928e+00 6.973475966125112890e+00 3.543883912594774088e+00 3.548993274407554299e+00 1.771661625226656179e+04 0.000000000000000000e+00
9.527320436740228615e+01 5.602534308146887021e-01 1.714002974866196283e+01 4.136525990314078527e+00 1.336047586533227971e+00 2.042696866448983073e-01 1.772155959491694739e+04 0.000000000000000000e+00
5.790628358164077838e+01 3.992298455783177547e-01 6.860752028562327354e+00 2.825424434393556394e-01 5.245873604662963707e+00 4.489475628317788569e+00 1.776030954211409335e+04 0.000000000000000000e+00
6.418452399422830013e+01 9.438645269147774020e-01 8.398033351346306574e+00 2.769579157905766031e+00 3.722566957450077485e+00 3.686395745982898653e+00 1.781092913170197789e+04 0.000000000000000000e+00
8.138660639651224926e+01 9.008940521182545735e-01 3.262255576312276872e+01 4.612449766813377039e+00 1.576079965512776349e-01 3.139518741646573741e+00 1.783804428191557599e+04 0.000000000000000000e+00
8.474008103262846703e+01 3.188399953403753817e-01 1.345710402671207540e+01 5.537869329577427280e+00 3.978812813103846935e+00 1.884175823985152487e+00 1.785396007308097978e+04 0.000000000000000000e+00
9.636550809846829679e+01 6.002276402126032195e-01 3.279786810406994046e+00 6.580571838828571885e+00 3.934050247966859537e+00 2.050059377614241729e+00 1.791854854727376369e+04 0.000000000000000000e+00
5.960905284162279116e+01 3.217544130828965399e-01 1.824422084954277823e+00 3.149205111055746631e+00 5.388061875069750428e+00 6.555743808869073375e-01 1.798943930283008740e+04 0.000000000000000000e+00
6.923263623895903152e+01 7.255878078186708269e-01 2.776236982514268092e+00 3.715157482531645350e+00 5.000960213437449120e+00 1.651262516318789508e+00 1.800820546855883731e+04 0.000000000000000000e+00
6.383805367420680454e+01 2.377309743556667021e-01 3.611579722629518319e+00 7.618560779485337164e+00 9.730965884966009671e-01 8.057903168555192730e-01 1.800924768163899716e+04 0.000000000000000000e+00
6.515884640194211386e+01 4.102459165562287735e-01 2.712246066122578014e+00 7.829880147038386973e+00 3.298534760011093692e+00 1.260757689796076830e+00 1.802605591156368610e+04 0.000000000000000000e+00
6.717456536546713153e+01 3.994980054766466004e-01 9.923017151584190287e+00 3.599032216490007041e+00 1.580645722002986808e-01 3.769568903725839970e+00 1.810099477273742377e+04 0.000000000000000000e+00
6.667346695880110019e+01 5.134109140036789976e-01 1.240279309406634844e+01 3.269243689385020524e+00 3.142135139449070191e+00 2.532607464428752841e+00 1.812435419019899564e+04 0.000000000000000000e+00
8.071877389609134923e+01 3.143698287856711016e-01 1.003836231189639072e+01 5.852755216969542928e+00 1.824652681992360082e+00 1.284247330333296855e+00 1.814878875362349208e+04 0.000000000000000000e+00
7.596134259686357382e+01 3.544005915967594067e-01 1.360669247512385915e+01 2.658755647412158751e+00 7.953201610260305365e-01 4.502111837683881568e+00 1.816496112215325047e+04 0.000000000000000000e+00
6.459365953776458014e+01 9.432210087287690170e-01 1.799213468396361648e+01 5.448755492477670437e+00 3.374144061260925809e-01 2.264680720523010837e+00 1.817744962481694165e+04 0.000000000000000000e+00
8.163903851382815446e+01 4.108136134043114951e-01 7.181354653670862120e+00 5.150486719862759522e+00 4.211939072143671581e+00 2.507792843216464451e+00 1.821364468619941545e+04 0.000000000000000000e+00
5.924639704544131291e+01 7.314965276525826621e-01 4.432133375734714065e+01 7.131361754877148407e+00 6.269129586640737273e+00 5.163930982292321836e+00 1.823036091514057625e+04 0.000000000000000000e+00
5.705290792505780217e+01 4.297581196512327284e-01 5.302469603810600063e-01 1.312616921213660248e+00 1.092516878548818848e+00 5.291181952163952928e+00 1.827357480753035998e+04 0.000000000000000000e+00
5.502190006259083077e+01 7.085205514156598383e-01 1.146990643202762605e+01 1.955268479660144276e+00 1.687912736473037745e+00 3.069453472320527343e+00 1.827498224915198080e+04 0.000000000000000000e+00
8.745193153851541013e+01 5.363647165015036355e-01 2.053666512773171249e+00 2.098260191440351807e+00 4.747227098056200134e+00 4.205361805398928787e+00 1.831561773324077512e+04 0.000000000000000000e+00
5.054904620469018539e+01 9.397812421157645257e-01 1.450262793042527676e+01 9.375924555005763494e-01 6.199048017948918243e+00 3.856811252074614060e+00 1.831737240006518186e+04 0.000000000000000000e+00
5.564353445270170084e+01 5.779515621780425549e-01 8.708510113210365944e-02 3.869353779441967678e+00 4.489527596137765642e+00 3.660398804828256303e+00 1.831772412788211659e+04 0.000000000000000000e+00
6.758159254835513252e+01 8.727056563852739757e-01 5.418009031595228286e+00 6.990641164689259668e-02 5.324436018857726438e+00 2.356722381763879604e+00 1.832082264125963775e+04 0.000000000000000000e+00
8.299376968428821044e+01 8.668349118165484812e-01 3.339894263633027549e+00 5.962798790867063659e+00 1.661558994316617799e+00 3.095091697776672923e-01 1.832477739125103835e+04 0.000000000000000000e+00
9.923655805118046658e+01 3.540888322536975830e-01 2.396886185625306354e+01 6.573258232826465708e+00 3.186652245417236351e+00 4.096245738685622584e+00 1.842666236178869440e+04 0.000000000000000000e+00
5.016258443278642432e+01 7.974910873022678093e-01 1.034962896975031299e+01 2.604912709916939129e+00 6.007537820254898797e+00 1.518860056062807384e+00 1.846207260113377197e+04 0.000000000000000000e+00
8.294050413171525804e+01 4.461139197166756332e-01 8.518993734417456665e+00 3.244413694366938383e+00 9.942603193757743041e-01 3.538350451564240551e+00 1.846762899108797865e+04 0.000000000000000000e+00
8.335325409351605686e+01 2.081827979740965839e-01 9.489327472620816550e+00 4.580959243802969816e+00 3.952725378308868276e+00 5.172751215205517283e+00 1.848083689534911537e+04 0.000000000000000000e+00
7.743933215557697736e+01 5.734365148583274729e-01 3.969855664276444429e+01 8.627869242543442230e-01 1.545138983494822149e+00 4.359702278614481230e+00 1.848156250376918979e+04 0.000000000000000000e+00
8.946180170275967214e+01 6.707515790683807877e-01 2.836233204308154043e+01 8.410946296759987950e-01 1.670277839959402266e+00 2.368189409216930219e+00 1.848292990817008103e+04 0.000000000000000000e+00
5.619840971145066533e+01 4.146236177251595434e-01 8.597858102011686654e+00 1.739555790886731845e+00 2.038203961250605545e+00 6.202575305650455562e+00 1.851152717269515051e+04 0.000000000000000000e+00
8.283240962596127588e+01 4.797621294951258664e-01 2.119018250136474535e+01 1.769105180262439792e+00 3.025651583315483339e+00 4.552553904633567683e+00 1.852006093579966182e+04 0.000000000000000000e+00
7.208398266795488496e+01 6.760661166713236581e-01 4.054235273569573472e+00 3.148760491560999686e+00 1.589856142286149465e+00 6.170051488977343901e+00 1.852182535817673488e+04 0.000000000000000000e+00
8.024886782876438929e+01 6.780270321798615996e-01 1.853377754918266618e+00 5.085904374198898736e+00 8.910277645489474985e-01 2.706145783748068023e+00 1.852412249223933031e+04 0.000000000000000000e+00
8.811089461165005332e+01 5.618472251767288039e-01 1.262725634660386120e+00 4.000248882109239901e+00 3.300671540263704351e-01 3.372594517648247248e+00 1.853379554339333481e+04 0.000000000000000000e+00
9.299539091778011368e+01 7.726284592145211683e-01 2.478852258043393419e+01 7.008191413418598970e+00 2.625803593841540717e+00 3.652524358462905241e+00 1.854529003992642538e+04 0.000000000000000000e+00
6.660540904520931349e+01 5.152359258124006303e-01 4.087893741340180753e+01 6.833801527752129346e+00 1.915251018915200110e+00 3.386701203013266603e+00 1.856147483995342191e+04 0.000000000000000000e+00
7.874580200610041913e+01 6.139981327777885856e-01 2.549410971125541892e+01 7.736952105035505234e+00 2.190947939778305376e+00 5.190541696249685977e+00 1.856581651859707199e+04 0.000000000000000000e+00
9.150977574777169821e+01 3.347165851871965470e-01 1.519544911816413446e+01 3.354807359603842354e+00 2.567697218791588298e+00 2.377693390161888409e+00 1.857862888128441773e+04 0.000000000000000000e+00
6.405743504856486936e+01 8.905699702262542816e-01 1.496777201311628325e+01 1.326103537793390519e+00 7.965872501972021125e-01 6.151156404963870727e+00 1.858827954629130909e+04 0.000000000000000000e+00
7.255684814423665330e+01 8.587011747355947078e-01 9.173736173611791500e+00 7.650936272356300805e+00 1.125973951209465751e+00 5.726816578909918576e+00 1.859754458042582337e+04 0.000000000000000000e+00
8.966141650312430045e+01 6.670022603455203480e-01 1.634032543956593742e+01 6.468739061565741189e+00 3.511638501587569294e+00 2.705035612915644094e+00 1.861573090890995809e+04 0.000000000000000000e+00
7.926111276228657232e+01 7.693482714410678769e-01 4.584428841580627356e+00 5.347126828444352498e+00 1.614172970261464446e+00 1.136424881196369974e+00 1.861918447225671116e+04 0.000000000000000000e+00
9.133524126181329450e+01 7.666933127599743214e-01 7.173704777792380582e+00 6.582364524844813047e+00 3.130530612928611678e+00 1.905643233522112068e+00 1.862697040844255389e+04 0.000000000000000000e+00
7.177859462621245257e+01 4.352272115018219756e-01 1.025089257165117562e+00 7.400541320282449931e+00 1.738940106565929344e+00 2.953583270059406463e+00 1.864988404358556727e+04 0.000000000000000000e+00
5.971820764942986415e+01 7.817888784778923572e-01 3.971927554469252897e+01 1.286795002378005703e+00 3.680547099187447824e-01 3.350473148220252995e+00 1.865264783853827976e+04 0.000000000000000000e+00
7.543583983065072118e+01 9.142656616001935133e-01 9.680335684634078675e+00 2.922495023538803416e+00 1.067187784691275620e+00 6.282304241382522747e+00 1.865467326217337541e+04 0.000000000000000000e+00
8.058948748510162829e+01 9.190982844680821717e-01 3.245054428824134618e+01 3.979994538913775415e+00 9.414722936490546035e-01 4.251089695868375706e+00 1.866732208756619730e+04 0.000000000000000000e+00
5.129315613136840568e+01 4.405403625407331436e-01 7.120726529639744840e+00 8.330113860018285576e-01 3.802408870181352984e-01 3.851110238649600781e+00 1.868481175081605033e+04 0.000000000000000000e+00
6.688317511667747794e+01 3.984358536287375130e-01 7.598639407203556573e+00 5.333969665344621802e+00 2.633716893963132577e+00 4.139219059706308990e+00 1.871172685514413024e+04 0.000000000000000000e+00
8.328753210486024727e+01 6.341390963143576087e-01 3.091034849727726908e+01 3.969916534417582188e+00 1.575590067473294331e+00 3.569476976301997784e+00 1.871929595072132361e+04 0.000000000000000000e+00
5.703932907968066957e+01 7.428289902667196687e-01 3.071174200601771531e+01 6.996300345186940994e+00 6.198971720327220325e+00 4.930289250759016362e+00 1.872592246412365421e+04 0.000000000000000000e+00
9.612136649487639772e+01 2.512038729818974470e-01 4.037081069134604405e+00 3.991407128685060091e+00 2.042180569354861142e+00 5.491952532573883161e+00 1.872831555948179448e+04 0.000000000000000000e+00
5.710358598816712572e+01 8.178709727264623641e-01 1.649102794060147659e+01 4.961687525553504230e+00 5.367142965173969937e-01 4.329992594949255036e+00 1.873031623157514696e+04 0.000000000000000000e+00
5.503013362334792902e+01 7.111040497792160409e-01 1.147341249256952445e+01 1.923427359309306306e+00 1.916178766069920325e-02 3.307072448992657510e+00 1.874302161999327291e+04 0.000000000000000000e+00
9.195894389212190845e+01 8.309716719821659270e-01 1.093672475845213121e+01 1.990564617852886853e+00 1.102086291896841042e+00 5.373353356275170967e+00 1.876297282347605869e+04 0.000000000000000000e+00
9.520818065961441334e+01 3.903718546570295600e-01 3.335130004595905362e-01 4.969268409751702364e+00 2.453249616368648134e+00 4.036316540551091236e+00 1.876460838332877393e+04 0.000000000000000000e+00
5.232897354362089715e+01 2.072545079269329238e-01 4.289834170578860295e+01 6.093030034457385113e+00 1.625865529279409305e+00 4.708611854165706490e+00 1.876749142672707603e+04 0.000000000000000000e+00
8.376925282501812831e+01 2.852434517005503767e-01 1.262990664357778847e+01 5.838231326915870767e+00 3.275970447348391268e+00 2.667889287789184216e+00 1.878011498585404843e+04 0.000000000000000000e+00
6.633975873308412474e+01 5.693879569525160944e-01 9.658212631550471272e+00 1.299991118811426150e+00 6.683861043623774423e-01 5.308633068456021675e+00 1.880362237539891430e+04 0.000000000000000000e+00
6.937477223073176447e+01 3.942428727204828620e-01 9.119701915089652999e+00 2.910852812939514145e+00 1.723072911794256701e+00 5.313941509811654029e+00 1.884820015787148805e+04 0.000000000000000000e+00
8.760292152696196410e+01 5.747547896184226346e-01 1.326760961788804316e+01 6.669241148111237916e-01 2.486432027611087392e+00 6.059739685325625125e+00 1.889024957359609834e+04 0.000000000000000000e+00
9.897481212517884330e+01 4.310848204512041648e-01 1.176144857944228050e+01 6.440439880971815967e+00 3.983949392132729361e+00 4.337430239244482344e+00 1.891278956335786279e+04 0.000000000000000000e+00
9.112672187488129794e+01 8.531363104661968677e-01 8.549462975227381634e+00 5.935532280440745545e+00 1.177323007163806556e+00 2.068170013333388013e+00 1.891497954810643205e+04 0.000000000000000000e+00
6.207381821316077009e+01 8.016937341882887091e-01 1.521757716018928974e+01 4.726399120815624855e+00 5.411166507180033003e-01 5.697636565106616757e+00 1.892850352257038685e+04 0.000000000000000000e+00
9.712974687275956853e+01 7.584823439173262738e-01 8.686340248573660716e+00 6.212822180643078340e+00 3.115743240219565724e+00 2.450876707440817981e+00 1.894346089527763615e+04 0.000000000000000000e+00
8.370466015596132081e+01 4.941837979194090291e-01 1.753668863610204909e+01 2.916622925984382331e+00 2.190162586506033016e+00 1.749843099800229229e+00 1.896115330260468545e+04 0.000000000000000000e+00
8.189185955141866202e+01 5.274429347121638578e-01 1.421459586295534550e+01 2.459987218183357527e+00 1.725569616743342083e+00 2.350204703164874509e+00 1.896534919908694428e+04 0.000000000000000000e+00
8.010695073546456513e+01 3.072961351485256620e-01 1.621510322405578464e+01 7.483818485259337017e+00 2.480509702366359814e+00 2.412170015143191737e+00 1.898402784455059737e+04 0.000000000000000000e+00
8.044265852764139879e+01 3.469075166497881946e-01 9.964756334628175338e+00 4.082501721256576843e+00 2.215686149099480584e+00 2.880701108703191515e+00 1.898653665632304546e+04 0.000000000000000000e+00
8.606693970863844356e+01 3.105982285445720859e-01 1.420275274883978511e+01 3.422387567821976173e+00 2.731915931970066769e+00 3.275552584325707617e+00 1.898733498349576985e+04 0.000000000000000000e+00
9.695951355999643795e+01 3.649732121516424121e-01 9.942937090700452174e+00 6.578270131034046564e+00 3.108266997735596782e+00 3.832167224859900134e+00 1.900440252551894810e+04 0.000000000000000000e+00
6.269195188818926567e+01 3.276204447350575810e-01 7.253974948305491388e+00 7.647131198220445292e+00 1.596820777235712807e+00 2.793245974108618412e+00 1.902272726958564454e+04 0.000000000000000000e+00
7.795513548816632010e+01 7.784184127962427979e-01 8.962797646657666206e+00 7.647623674572999519e+00 2.127884128678065423e+00 2.793293429538316719e+00 1.903734656876715235e+04 0.000000000000000000e+00
7.762241011751102349e+01 4.610664934362532219e-01 2.630113592439162673e+01 4.490727688203141277e+00 1.806598925654821164e+00 2.224333316458725562e+00 1.903999780832528631e+04 0.000000000000000000e+00
9.926821464716019250e+01 7.759641227422025000e-01 1.474680711688271195e+01 6.670881911292858568e+00 2.976440150899947845e+00 2.384976138349757857e+00 1.905690973841912637e+04 0.000000000000000000e+00
7.925542558165209073e+01 4.031980215394380118e-01 1.412220868278686581e+01 3.475277551745282079e+00 2.443461607338031083e+00 2.301972526608553338e+00 1.906457739769015825e+04 0.000000000000000000e+00
8.544713651042602010e+01 5.051015489897151545e-01 2.141714100162303325e+01 4.010237683248943696e+00 2.076563672800628702e+00 3.211450778648295756e+00 1.906875216677436401e+04 0.000000000000000000e+00
5.849625562809518442e+01 6.274505647656987151e-01 1.679974219864609353e+01 3.699112957591319528e+00 1.263943342043498674e+00 1.913597165220134677e+00 1.907602456192469981e+04 0.000000000000000000e+00
7.161080411271144897e+01 7.026882779655913014e-01 3.258433978716794144e+01 2.316230117031993441e+00 1.775511319667208543e+00 2.414744771131596579e+00 1.907785494110559011e+04 0.000000000000000000e+00
8.276585500461871447e+01 7.706950352693370254e-01 1.759992874107686234e+01 6.989336686854357161e+00 1.026174898370380673e+00 4.686765443691790267e+00 1.910015070377169832e+04 0.000000000000000000e+00
8.748722600540369854e+01 7.561300011562408496e-01 1.516780039416078019e+01 7.418189077034053058e-01 2.332871839910247047e+00 4.023862655852560088e+00 1.911693057681956270e+04 0.000000000000000000e+00
7.604084696219712214e+01 8.797709051913068512e-01 2.981877181592888704e+01 5.440712264328809056e+00 9.759297346267239437e-01 8.126698216771743866e-01 1.912519465278117059e+04 0.000000000000000000e+00
7.449585184174308949e+01 5.370613230053644660e-01 2.383172495554283898e+01 7.193118987165289191e+00 2.151111873812039388e+00 4.036246783252299686e+00 1.913495745262547644e+04 0.000000000000000000e+00
8.149268403734168942e+01 6.530983714799796225e-01 2.012209539012418702e+01 3.113565883635902587e+00 1.987542226366337816e+00 5.292642537395363611e+00 1.914410279474396521e+04 0.000000000000000000e+00
9.113948950805895777e+01 5.586576558946755311e-01 7.424628141011639038e+00 5.886157007217433623e+00 2.028053871774593730e+00 3.826015226783131329e+00 1.915822073712504425e+04 0.000000000000000000e+00
7.307712708326528173e+01 5.936837827665383260e-01 2.468206998777232997e+01 5.582994265679287693e+00 1.090789462838377633e+00 5.007900768931847324e+00 1.916407242595412026e+04 0.000000000000000000e+00
8.253923149386116620e+01 6.281787425448140949e-01 1.113744201943414502e+01 6.017942041564586120e+00 1.815904828416413430e+00 2.669021690191232921e+00 1.920300664549914291e+04 0.000000000000000000e+00
8.646130644588528469e+01 8.424846930384060073e-01 9.877289452266635905e+00 7.515057292474097039e+00 1.575757091386065012e+00 1.867999450136503814e+00 1.921191330228884908e+04 0.000000000000000000e+00
6.499812362853553793e+01 2.176603856746361365e-01 2.410162897381180613e+01 1.319270606525901446e+00 1.539818678618355641e+00 1.687599329438699947e+00 1.921531462465252480e+04 0.000000000000000000e+00
5.239318637208008056e+01 5.527394210857958790e-01 4.266247969035664056e+01 6.072428928540877457e+00 6.151447626481991726e-01 5.864295098505083459e+00 1.922939871241987566e+04 0.000000000000000000e+00
5.562498748498111922e+01 4.722949398661334675e-01 4.325310042413769906e+01 1.239281830625973857e+00 1.259999737161307198e+00 3.231852756143145378e+00 1.924058324669504509e+04 0.000000000000000000e+00
7.219794812741746171e+01 2.414732880662961712e-01 1.634415653804001423e+01 5.812660827907170535e+00 2.621461287059618339e+00 2.896131285100966846e+00 1.925654874689609278e+04 0.000000000000000000e+00
8.273429186651594591e+01 6.238155562763747497e-01 1.158578473368505790e+01 6.262525451601601567e+00 1.767136027240605145e+00 3.183719727386337350e+00 1.925692066730125953e+04 0.000000000000000000e+00
8.370476202249081155e+01 7.695183841923776136e-01 1.753645970939044929e+01 2.920633438571504481e+00 2.189682176067608399e+00 1.750386188725782111e+00 1.925915691052614420e+04 0.000000000000000000e+00
9.829284068655009321e+01 6.053858599706536392e-01 1.193200579372389214e+01 6.598456779072221501e+00 3.054688405871870849e+00 3.877570273572368276e+00 1.926184176038154692e+04 0.000000000000000000e+00
8.674856605272093191e+01 7.522168216353422032e-01 1.968702250407006460e+01 5.181924797132266391e+00 2.134254561593847299e+00 3.780970538474096365e+00 1.926230872293176435e+04 0.000000000000000000e+00
7.276605465887145385e+01 4.740997456852313330e-01 2.992783392716393109e+01 2.499364091223717388e+00 1.746831215781044611e+00 3.210648757651985985e+00 1.927404037631045503e+04 0.000000000000000000e+00
9.521088195278066735e+01 8.900675706732985581e-01 1.817579354531961755e+01 1.782409262860075172e+00 2.006309346925503778e+00 1.549085181998237859e+00 1.927920620908625278e+04 0.000000000000000000e+00
8.375692689955428705e+01 6.977674648463020324e-01 1.735017185649642713e+01 7.820223561609878082e+00 1.693051626564188172e+00 2.173758791753658492e+00 1.929544368955770915e+04 0.000000000000000000e+00
6.100977893381934081e+01 2.312960334296953469e-01 2.036432354517429744e+01 7.183583975549500344e+00 1.598894101059384676e+00 1.181465503940430928e+00 1.929946052690556098e+04 0.000000000000000000e+00
6.456588143122024803e+01 4.487792759513937746e-01 1.855637559958461935e+01 4.093115197146568462e+00 1.617984299955090410e+00 5.990332301646331459e+00 1.930353669899615124e+04 0.000000000000000000e+00
8.267830691609955807e+01 8.876203185234778914e-01 1.037089767236354376e+01 2.708295182014850422e-01 1.040002704653913312e+00 6.212162080441927081e+00 1.931567665928131828e+04 0.000000000000000000e+00
6.859899008429943024e+01 7.049985090092721896e-01 1.977131707303746566e+01 4.677993927406299157e+00 1.538270784005376868e+00 4.200235242007910763e+00 1.931616385109161638e+04 0.000000000000000000e+00
8.009798375885220878e+01 4.364977176602510278e-01 1.149333810136167600e+01 7.277822538672316988e+00 2.485001671861349237e+00 3.135352788314022199e+00 1.931940999026105055e+04 0.000000000000000000e+00
5.532747125433663626e+01 2.141704332648273201e-01 3.936955973056915781e+01 7.685922492625985036e-02 9.162466040823207258e-01 2.197180915566788073e+00 1.932347275316717787e+04 0.000000000000000000e+00
5.747023691602376516e+01 5.182408518424345134e-01 4.405921691143085184e+01 2.194187636851915313e-01 6.816043694884639237e-01 5.415698547270985763e+00 1.933454646787526508e+04 0.000000000000000000e+00
6.092344940297161315e+01 5.032281469887963654e-01 2.538220396801323986e+01 4.243615295053645653e+00 7.628572299551493741e-01 2.050395010006068386e+00 1.933490453384740249e+04 0.000000000000000000e+00
6.523924572076779782e+01 3.258688977410620913e-01 1.393773926774737681e+01 5.078523292371860620e+00 1.774637172638421578e+00 3.371602952176647960e+00 1.933621255540960919e+04 0.000000000000000000e+00
7.883868819745124767e+01 5.646517775454564791e-01 1.757281318075560961e+01 6.645831477983440649e+00 1.947683381736858177e+00 3.864828373912867043e+00 1.934767274907648971e+04 0.000000000000000000e+00
5.704455438382933607e+01 3.390532673984270606e-01 3.776253984220561222e+01 3.922370022841305204e+00 1.531402143897276691e+00 5.212382079226138387e+00 1.934933569641575741e+04 0.000000000000000000e+00
6.525118342771220625e+01 7.399470978735042115e-01 1.541977186510707654e+01 4.801648563266221359e+00 7.373244779605745425e-01 3.935016130954102742e+00 1.935194717391212180e+04 0.000000000000000000e+00
6.807483214894504897e+01 7.860439886027275058e-01 1.722041271185021571e+01 3.802383381152766528e+00 4.667775937773884776e-01 4.695535620396725562e+00 1.935817870663476424e+04 0.000000000000000000e+00
