# Network	H1	L1	
5.485172156969905188e+01 4.476628556332127573e+01 3.169686161156907289e+01
5.659646315141495165e+01 4.625835257250832200e+01 3.260865619014347772e+01
5.644043804144044429e+01 4.615992036607408266e+01 3.247745060972884801e+01
5.576914163523353807e+01 4.554133123195735067e+01 3.218981684247185626e+01
5.440731387074649916e+01 4.452158734042025401e+01 3.127273674175727436e+01
5.585373553187620388e+01 4.556339026881267529e+01 3.230506523869960489e+01
5.559680789111232002e+01 4.543025966618869660e+01 3.204834713903227339e+01
5.492637402466820618e+01 4.496852404865246911e+01 3.153947381272412187e+01
5.523254815852471467e+01 4.513467629627504607e+01 3.183544206877327909e+01
5.413343482466405732e+01 4.427366396152300609e+01 3.114918049224232632e+01
5.541718696105979802e+01 4.526195619804617820e+01 3.197530190323783472e+01
5.500148359197729775e+01 4.484146322161764431e+01 3.184974683514548843e+01
5.484920170684046070e+01 4.475524693809434496e+01 3.170808728680851374e+01
5.643493834564720402e+01 4.606253813972298161e+01 3.260590201487404016e+01
5.615528898440080496e+01 4.587026253556975064e+01 3.239344834745867274e+01
5.531053455199602098e+01 4.518525005166946329e+01 3.189903462795779276e+01
5.573963990951951075e+01 4.557316470369381989e+01 3.209352140437218992e+01
5.612680883761471051e+01 4.587528709762647594e+01 3.233692477655366559e+01
5.458600088164249797e+01 4.457518510766836783e+01 3.150689392605649175e+01
5.500290105859299672e+01 4.488775060979339315e+01 3.178693080582589658e+01
5.589634512531546306e+01 4.561895161135208809e+01 3.230035065211358614e+01
5.546720457970632623e+01 4.523138546350949696e+01 3.210502379594845479e+01
5.583383209807568193e+01 4.570101178600423708e+01 3.207544744024014705e+01
5.541956842313536669e+01 4.526229872921580721e+01 3.197894429079565271e+01
5.464961165294261036e+01 4.471684444484387910e+01 3.141629953882340942e+01
5.607977025604005661e+01 4.584638463631648619e+01 3.229627916260879061e+01
5.618209599203135696e+01 4.589947565805665874e+01 3.239855003504462871e+01
