# Network	H1	L1	
1.420622389334610780e+01 1.185469225927428916e+01 7.828350320839001064e+00
1.424702973351835666e+01 1.188437452015776685e+01 7.857448599410687073e+00
1.425116723720538126e+01 1.188238437268635650e+01 7.867954578067616112e+00
1.421399487443839682e+01 1.185861659867617490e+01 7.836508320429636854e+00
1.420988500740294747e+01 1.186017125888887946e+01 7.826695958924252849e+00
1.421296334553315610e+01 1.185429698781450547e+01 7.841171467718391241e+00
1.429298565043153957e+01 1.191901314310315385e+01 7.888381614626425176e+00
1.421673047494368269e+01 1.186155199397168758e+01 7.837028116033445180e+00
1.420960141773351282e+01 1.185322044336678893e+01 7.836704509665135987e+00
1.421155403741821033e+01 1.185689968981937703e+01 7.834679183222434951e+00
1.429184466960076172e+01 1.191598450921486574e+01 7.890889508550166020e+00
1.422929124506276821e+01 1.187330023853434824e+01 7.842032311999238559e+00
1.429163500446671442e+01 1.192163850390661217e+01 7.881964633457171132e+00
1.422294654755763865e+01 1.186431150781998412e+01 7.844126524992573124e+00
1.424881111227299080e+01 1.187995949850419564e+01 7.867349008855157422e+00
1.432890793316621725e+01 1.194519838684356650e+01 7.913901569776037093e+00
1.423774427851092561e+01 1.187851958797120666e+01 7.849467149969795443e+00
1.425478222468433209e+01 1.189046075391344992e+01 7.862299875533903304e+00
1.425155754205556313e+01 1.188875951077142012e+01 7.859026000056426930e+00
1.424146379053785694e+01 1.187783946611584973e+01 7.857240006158757062e+00
1.426086343144709190e+01 1.188657223091466975e+01 7.879189451309899894e+00
1.436595520733319553e+01 1.197507348880957778e+01 7.935885833145142065e+00
1.421709671952008058e+01 1.185900865899268197e+01 7.841540203182358226e+00
1.430008209353444926e+01 1.192045260049577493e+01 7.899060556873716443e+00
1.424518560654226818e+01 1.188207183625598162e+01 7.857587533263081347e+00
1.426618456271895141e+01 1.190106525550504912e+01 7.866935093273048629e+00
1.429684517070861105e+01 1.191748119038269316e+01 7.897684718453177766e+00
1.431340330034666586e+01 1.193505334613147717e+01 7.901140149584152006e+00
1.422297264291970542e+01 1.186903219769303597e+01 7.837029124060237883e+00
1.423297318296869562e+01 1.187295861429680244e+01 7.849227947403577765e+00
1.423129093875677142e+01 1.187495858372386870e+01 7.843149904112722837e+00
1.428305837709067205e+01 1.190742379793303662e+01 7.887903086359389526e+00
1.427340037108463378e+01 1.189828921029796582e+01 7.884203956100193977e+00
1.427438439506192580e+01 1.190727792507108695e+01 7.872406383889377857e+00
1.428272474922499136e+01 1.190876089229940149e+01 7.885279974240891221e+00
1.426301576417418282e+01 1.189606677366074905e+01 7.868749202108679341e+00
1.424590670308256435e+01 1.188304050091858421e+01 7.857430002644713696e+00
1.423440978810051405e+01 1.187607610247756185e+01 7.847116567487264049e+00
1.436361660993168243e+01 1.197470035378146846e+01 7.932214921082968218e+00
1.429388712193748745e+01 1.191421077849438781e+01 7.897264753083721445e+00
1.429676876258460183e+01 1.192145793168351098e+01 7.891542170825366576e+00
1.422718594623380994e+01 1.186418392473909833e+01 7.852003549965777651e+00
1.422416514522348407e+01 1.186807189809754881e+01 7.840646880211980196e+00
1.435451297009757887e+01 1.196723734580104903e+01 7.926996462593148607e+00
1.422858235965705731e+01 1.187344390507583825e+01 7.840528413223272430e+00
1.423030277329107385e+01 1.187662671098357414e+01 7.838829950157555793e+00
1.425835246214349894e+01 1.189169775647909155e+01 7.866901512238708705e+00
1.423486025208995898e+01 1.187611648787586560e+01 7.847872550120423618e+00
1.427388866649631183e+01 1.190611355729872045e+01 7.873268547702376274e+00
1.423808043906503151e+01 1.187843198002314971e+01 7.850209442126343085e+00
1.431576214600091390e+01 1.193718143812620980e+01 7.902198753140027954e+00
1.423616599521312942e+01 1.186800622452094878e+01 7.862496454561657799e+00
1.422410908863425227e+01 1.186889559531617344e+01 7.839298228339821151e+00
1.432737901542462211e+01 1.194538386342111380e+01 7.910852912748933541e+00
1.426645123005658355e+01 1.189495640939965249e+01 7.876651745384273262e+00
1.425814554500820108e+01 1.188753643298714024e+01 7.872813470230358490e+00
1.427730075098959084e+01 1.190460013036260811e+01 7.881739178022735715e+00
1.426676472180143485e+01 1.189810021502732340e+01 7.872470190505947762e+00
1.426330840227131880e+01 1.189128863731010100e+01 7.876498024025859301e+00
1.422803626371802999e+01 1.186726181186505258e+01 7.848892470299533741e+00
1.425215382269021269e+01 1.189089897703686916e+01 7.856870248612151997e+00
1.429226341577895454e+01 1.192053018994957370e+01 7.884779866078334365e+00
1.430617256639830615e+01 1.193202001873210527e+01 7.892621349852264601e+00
1.425781803148447580e+01 1.189628899195054146e+01 7.858987418167826533e+00
1.431529305685137921e+01 1.193930912180370285e+01 7.898133513530408045e+00
1.422962994246661239e+01 1.187065448552923286e+01 7.846650902437743547e+00
1.426494505852466688e+01 1.189681704017201547e+01 7.871111855093920084e+00
1.428215996298874479e+01 1.191258885200313955e+01 7.878471936329351166e+00
1.423303522211765859e+01 1.187445198257779566e+01 7.847081097293191476e+00
1.424368507419822905e+01 1.188241800338911958e+01 7.854343186140489763e+00
1.423722501300045096e+01 1.187255036988152312e+01 7.857552022445143614e+00
1.432519105883889488e+01 1.194517516032605542e+01 7.907204895623181962e+00
1.430624714149550947e+01 1.193249056625357518e+01 7.892045118967445205e+00
1.431356896215464047e+01 1.193754626600475710e+01 7.897673428380826088e+00
1.429573213074080762e+01 1.192127895245165092e+01 7.889934428861139715e+00
1.430629753789669678e+01 1.192934292442821409e+01 7.896893479984617770e+00
1.427789894168654072e+01 1.190911259783834630e+01 7.876003765934958878e+00
1.423803165072693488e+01 1.187904823792704079e+01 7.849188381489161870e+00
1.431361640511525479e+01 1.193549070265727607e+01 7.900865539899173839e+00
1.424249311688658892e+01 1.188205105161257080e+01 7.852736656187730091e+00
1.423180865375610082e+01 1.187216312076394509e+01 7.848319590275331770e+00
1.423417236909927297e+01 1.187664096096420607e+01 7.845830900393942819e+00
1.423804667683740455e+01 1.187072112000769231e+01 7.861803435777566129e+00
1.429057745176042715e+01 1.192109120835028513e+01 7.880874844010472557e+00
1.424925075376749639e+01 1.188189182159615420e+01 7.865226874263067991e+00
1.427881535165524873e+01 1.190468614245088652e+01 7.884352585748776399e+00
1.424278390232571567e+01 1.187899599108126125e+01 7.857884418354845302e+00
1.423680825743185707e+01 1.187136743012487017e+01 7.858584140788361871e+00
1.429680257869970283e+01 1.191942456334324341e+01 7.894674284166775635e+00
1.423605584497438770e+01 1.187309978208634043e+01 7.854602955328211955e+00
1.427208255641992096e+01 1.190497495028907160e+01 7.871715945729716779e+00
1.426058118440979250e+01 1.189462513892026863e+01 7.866515653178894674e+00
1.423918498185057757e+01 1.187754661641762688e+01 7.853551764786757872e+00
1.425694403166814084e+01 1.188325576155038910e+01 7.877098807790677171e+00
1.428669372055574094e+01 1.191659260056642999e+01 7.880636919506713411e+00
1.428030157597128458e+01 1.190885785547318321e+01 7.880743472466452459e+00
1.425139543232000072e+01 1.187931983961649607e+01 7.872993834396499579e+00
1.429866600925979725e+01 1.192258311444636298e+01 7.893279516365804049e+00
1.427885189042185310e+01 1.190963896388702459e+01 7.876935384936689211e+00
