# Mf af A2220 phi2220 logL logPrior
7.671493558968785464e+01 5.104779807213585263e-01 4.668061003217016669e+00 5.463952317662736036e+00 1.949072486917666174e+04 0.000000000000000000e+00
5.119146576049078590e+01 3.218494501219071324e-01 5.901800641166030204e+00 4.801590232718673690e+00 1.949116348804976587e+04 0.000000000000000000e+00
7.995977793244078669e+01 7.698291318119342419e-01 4.100754040682409673e+00 3.374262850635998401e+00 1.949243538203735443e+04 0.000000000000000000e+00
8.054990979236825410e+01 7.800128182636280050e-01 6.331952586577830111e+00 6.111140141398434977e+00 1.949539344356542279e+04 0.000000000000000000e+00
5.900062766007007298e+01 7.621774728426884415e-01 5.165372126736817115e+00 4.243505307482863032e+00 1.949707962558574945e+04 0.000000000000000000e+00
9.465135581118833841e+01 8.909876186824599031e-01 4.651106928600052370e+00 6.124800472133555829e+00 1.950094436819884868e+04 0.000000000000000000e+00
7.500044833035927638e+01 6.370466074928285982e-01 3.470542578749859608e+00 4.088549497855678894e+00 1.950113621227467229e+04 0.000000000000000000e+00
8.778627072759728378e+01 4.086421164936417938e-01 4.444280881183496845e+00 4.531427221686047169e+00 1.950829026571254144e+04 0.000000000000000000e+00
7.241155889818557512e+01 8.377237958000506302e-01 2.914270473398035133e+00 3.625599517645075487e+00 1.951032140176846224e+04 0.000000000000000000e+00
5.953195273860315950e+01 8.624638655329633918e-01 4.459694140099265347e+00 3.735423759646266717e+00 1.951222850866721637e+04 0.000000000000000000e+00
6.918313336453272200e+01 3.768441447713584691e-01 4.090784573458977391e+00 3.943355010846705699e+00 1.951426794539946422e+04 0.000000000000000000e+00
8.126699345513233652e+01 2.681767154282360677e-01 4.513240427636077357e+00 4.457613966421114071e+00 1.951438138985501064e+04 0.000000000000000000e+00
9.486853986313045084e+01 5.088763102571802754e-01 5.493309590435230483e+00 4.927519574956374937e-01 1.952103167154976109e+04 0.000000000000000000e+00
6.340955558229782696e+01 8.521609957648748068e-01 3.842207355180704553e+00 3.718979740038321768e+00 1.952446401303634775e+04 0.000000000000000000e+00
9.599026673002742882e+01 2.223024237835515837e-01 4.708997300463490632e+00 4.748815707046060375e+00 1.952474932584568523e+04 0.000000000000000000e+00
6.406291395269263944e+01 7.125463155174922569e-01 4.075736022658047020e+00 2.841501671497195680e+00 1.952694919924864371e+04 0.000000000000000000e+00
8.720756562864134764e+01 4.657069337324891145e-01 4.150495631466736945e+00 5.509193698275280937e+00 1.952737705168837419e+04 0.000000000000000000e+00
6.636318308708013092e+01 6.669757151795975281e-01 3.247172733015560198e+00 3.356426754818287339e+00 1.953222425077314983e+04 0.000000000000000000e+00
8.560435380640097947e+01 5.450878031207629926e-01 6.077690336011013272e+00 5.510813253861502892e-01 1.953555148347771319e+04 0.000000000000000000e+00
7.150787068297606197e+01 5.042710751933070501e-01 3.426007668221537905e+00 3.912779037695851336e+00 1.953710023300881221e+04 0.000000000000000000e+00
6.170459242654282406e+01 8.375906482829530431e-01 4.254011070474524203e+00 2.618741608443796665e+00 1.953918270429752010e+04 0.000000000000000000e+00
7.130728455964592172e+01 9.579344956874168426e-01 3.404406540135800796e+00 2.935301501982783279e+00 1.954108335324582731e+04 0.000000000000000000e+00
6.882107603814881713e+01 9.402668683301529384e-01 3.588973592227316267e+00 3.763358957116160752e+00 1.954336148552069790e+04 0.000000000000000000e+00
7.891672355125351146e+01 9.056729515154006149e-01 6.888778975928890880e+00 5.633849958948916381e+00 1.954499940107314615e+04 0.000000000000000000e+00
9.039983896182241097e+01 6.939209824829628559e-01 4.348358218351792814e+00 6.269417671822331783e+00 1.954696078098389989e+04 0.000000000000000000e+00
5.926109204141332754e+01 5.110664864715803724e-01 2.948799590289379768e+00 4.308878378953858501e+00 1.954949771464378500e+04 0.000000000000000000e+00
9.866511052143890481e+01 6.164760359619368968e-01 4.306272054960117224e+00 2.063959282754430080e-01 1.955296927317390509e+04 0.000000000000000000e+00
6.060421552526504030e+01 7.381926046623122906e-01 6.253381946705833805e+00 4.980299363905324128e+00 1.955381981337823527e+04 0.000000000000000000e+00
5.886197786908396523e+01 2.586076683797700615e-01 2.936587129081062120e+00 4.373446777003488606e+00 1.955403304252267480e+04 0.000000000000000000e+00
8.589113552142796948e+01 3.727533715663279845e-01 3.540114830219608155e+00 5.095056849368178042e+00 1.955560285487106739e+04 0.000000000000000000e+00
5.269247789606839660e+01 5.488341248788620730e-01 6.915456759833721101e+00 2.168670097133392538e+00 1.955561803161897478e+04 0.000000000000000000e+00
5.029634329706270535e+01 6.417035603509411157e-01 4.095933441733085267e+00 4.084282635851003818e+00 1.955929208373572328e+04 0.000000000000000000e+00
8.150088017160639708e+01 6.528773497746629406e-01 2.692427111594595246e+00 4.252089225965762331e+00 1.956133870366141855e+04 0.000000000000000000e+00
9.396519599132270173e+01 6.874758982207591629e-01 3.143963181365601045e+00 5.690163552208245434e+00 1.956457803843890724e+04 0.000000000000000000e+00
6.247609733196691906e+01 7.606912428909295976e-01 5.499814038915038061e+00 4.956679463942038844e+00 1.956606058056823531e+04 0.000000000000000000e+00
7.481530317659563423e+01 2.049247266237580190e-01 5.232556311687792672e+00 3.493239834024778556e+00 1.956687915545386932e+04 0.000000000000000000e+00
9.113994175517889573e+01 6.085112271163042319e-01 3.398878478922788382e+00 4.079643305872870940e+00 1.956697116658580489e+04 0.000000000000000000e+00
6.454251358993479926e+01 6.579306475320368941e-01 3.071007956355089608e+00 4.771749045773269415e+00 1.956817074936157223e+04 0.000000000000000000e+00
8.622779454466005689e+01 3.181948986830064885e-01 4.191720567238887085e+00 3.954596404538606613e+00 1.956834631398089914e+04 0.000000000000000000e+00
7.577205393681397538e+01 2.006451827614529893e-01 3.872917475989871683e+00 5.795803250394929940e+00 1.957149316079860728e+04 0.000000000000000000e+00
6.710807127006182782e+01 7.680868607699873341e-01 3.246311928268524660e+00 2.735113660992612328e+00 1.957212492437897890e+04 0.000000000000000000e+00
5.005833570823619283e+01 2.755416242545845051e-01 3.227433090479903122e+00 3.152896498334299746e+00 1.957387589228731667e+04 0.000000000000000000e+00
8.945287949429432217e+01 4.202819233687092870e-01 6.093939715070600727e+00 1.064719787343455737e+00 1.957407867056735631e+04 0.000000000000000000e+00
6.236818865597062000e+01 9.586182351243550670e-01 6.914010494849554433e+00 6.006144009664312833e+00 1.957769768693939113e+04 0.000000000000000000e+00
7.294536333836599340e+01 7.826171709905185292e-01 2.758992290027742378e+00 4.956845707417651958e+00 1.957876094115768137e+04 0.000000000000000000e+00
9.984734879989046874e+01 8.344331362890832215e-01 4.882289905153889720e+00 7.500641310400191220e-01 1.958263320566921902e+04 0.000000000000000000e+00
9.494865098460830666e+01 2.514461662324523061e-01 3.401894840304840351e+00 4.769297620834780815e+00 1.958415526725633390e+04 0.000000000000000000e+00
9.782011209677321517e+01 2.913398657720096541e-01 6.183670671361396032e+00 3.314438206521392871e+00 1.958494246945945997e+04 0.000000000000000000e+00
8.168345678822423395e+01 2.798896750984630200e-01 3.327611543145369666e+00 5.766138393067634205e+00 1.958747949540609989e+04 0.000000000000000000e+00
6.533673617609683504e+01 3.607850708502967074e-01 3.612819650796508242e+00 3.351708345056896299e+00 1.958800230317560272e+04 0.000000000000000000e+00
8.161725731327129552e+01 5.721350817822905555e-01 2.870118441048993052e+00 3.913596401670865532e+00 1.958893667165152874e+04 0.000000000000000000e+00
6.629015358998725560e+01 6.486775600932926933e-01 2.606789020460332562e+00 4.912579177360976601e+00 1.958955943710005158e+04 0.000000000000000000e+00
5.742180741111796749e+01 7.515162954635418169e-01 2.517776471106978331e+00 3.361005610760220197e+00 1.959021066175542364e+04 0.000000000000000000e+00
8.032350595015279282e+01 8.679997931035274839e-01 2.349355654887901768e+00 5.020015176396119827e+00 1.959171154118645791e+04 0.000000000000000000e+00
8.578469493317909667e+01 5.713715495018071300e-01 2.749799690912942296e+00 4.090430134764259762e+00 1.959388765512842292e+04 0.000000000000000000e+00
