# Mf af A2220 phi2220 logL logPrior
5.851715725038666704e+01 4.347332143355087108e-01 5.392861884220922164e+00 9.282326306190864518e-01 1.978344420553506643e+04 0.000000000000000000e+00
6.776152789715274594e+01 6.137383266048738184e-01 5.643467697650573989e+00 1.339016140421602108e+00 1.978345267356704062e+04 0.000000000000000000e+00
6.101531824982760810e+01 5.196955224720833932e-01 6.177477675428358239e+00 9.929591836591246112e-01 1.978350404160356629e+04 0.000000000000000000e+00
7.437667915130300855e+01 8.338153188127004345e-01 4.416082939502773641e+00 8.768942984801832985e-01 1.978352916584058039e+04 0.000000000000000000e+00
6.686561634316527147e+01 7.483651276900236127e-01 4.883582973115198733e+00 7.237693791203603233e-01 1.978355285906455174e+04 0.000000000000000000e+00
7.234074790367249363e+01 7.495523915780784030e-01 4.079963076176220227e+00 9.230841173501846963e-01 1.978355522967762954e+04 0.000000000000000000e+00
7.722661066055070478e+01 7.978281829703791628e-01 3.864046326292257749e+00 1.124304365303664843e+00 1.978355810238395134e+04 0.000000000000000000e+00
7.890845817450610866e+01 8.368124470930760062e-01 3.925917910151573320e+00 1.167858971833717563e+00 1.978357136412580076e+04 0.000000000000000000e+00
5.539211493116098950e+01 4.402899956135004622e-01 5.296960853193967367e+00 9.569434434875369044e-01 1.978357203815529283e+04 0.000000000000000000e+00
5.887201332766440487e+01 5.441107306690988743e-01 6.056498115501436352e+00 8.510087575527133241e-01 1.978357665463930243e+04 0.000000000000000000e+00
5.241826051843849399e+01 3.118225880613580969e-01 5.985357964306140310e+00 1.028047555772941823e+00 1.978357900980766135e+04 0.000000000000000000e+00
7.336092767615677701e+01 7.553475435359765511e-01 3.905017017789476963e+00 1.024181080966880319e+00 1.978358598014713425e+04 0.000000000000000000e+00
6.320624057938484697e+01 5.529916332495761200e-01 5.927156381177941746e+00 1.026765933816667919e+00 1.978358833264090572e+04 0.000000000000000000e+00
6.134244823926815116e+01 5.825245104048131228e-01 5.128929095248922820e+00 1.118800274889504509e+00 1.978359572962305174e+04 0.000000000000000000e+00
