# Mf af A2220 A2221 phi2220 phi2221 logL logPrior
5.427497195119853757e+01 5.881317335221538656e-01 5.741341278938021375e+00 6.634613652897533020e-01 6.016307458951137832e+00 9.554270619615006233e-01 1.970738428858613770e+04 0.000000000000000000e+00
7.587008134274012150e+01 7.303360751871346146e-01 7.558447985463693009e+00 1.370089019587401502e+01 6.005968935918064577e-01 3.242868416759971062e+00 1.970742984640369468e+04 0.000000000000000000e+00
8.345536144647428500e+01 3.794559811307558483e-01 4.819264894305064217e-03 9.286184073503093828e+00 3.992533867288585281e+00 2.102799043829439274e+00 1.970750863721421047e+04 0.000000000000000000e+00
8.517735448474263649e+01 5.974963921778095877e-01 2.839261143211064820e-01 1.155053673655665669e+01 3.200712930323930117e+00 2.177372241678074083e+00 1.970760843562436639e+04 0.000000000000000000e+00
7.807633761902911829e+01 6.451993677027453300e-01 4.468071808760382346e+00 1.014664444293870815e+01 2.887983344917991246e+00 5.845894966248253333e+00 1.970780607276502269e+04 0.000000000000000000e+00
6.212291356045425772e+01 5.847516495815475723e-01 2.037006640790207435e+00 1.815794061016541949e+00 6.819996289423237157e-02 1.024360339088002725e+00 1.970825036625330904e+04 0.000000000000000000e+00
6.489280517591549824e+01 4.609008796974096711e-01 1.339901799535192950e+01 1.193501704188896007e+01 1.837607723727450848e+00 5.234353671134528874e+00 1.970900500363636093e+04 0.000000000000000000e+00
8.999807605248265929e+01 7.186392969435412281e-01 1.173529615344021337e+00 4.360674866602317401e+00 2.467866123731338401e+00 1.015684022100900474e+00 1.971040477864771310e+04 0.000000000000000000e+00
7.059055138181827260e+01 4.166284985428704846e-01 7.403168740025491523e+00 8.985537134316690100e-01 2.074247216648700487e+00 2.921988100109189634e+00 1.971075647549457426e+04 0.000000000000000000e+00
6.710788710296384352e+01 6.233691383230957062e-01 8.847981037946734517e+00 2.520139877302204567e+00 1.623739760177230318e+00 3.796061631315134743e+00 1.971078708175681095e+04 0.000000000000000000e+00
5.480791673634877981e+01 6.481670694617341910e-01 6.164259817327508273e+00 8.041107690570060029e+00 5.581807723171782420e+00 2.622623223389678682e+00 1.971111538796545574e+04 0.000000000000000000e+00
6.404674554715475665e+01 3.304538173736585316e-01 2.896316067340370726e+00 8.016703189870558077e+00 2.657099265288697776e+00 1.656766842532434891e+00 1.971250706019318750e+04 0.000000000000000000e+00
7.244895027212305649e+01 4.235140328703482782e-01 5.534370827630419321e+00 3.957980974561150056e+00 1.965802296060739973e+00 2.884010739546101654e+00 1.971389537985219431e+04 0.000000000000000000e+00
8.084002866020564682e+01 7.063049944714905326e-01 2.740590840159714769e+00 4.663767464448104860e+00 1.115052583202646108e+00 2.059804284234704852e+00 1.971401564281346509e+04 0.000000000000000000e+00
7.941707867679878063e+01 3.923680778410455483e-01 5.792851734668079011e+00 5.061172712482232328e+00 2.526290753249635035e+00 1.230553742651497029e-01 1.971433883565913857e+04 0.000000000000000000e+00
6.858620972475944200e+01 7.325995650829113526e-01 1.089982471283958532e+00 1.479961390292325873e+00 1.485334183310620171e+00 3.217718296780542886e-01 1.971623360033669815e+04 0.000000000000000000e+00
9.540987213139399614e+01 7.436694345322272248e-01 7.176761362875082817e+00 1.246254359927894129e+01 3.563421341300954559e+00 6.760705912140575480e-01 1.971661946047247693e+04 0.000000000000000000e+00
6.272524320200420789e+01 5.022246401183043663e-01 1.182917416119398624e+01 1.075549539777977515e+01 1.885990008468718226e+00 5.348989451429897457e+00 1.971928826934987956e+04 0.000000000000000000e+00
5.664839669520852539e+01 5.815341972569141316e-01 2.221624179153879997e+00 2.129184499790952589e+00 3.643630057580438120e-02 1.082128246852432696e+00 1.971947149752471523e+04 0.000000000000000000e+00
9.137913875468106539e+01 8.248335341731849457e-01 3.539601922986870264e-01 4.394871080626671755e+00 1.422927374844768833e+00 1.509726150504776987e+00 1.971949227765981414e+04 0.000000000000000000e+00
6.710838187252456066e+01 4.976681306348111899e-01 8.848113844355234292e+00 2.520202284052687869e+00 1.624681492496485857e+00 3.795618192426841286e+00 1.971998949581609486e+04 0.000000000000000000e+00
8.395521796278964644e+01 4.904544068586780825e-01 3.980273311595646568e+00 8.598304963880350371e+00 3.278238350659359313e+00 4.747035390909383201e-01 1.972101746172551066e+04 0.000000000000000000e+00
9.074750353122387025e+01 6.634198404989640752e-01 2.056089034198270937e+00 4.566028423171369255e+00 2.573987960949637888e+00 1.420757634028523064e+00 1.972107095177285009e+04 0.000000000000000000e+00
8.117885908626561786e+01 9.498000718322960889e-01 4.813638600396405565e+00 6.477218381073818421e+00 5.673712410851469379e+00 2.564260243927596772e+00 1.972176054017821298e+04 0.000000000000000000e+00
6.808690963821244679e+01 4.062659066816983744e-01 5.921736771917197828e+00 4.145825236864155272e+00 1.935410638509605485e+00 2.984246734247196553e+00 1.972180696436552171e+04 0.000000000000000000e+00
7.063085441865651148e+01 4.179670675268357116e-01 5.796976062370475802e+00 1.811406203063731013e+00 2.227822886101425315e+00 2.624645774574159152e+00 1.972313629400073114e+04 0.000000000000000000e+00
7.401035934990137832e+01 6.705500913296388310e-01 2.761378476692907480e+00 7.583237132459088592e+00 1.063931136801242960e+00 2.121441281152886216e+00 1.972349239541591669e+04 0.000000000000000000e+00
6.099592226909559400e+01 6.762598339764600563e-01 4.398735595407474719e+00 8.912475292947016570e+00 5.678497721183200397e+00 1.940118725588990234e+00 1.972363348231358395e+04 0.000000000000000000e+00
8.362438934625487263e+01 5.626936914182641969e-01 7.415196482773088960e+00 8.240374935102977361e+00 2.582555902235815104e+00 5.794267590368890275e+00 1.972524126164084737e+04 0.000000000000000000e+00
5.905965616438273713e+01 7.694615480882209813e-01 4.506527586325581147e+00 1.288526453526359639e+00 5.834444391388931450e+00 2.262561410091715963e+00 1.972546791044015117e+04 0.000000000000000000e+00
