# Mf af A2220 phi2220 logL logPrior
6.289638034128807931e+01 6.477070733979911621e-01 4.146067061836916423e+00 9.410523580442414771e-01 1.978075101919400549e+04 0.000000000000000000e+00
7.571546371711322365e+01 7.634864774693636003e-01 4.862757442012521025e+00 1.397223525479729611e+00 1.978077419294396896e+04 0.000000000000000000e+00
5.297652617516288132e+01 2.161021490553449165e-01 4.793552996919574483e+00 1.209237587955835469e+00 1.978080520001641344e+04 0.000000000000000000e+00
5.653995886661083858e+01 3.735503061431925120e-01 5.524587510204424845e+00 1.346119704277602080e+00 1.978086038675559030e+04 0.000000000000000000e+00
5.512708197383264519e+01 4.395818814478394954e-01 6.402259083400323902e+00 7.711800339291468021e-01 1.978087760618903849e+04 0.000000000000000000e+00
6.699647182206165041e+01 6.769121295129074678e-01 5.992770961025899012e+00 1.201070683632061931e+00 1.978089967192703261e+04 0.000000000000000000e+00
6.851852336070018623e+01 6.884505733740375888e-01 6.116219881875668563e+00 1.171722542795082145e+00 1.978093970991207243e+04 0.000000000000000000e+00
7.475575134813654188e+01 8.042508569960539200e-01 3.458899364244934382e+00 8.712501557515962558e-01 1.978098091147849118e+04 0.000000000000000000e+00
5.986676268870504458e+01 5.739752589644073755e-01 4.743907445547901780e+00 6.537820323396622557e-01 1.978100252294398888e+04 0.000000000000000000e+00
7.600865577021659192e+01 7.541448542155215762e-01 4.044676361784948604e+00 1.375695220682998876e+00 1.978100506298902110e+04 0.000000000000000000e+00
6.328594075875894021e+01 5.508896376510428183e-01 6.067762441770815585e+00 9.898544999367895336e-01 1.978103806201002590e+04 0.000000000000000000e+00
5.212678414657564474e+01 3.070706638086133644e-01 6.730327705852287679e+00 8.828992933227306494e-01 1.978105106374233583e+04 0.000000000000000000e+00
5.330132809997925847e+01 2.327290265680403702e-01 7.063888201614233253e+00 1.266379598148188457e+00 1.978106095406299937e+04 0.000000000000000000e+00
5.652286564047929573e+01 3.700193157481106443e-01 4.740110717334229840e+00 1.252265519614728539e+00 1.978106236052768872e+04 0.000000000000000000e+00
6.514097739371175066e+01 6.536148133835140150e-01 6.128579548724489179e+00 1.144518218023979017e+00 1.978106563877942244e+04 0.000000000000000000e+00
