# Network	H1	L1	
1.434732371404721363e+01 1.136223192855446662e+01 8.760444244294863125e+00
1.436011127469435600e+01 1.142016159033713585e+01 8.705900589381451837e+00
1.438627588168927929e+01 1.146162692655138216e+01 8.694598434696507283e+00
1.435807623731663796e+01 1.141052226384309520e+01 8.715178420602629927e+00
1.433155880436836682e+01 1.135426717423494658e+01 8.744952526981446539e+00
1.431534154648630697e+01 1.138325988257299493e+01 8.680460704269171046e+00
1.437917364396320608e+01 1.142087430835361239e+01 8.736375948643377853e+00
1.431205279312250944e+01 1.138101587189721364e+01 8.677979769321288117e+00
1.432839673221333854e+01 1.138225963080643766e+01 8.703282059810311111e+00
1.432568424449632083e+01 1.140145769884340332e+01 8.673637726726576958e+00
1.433040167332180559e+01 1.140086189717687937e+01 8.682209403155672689e+00
1.432008101968625624e+01 1.139728283673871800e+01 8.669871068808326697e+00
1.431432952471914355e+01 1.136580490450240610e+01 8.701638271902321975e+00
1.432205862982422850e+01 1.142740349049228143e+01 8.633412584928828792e+00
1.444382242469111866e+01 1.149595950128675703e+01 8.744536659010856638e+00
1.431736840754014750e+01 1.134825020567877729e+01 8.729504876368434196e+00
1.438942851441258597e+01 1.146053212573509228e+01 8.701256022344354690e+00
1.436972886231920299e+01 1.143794437704406342e+01 8.698421466232574062e+00
1.434361340544201902e+01 1.140673322970549286e+01 8.696302809303990244e+00
1.438018992952108910e+01 1.144740035509757448e+01 8.703268783578479884e+00
1.448708117162264486e+01 1.153181796436186168e+01 8.768848003586581896e+00
1.440731245264526450e+01 1.141994496385470725e+01 8.783820873098269644e+00
1.432170013826735655e+01 1.140733908328418167e+01 8.659313476796208775e+00
1.443568311455721442e+01 1.148429163647098683e+01 8.746427418803339293e+00
1.432449162121121411e+01 1.139821204291098411e+01 8.675933519281329609e+00
1.432938730853312848e+01 1.140559340958035861e+01 8.674317241909438536e+00
1.440684070870160483e+01 1.147424033541006594e+01 8.711995634247669429e+00
1.433446938730958742e+01 1.134871821481941900e+01 8.756917693820220450e+00
1.435647793178834952e+01 1.140338333739910048e+01 8.721886668964142331e+00
1.435124217468041863e+01 1.143095955350758786e+01 8.677056853703309258e+00
1.441388834250192374e+01 1.148079033697187690e+01 8.715023258064547917e+00
1.435029563767121452e+01 1.144304163799346341e+01 8.659548657967883756e+00
1.432205935149960574e+01 1.139195100658397841e+01 8.680140340539869825e+00
1.432081770276771948e+01 1.140223557243579755e+01 8.664574059155189190e+00
1.434160734977696627e+01 1.135465158408910114e+01 8.760912554016250908e+00
1.432897452729467069e+01 1.137902103756176686e+01 8.708466640608222065e+00
1.443878015992685349e+01 1.149422318149439448e+01 8.738489913062450043e+00
1.432922261920845131e+01 1.143148630863210791e+01 8.639892455719097697e+00
1.439882046488283862e+01 1.146190450358816548e+01 8.714974235794054280e+00
1.456102517586520939e+01 1.157994465353066005e+01 8.827702758552028683e+00
1.434238062798248414e+01 1.135472054411779830e+01 8.762088988529871614e+00
1.433369594283197657e+01 1.140530992535689059e+01 8.681805393356469835e+00
1.434604833887430964e+01 1.140830375929971652e+01 8.698258922155989836e+00
1.435165814764343395e+01 1.138063914208950678e+01 8.743634501988312380e+00
1.436149187627460933e+01 1.141096617659183998e+01 8.720223611179852341e+00
1.434864184005336973e+01 1.144028764786483343e+01 8.660446939289073498e+00
1.437557399846567385e+01 1.144274227334237004e+01 8.701768616277146151e+00
1.439250412296804349e+01 1.146726703208584297e+01 8.697468697528568882e+00
1.438189207701970496e+01 1.141443526693434940e+01 8.749256382802341747e+00
1.435731049341624654e+01 1.142691550381655929e+01 8.692408565696680967e+00
1.438452230341155769e+01 1.144328738371194198e+01 8.715827886731336349e+00
1.433468277909112487e+01 1.138297158100216144e+01 8.712696962667116907e+00
1.433362218201317084e+01 1.138163746389150255e+01 8.712694961792328385e+00
1.438712833449737261e+01 1.143555990268517064e+01 8.730259527951977461e+00
1.439049218516156436e+01 1.145646657671091084e+01 8.708366029738405345e+00
1.433584041262793995e+01 1.141149389804027692e+01 8.677218871926992705e+00
1.434054985047145969e+01 1.140100603256105671e+01 8.698760340379735112e+00
1.443903425931437923e+01 1.149599249890959562e+01 8.736582100951643781e+00
1.434722951141676184e+01 1.141929311617765563e+01 8.685777995095527615e+00
1.434508112506333077e+01 1.143311159536837884e+01 8.664023991916305789e+00
1.439607416571526599e+01 1.141575822122265471e+01 8.770827533326706060e+00
1.444625134871452765e+01 1.149964300554221097e+01 8.743705666096062146e+00
1.436097059544863086e+01 1.143899539230934437e+01 8.682560731608264248e+00
1.444716605921860264e+01 1.148686724461355624e+01 8.761991100615322381e+00
1.436888142848763650e+01 1.142427388394002463e+01 8.714971011464283990e+00
1.434762916051779946e+01 1.141464436494902301e+01 8.692546033785395920e+00
1.434534938181893438e+01 1.141365601473157021e+01 8.690080854850243952e+00
1.439154856736389476e+01 1.145196139119215673e+01 8.716034101667913703e+00
1.434341576054252698e+01 1.142812704499156595e+01 8.667842172265947553e+00
1.434964639893268412e+01 1.141515653968529520e+01 8.695202869909465448e+00
1.434597910562566447e+01 1.140872842720445135e+01 8.697587721509060898e+00
1.444018834002930340e+01 1.150181730834049532e+01 8.730821147010015437e+00
