# Mf af A2220 A2221 phi2220 phi2221 logL logPrior
7.852616674085605553e+01 8.384393229196644981e-01 7.108054212440329422e+00 7.225847728880301801e+00 9.795596093768270674e-01 3.907004614598630798e+00 1.978208634317522228e+04 0.000000000000000000e+00
7.388787907059020199e+01 7.380418528830630098e-01 7.261454453267609743e+00 6.283008414747492942e+00 1.325878373619323813e+00 4.362468378184599871e+00 1.978208861070794592e+04 0.000000000000000000e+00
6.404004561696734754e+01 5.878518953938808300e-01 8.333811241840200168e+00 1.039077756571477806e+01 1.161473737862833477e+00 4.234118431916617631e+00 1.978210558011432659e+04 0.000000000000000000e+00
6.112579779957722081e+01 5.691230378540277357e-01 9.058502715286742557e+00 1.158943784929808629e+01 6.393574596846335334e-01 3.398716443274069743e+00 1.978210691813232552e+04 0.000000000000000000e+00
6.625926722528060964e+01 6.980063591667663436e-01 8.252539642051656799e+00 8.513866565361603023e+00 6.082630547505766261e-01 3.346482974164264323e+00 1.978212278841728403e+04 0.000000000000000000e+00
6.339043587203043728e+01 6.283933143270461485e-01 9.242271233326174951e+00 8.498546675980541920e+00 9.829729355326315421e-01 4.052903093386178490e+00 1.978213637721824125e+04 0.000000000000000000e+00
8.044360260160856058e+01 8.549979748127705115e-01 6.825962345644536633e+00 6.796500602383252598e+00 1.116335086438437374e+00 4.294615346757375995e+00 1.978213918095371628e+04 0.000000000000000000e+00
7.118017572176543695e+01 7.180220573105837722e-01 7.567018874056380184e+00 5.958742142571941791e+00 1.166874035905038021e+00 4.224611476620731665e+00 1.978214313529355422e+04 0.000000000000000000e+00
6.978213507204173993e+01 7.316169471182303319e-01 6.746142977415588327e+00 6.315925307337305838e+00 8.806862650206674914e-01 3.580104074342646658e+00 1.978216257003953797e+04 0.000000000000000000e+00
5.963905205797019704e+01 5.283441652458527038e-01 8.098718680370931011e+00 8.646969980134656453e+00 9.340048137244578719e-01 3.935110185015836315e+00 1.978217116088341209e+04 0.000000000000000000e+00
6.368773148685346541e+01 5.617774780636907161e-01 8.447414701541415383e+00 1.042318067138583437e+01 1.192228900954953152e+00 4.243064286113040318e+00 1.978218066849861862e+04 0.000000000000000000e+00
5.485256378857550175e+01 3.092604488608920454e-01 1.076173903080167449e+01 1.422824248198488384e+01 1.127222791799534551e+00 4.411495821019427943e+00 1.978219182757656381e+04 0.000000000000000000e+00
5.447812628812960156e+01 2.421790855647497631e-01 1.157459395072691066e+01 1.468580963516215121e+01 1.285121850664881160e+00 4.459830035164326745e+00 1.978221882916991308e+04 0.000000000000000000e+00
6.451460200540330447e+01 6.316727774755519498e-01 8.005074593973462882e+00 8.123736747112303647e+00 1.180641140832014768e+00 4.364207108530171908e+00 1.978224861948398393e+04 0.000000000000000000e+00
6.065023973204394281e+01 5.321408609713561555e-01 7.995577506215321151e+00 9.125506528877577850e+00 9.466827065386587137e-01 3.968881466320493878e+00 1.978224989799123068e+04 0.000000000000000000e+00
7.948320830156463046e+01 8.215710921028551716e-01 7.007805627682811789e+00 7.289982325887237380e+00 1.335365996951686229e+00 4.530638546074182038e+00 1.978226236884621176e+04 0.000000000000000000e+00
6.999359991588667640e+01 7.834570447816902039e-01 8.098701478298600875e+00 9.113513082464914206e+00 4.981652074078549708e-01 3.535743872051313463e+00 1.978227844709360579e+04 0.000000000000000000e+00
6.959916893379055125e+01 7.016663179325611788e-01 9.155990036524579878e+00 1.169049220286057711e+01 1.054395605056174468e+00 4.128713359648831016e+00 1.978228933108930141e+04 0.000000000000000000e+00
6.433880635236943135e+01 6.657461539196289912e-01 8.249817947646276295e+00 9.525999396383344475e+00 5.239478612677705982e-01 3.394424674279646226e+00 1.978229444239227814e+04 0.000000000000000000e+00
6.045920795407442938e+01 4.974584274206426682e-01 1.140279863266352045e+01 1.472780647952437683e+01 1.229970668234297682e+00 4.389742070876669011e+00 1.978230200216551020e+04 0.000000000000000000e+00
6.637271111217349073e+01 6.028115140647379855e-01 8.225984148751683378e+00 7.477081224758914679e+00 1.222986629551569004e+00 4.336197352412786366e+00 1.978236140601714214e+04 0.000000000000000000e+00
6.911218524952919040e+01 6.732002402228005611e-01 7.475394332466374969e+00 9.314867436459712380e+00 1.286183508870198722e+00 4.701615719061368992e+00 1.978238189170454643e+04 0.000000000000000000e+00
7.028544799906295282e+01 7.629154026692880342e-01 8.607982609724313505e+00 8.839057126114102658e+00 7.838491284763481337e-01 3.576463143713196846e+00 1.978240109256778669e+04 0.000000000000000000e+00
6.196055799104562567e+01 6.083755877803176393e-01 7.899255361325536740e+00 8.147556452141735406e+00 7.591925179101108867e-01 3.835476612028047239e+00 1.978240212189029990e+04 0.000000000000000000e+00
6.956617832780708000e+01 6.962217904281254865e-01 9.896960275699649756e+00 1.146642569183867977e+01 1.025016758519322835e+00 4.166485301447595546e+00 1.978240493423015141e+04 0.000000000000000000e+00
6.625886768231214319e+01 5.880501084676040824e-01 8.254580948144068842e+00 1.158109055990819058e+01 1.511792238016847589e+00 4.944727199148376329e+00 1.978240824402828002e+04 0.000000000000000000e+00
7.393302035849275455e+01 7.979205058848031218e-01 7.746603543244585666e+00 9.301872058008441968e+00 9.550492664744797411e-01 4.177878392282787345e+00 1.978240977984272104e+04 0.000000000000000000e+00
5.466336254844697606e+01 2.918279389019112768e-01 1.043410124478375600e+01 1.283501450664974719e+01 1.307500990419155018e+00 4.581448167664731841e+00 1.978241021386083958e+04 0.000000000000000000e+00
6.682423530093240061e+01 5.980099926419769618e-01 7.722868782201553373e+00 8.227482373449065634e+00 1.323182790940444553e+00 4.398482909861035850e+00 1.978241935298387762e+04 0.000000000000000000e+00
6.458045873374004486e+01 6.759971468375927106e-01 9.693812758905268723e+00 1.049506187345289732e+01 6.963253620450163828e-01 3.899948972890689092e+00 1.978242453480125187e+04 0.000000000000000000e+00
7.573534141321610491e+01 7.805584615776269830e-01 7.189290832011568710e+00 7.017864108249903587e+00 1.205506508196434901e+00 4.160083104507396712e+00 1.978243167265935699e+04 0.000000000000000000e+00
7.351422222128257999e+01 7.571425596261555091e-01 8.784886685231537484e+00 1.134496338839556095e+01 1.307885410367616519e+00 4.717811185103609972e+00 1.978243204990470986e+04 0.000000000000000000e+00
6.911312503045108713e+01 6.162686166722712855e-01 7.990673662623649420e+00 8.817600949213728612e+00 1.572661814208257125e+00 4.836026002309585792e+00 1.978244821931383558e+04 0.000000000000000000e+00
7.200904680369868061e+01 7.480971159683308391e-01 7.366898524380398605e+00 7.188270042241711622e+00 9.372744209609199517e-01 4.118467870830049726e+00 1.978245190518173695e+04 0.000000000000000000e+00
6.683484144869066768e+01 6.843286767818357319e-01 7.195283495387567285e+00 6.380599348012010452e+00 9.566661828271846302e-01 3.782063130138801910e+00 1.978245762321482471e+04 0.000000000000000000e+00
5.765173348694128919e+01 4.181537299538387598e-01 9.845196231433279266e+00 1.047867622483674133e+01 9.450316755156912274e-01 4.008926150847743841e+00 1.978245871609567257e+04 0.000000000000000000e+00
6.366565706433668481e+01 6.712548355420370205e-01 8.819976058248442996e+00 9.534941362681644605e+00 8.020355334352531340e-01 3.962421365777500259e+00 1.978246232562387377e+04 0.000000000000000000e+00
7.302282063633332143e+01 8.119505732314472590e-01 8.716336942982239933e+00 9.908773154201838906e+00 6.423997799346455873e-01 3.603616411641934025e+00 1.978249967629205639e+04 0.000000000000000000e+00
5.603682881091203427e+01 3.489472762393898697e-01 1.132634952065490985e+01 1.463474479398316141e+01 1.240789839408864781e+00 4.582034460096883421e+00 1.978250698069573264e+04 0.000000000000000000e+00
6.905239615852461554e+01 6.388200483139312436e-01 9.083247697877119720e+00 1.251265068813221149e+01 1.447508783101566054e+00 4.856072517621544016e+00 1.978251772630528285e+04 0.000000000000000000e+00
