# Mf af A2220 A2221 phi2220 phi2221 logL logPrior
5.023730000927657358e+01 8.910112430349922397e-01 1.101674233001881298e+01 1.471936986816011128e+01 1.418679547494754223e+00 2.890908218908358474e-01 1.882324953814903347e+04 0.000000000000000000e+00
6.791392451484506410e+01 4.075501645428372122e-01 1.113272313601998498e+01 1.102509432215034835e+01 1.047154342054590570e+00 1.067209907940643632e+00 1.886086909627465138e+04 0.000000000000000000e+00
8.665723650171396741e+01 2.302591261745779161e-01 1.270749209652976752e+01 4.925642295407326454e-01 1.136108504334158109e+00 4.737551111990995878e+00 1.887664892004091234e+04 0.000000000000000000e+00
9.901289634646833804e+01 9.130885720384015469e-01 1.232662694381439650e+01 1.451931584382125173e+01 4.063428651266026037e+00 4.987714571309783684e-01 1.889079964621091131e+04 0.000000000000000000e+00
6.677775876179948966e+01 2.290203645876972283e-01 7.545907494480403876e+00 1.180074877689640722e+01 3.856813604753023483e+00 3.608041501563263420e+00 1.889677994212336125e+04 0.000000000000000000e+00
5.755968300676190097e+01 2.812922504166951443e-01 1.103987082584564483e+01 1.093787484143335753e+01 4.523892806873537786e+00 5.552972434285223358e+00 1.889881953276954664e+04 0.000000000000000000e+00
6.318856970467301437e+01 6.102085712057238043e-01 1.241860483408649252e+01 1.333921517611169349e+01 2.304246445374093233e-01 1.309357688517846174e+00 1.890487469555400457e+04 0.000000000000000000e+00
8.447305682966472773e+01 2.689001751835837228e-01 1.357854358212648727e+01 1.481272883531187912e+00 5.036034313074432056e+00 2.881236177483444738e+00 1.890611568097735653e+04 0.000000000000000000e+00
8.757135429973965302e+01 7.655339120445976420e-01 8.800698642627798662e+00 9.064956959274500292e+00 7.608476323047371759e-01 5.802548705038267585e+00 1.891496826183737721e+04 0.000000000000000000e+00
9.567917649358945198e+01 7.482257518192407808e-01 1.244258578839538920e+01 3.891359821011740827e+00 3.356523535964751837e+00 5.191652884315209882e+00 1.893432416480582469e+04 0.000000000000000000e+00
6.329575374686729106e+01 9.462834360025024205e-01 7.397348846236733166e+00 9.965145827632500897e+00 4.539961253484917414e+00 4.176214600034849234e+00 1.893484609566104336e+04 0.000000000000000000e+00
7.546931883072336689e+01 3.860286686954114144e-01 1.107522616695971962e+01 3.053759028641325202e+00 4.349415138656416602e+00 4.915579185131941919e+00 1.894077462218318033e+04 0.000000000000000000e+00
7.755792183438464349e+01 8.416175666837759639e-01 8.394572090722508761e+00 6.747749633446665563e+00 2.667260365475957240e+00 2.592337548465656560e+00 1.895490336233900234e+04 0.000000000000000000e+00
7.116789749402502707e+01 6.463549565211506032e-01 7.153569550217437900e+00 5.257842667418723970e+00 4.097469356919696715e+00 3.903913578383530592e+00 1.896229171490158114e+04 0.000000000000000000e+00
7.200173645424062840e+01 9.376572822995092871e-01 4.606765630553964819e+00 1.003322049520880910e+01 2.637753596255308697e+00 3.453807935418901298e+00 1.897538657473288185e+04 0.000000000000000000e+00
8.585954563778628312e+01 6.156240225231692786e-01 1.363407995349996682e+01 1.103555995176994564e+01 5.884564732393109843e+00 2.614943520190682325e+00 1.897744508674192912e+04 0.000000000000000000e+00
6.868920327645076895e+01 7.235793058916165643e-01 1.086718633520142419e+01 3.092915022143344572e+00 2.755927404269220116e+00 3.970451657760409869e+00 1.897929332657328996e+04 0.000000000000000000e+00
9.138822038622986099e+01 3.015773921656083600e-01 8.923395843585161913e+00 9.726505963726589599e+00 2.538034572908768327e-01 5.556660586700047588e+00 1.897994215443329449e+04 0.000000000000000000e+00
6.959892368364869242e+01 7.305719659982696790e-01 9.831935583088412756e+00 1.392923566334645535e+01 3.721041336474580685e+00 1.924015289817333052e+00 1.898935882867188047e+04 0.000000000000000000e+00
7.066082444650913885e+01 7.290913731795309882e-01 8.311136842454978080e+00 8.062663768621236571e+00 4.790375416012972565e+00 3.136393383122073608e+00 1.899027578707868452e+04 0.000000000000000000e+00
8.188873699453111499e+01 4.228460432412035619e-01 7.317572898865897457e+00 1.150082852248105958e+01 4.495114173328799367e+00 4.929681549505561478e+00 1.899134278214686128e+04 0.000000000000000000e+00
9.304125999176019945e+01 2.674152711459166221e-01 9.394549962363488049e+00 5.133281845583534064e+00 1.034634850578985521e+00 1.470711509489738500e+00 1.899586890159077666e+04 0.000000000000000000e+00
5.888254290541097902e+01 3.509543677575269749e-01 1.171556364378003501e+01 1.128591218479913927e+01 9.937108613703862225e-01 4.468252157237865285e-01 1.900823397603180638e+04 0.000000000000000000e+00
8.443483330844608759e+01 7.044080540479634722e-01 5.205383698514161495e+00 1.415360212198132750e+01 6.193266379741316996e+00 9.627748647205356392e-01 1.901595699333632365e+04 0.000000000000000000e+00
9.873726495210529208e+01 7.360681437706356744e-01 1.222655383548766750e+01 1.068092894514164648e+01 5.924711230492889946e+00 3.012397840042519537e+00 1.902170909244750146e+04 0.000000000000000000e+00
5.100953436610093661e+01 9.084611735116546738e-01 1.096259712276834719e+01 1.236661729842569990e+01 4.627757850061946066e+00 3.224178753424883137e+00 1.903489735817889959e+04 0.000000000000000000e+00
8.463944177435928395e+01 2.488680906741860266e-01 1.263045148136911777e+01 7.868210402839166839e+00 3.662273689919345987e+00 5.225335875924654871e+00 1.904298592184790323e+04 0.000000000000000000e+00
9.438138184821528398e+01 5.661181856404654544e-01 8.939310154578498313e+00 4.765723415106564609e+00 6.098114013801023248e+00 1.301795127420017018e+00 1.908454674005681227e+04 0.000000000000000000e+00
8.498298338199155921e+01 6.873595666402774196e-01 7.396942780236162918e+00 7.043407246047652670e+00 3.438379888255562289e+00 3.469170145289628415e+00 1.909123836706138172e+04 0.000000000000000000e+00
8.034816911567376962e+01 9.293731956148230111e-01 1.310839120459830198e+01 2.120842593225822803e+00 9.118809703509414000e-01 3.256744609281798652e+00 1.910131268910842846e+04 0.000000000000000000e+00
6.040354826415417477e+01 8.592786078935901184e-01 1.187603833326662617e+01 7.182632693297684057e+00 1.373659511990440674e+00 2.440995141659813239e+00 1.910191057972026829e+04 0.000000000000000000e+00
7.225496810219648580e+01 9.370145578189915669e-01 1.267600091430485421e+01 3.158886342130614588e-01 1.178379593639188094e+00 3.502417204216996538e+00 1.910644022878668329e+04 0.000000000000000000e+00
6.367722190746579969e+01 2.539585197214401235e-01 1.364921481300605421e+01 9.001383716422807879e+00 4.204576464952714865e+00 1.329566728488491112e+00 1.911741414586600149e+04 0.000000000000000000e+00
5.712968992450203842e+01 4.679627171534762042e-01 7.301843474399528411e+00 1.073626404865492923e+01 3.426591467418413028e+00 2.515989476150019222e+00 1.913390935423273550e+04 0.000000000000000000e+00
8.057031572811688136e+01 2.975039731935472664e-01 1.379191267549761335e+01 2.602632290262617332e+00 3.601990345359467494e+00 1.081453177228611784e+00 1.914058356939594523e+04 0.000000000000000000e+00
7.146192571369003588e+01 7.458579814933206098e-01 1.103734069472763579e+01 1.217180279083083327e+01 5.815609246805079735e+00 3.819068861050758823e+00 1.914120495377439875e+04 0.000000000000000000e+00
7.868526828712464294e+01 8.042634625852503882e-01 1.259410626886589846e+01 2.300062485746574570e+00 2.259409434575008202e+00 3.335376853998779367e+00 1.914136925966019407e+04 0.000000000000000000e+00
8.690805428247837483e+01 2.347095460848421800e-01 1.108102739399843806e+01 5.752425835482473104e-01 1.474963865458401191e+00 6.010684272531666927e+00 1.914364583067853528e+04 0.000000000000000000e+00
8.094325125951883138e+01 9.525423686077694185e-01 1.245941287481799087e+01 1.049700939322162796e+01 1.635849595467327999e+00 5.730642564752612245e+00 1.914527585681515848e+04 0.000000000000000000e+00
8.452052140033204353e+01 2.399389717422395485e-01 1.342542049848607277e+01 8.801022784924510844e+00 1.006252959264437141e+00 3.857044073760651060e+00 1.914533190841240867e+04 0.000000000000000000e+00
6.179811936946071427e+01 7.333460692618828380e-01 4.269558423283914550e+00 1.455658527307724270e+01 3.556615742962478954e+00 2.614163132643742671e+00 1.915284130748890311e+04 0.000000000000000000e+00
6.194304106396685228e+01 7.247247755532782998e-01 1.249191917720903966e+01 7.122635887263082388e+00 5.296577602490899039e+00 6.155274907179528299e+00 1.915452350271013711e+04 0.000000000000000000e+00
8.327249646169111941e+01 3.751593762144763144e-01 1.352640945478051826e+01 7.915600183740485463e+00 2.364125748164719099e+00 1.886127567364347168e+00 1.915476323533463437e+04 0.000000000000000000e+00
6.877270634908160218e+01 8.302410066356296081e-01 4.132474762196425289e+00 9.658398189595931882e+00 2.517501704424528253e+00 3.544648152110923878e+00 1.915628780979981093e+04 0.000000000000000000e+00
7.584637083281924674e+01 6.798940558937106582e-01 1.011632544961475766e+01 7.587055876043597991e+00 5.049912748719233235e+00 1.897663064686439860e+00 1.916635574234945307e+04 0.000000000000000000e+00
7.612330603860030465e+01 9.441362068856956613e-01 5.623621590367737788e+00 1.307502007703124747e+01 6.068992289326385681e+00 2.099108466711234466e-01 1.917120757382666125e+04 0.000000000000000000e+00
8.834607317147207084e+01 9.425761232535538880e-01 5.465387754876232407e+00 8.868930400241509915e+00 6.026525426245852302e+00 5.368466864777510672e+00 1.917294842081972820e+04 0.000000000000000000e+00
6.668279829800123082e+01 5.072043767814805593e-01 9.676332698803104648e+00 1.234253519714374647e+01 4.535317023935876435e+00 2.223514726328823965e+00 1.917625941908370805e+04 0.000000000000000000e+00
6.210300941337906266e+01 4.956381662784020703e-01 9.645435822403923609e+00 1.243534552951456007e+01 3.413656911910575964e+00 5.450798317377909541e+00 1.917959689973226705e+04 0.000000000000000000e+00
8.767414826910497538e+01 9.391526313171745244e-01 1.244714484255856135e+01 6.043282432986345043e+00 1.381244909048800817e+00 5.370942341658517805e+00 1.918881776481619454e+04 0.000000000000000000e+00
9.776117753020774614e+01 3.853804907459096873e-01 1.170797933140428349e+01 1.218846477600773426e+01 1.504150817092121617e+00 3.025316517426358764e+00 1.919339765538942447e+04 0.000000000000000000e+00
8.248980272645765410e+01 5.901541971490943395e-01 6.266531347304745481e+00 5.025644484988491811e+00 5.103990281197720691e+00 4.545469990971231944e+00 1.919840594299033546e+04 0.000000000000000000e+00
5.931225453291317251e+01 6.209963214457285829e-01 8.860315668619950458e+00 1.050784599726108048e+01 3.056796472725094915e+00 5.160513825641560359e+00 1.919932656073333419e+04 0.000000000000000000e+00
8.237532710586090445e+01 4.828680290305769618e-01 1.163233762921378656e+01 1.433549284494965370e+01 5.291352417354936222e+00 1.382284807060596199e+00 1.920073279015373919e+04 0.000000000000000000e+00
5.592712154402044433e+01 8.085509736020471960e-01 1.169702926280150379e+01 6.158207554253896987e+00 3.831369463762190897e-01 5.962489654121381211e-01 1.920108952923359539e+04 0.000000000000000000e+00
9.663293685008724765e+01 9.177260032241668641e-01 1.949132549166642026e+00 9.947113178660362820e+00 6.099081119898599468e+00 5.659678939619237070e+00 1.920549392261452522e+04 0.000000000000000000e+00
7.023941597423998928e+01 6.323593249152459350e-01 8.138600300781664743e+00 4.640822962209595559e+00 4.825153320111506439e+00 2.458236245502209094e+00 1.921299063917133753e+04 0.000000000000000000e+00
9.834073057288669872e+01 9.080699677602775965e-01 1.030328378758469299e+01 9.111230808396863168e+00 1.659029794918231326e+00 3.317186745313995822e+00 1.921521703473888192e+04 0.000000000000000000e+00
8.589216878640277741e+01 5.637236997330941080e-01 1.087219202727832013e+01 9.709210307356489267e+00 5.395296453545893378e+00 2.516410514387419806e+00 1.922394348476355299e+04 0.000000000000000000e+00
7.846199060247514012e+01 7.845093582552385980e-01 6.866493182942972950e+00 1.310796965442124673e+01 1.188163629927756704e+00 1.324021666262122698e+00 1.922546298748418849e+04 0.000000000000000000e+00
5.385728624246633700e+01 6.251243177133105622e-01 3.132014491968972525e+00 1.213167609670056279e+01 4.072429450832710351e+00 3.538167067148064948e+00 1.922560102951155932e+04 0.000000000000000000e+00
9.441524148825905627e+01 9.447575693048642087e-01 4.618479903451341073e+00 2.086355232284700545e+00 4.253827598296925139e+00 6.124082208059255628e+00 1.922889743807747072e+04 0.000000000000000000e+00
6.201617804181270799e+01 8.669057354421916273e-01 1.211445694295566966e+01 5.678636580391653865e+00 2.279716795767367188e+00 5.154489950457660008e+00 1.923157255943633209e+04 0.000000000000000000e+00
7.174687152963794290e+01 4.737129393316815151e-01 1.065205408447992674e+01 1.768597207493798784e+00 8.458248640134370389e-01 1.460915000875020242e+00 1.923874754016859515e+04 0.000000000000000000e+00
5.401307185025102342e+01 9.041178506977139984e-01 8.208332891606801240e+00 9.382934029394217390e+00 7.318505596890623188e-01 6.032378282018666660e+00 1.924267679765965295e+04 0.000000000000000000e+00
8.601908083638599578e+01 6.953538326499325573e-01 6.316581248361846868e+00 3.455044627766000076e+00 6.206953656752309811e+00 5.350694931051966918e+00 1.924848625492875362e+04 0.000000000000000000e+00
6.599332887431197037e+01 5.288152398657149922e-01 1.078274036616843290e+01 1.170351513223318207e+01 2.324483204058948704e+00 2.413408538446829343e+00 1.925178398531629864e+04 0.000000000000000000e+00
7.536998668594912942e+01 4.397136678925927522e-01 6.694094414294859519e+00 6.747685288068023368e+00 4.595919167203544653e+00 3.187928060653767215e+00 1.925205216692911563e+04 0.000000000000000000e+00
6.101461442310730376e+01 8.256333861376331518e-01 2.860902236403980226e+00 9.765465952228304047e+00 3.615543545155988525e+00 3.640085387387738791e+00 1.925303933332517045e+04 0.000000000000000000e+00
7.000582258686392834e+01 4.166964145180821477e-01 6.076269302998693611e+00 6.044660602150785600e+00 3.750903872121568838e+00 4.006777946378746513e+00 1.925750475669825028e+04 0.000000000000000000e+00
7.775046007117870772e+01 2.039362129241079624e-01 6.079543420831882372e+00 9.186689436048634860e+00 6.082409136302556085e+00 6.905462719602859512e-01 1.925822655286264489e+04 0.000000000000000000e+00
9.755967703188228768e+01 3.685800469818888425e-01 8.688319604258259332e+00 6.287980502387613413e+00 3.547034856080859111e+00 4.496816199308725892e+00 1.926154280759432368e+04 0.000000000000000000e+00
8.923803113167160461e+01 4.207427738413380136e-01 5.215909122847199875e+00 9.760890568939906586e+00 5.951801410311694518e+00 5.442439199182309117e+00 1.926720491443339415e+04 0.000000000000000000e+00
5.378138420212559367e+01 4.364765026724721220e-01 1.083641713488175284e+01 6.931733543042378543e+00 4.270218884680869742e+00 2.763421245857024533e-01 1.926846165943152664e+04 0.000000000000000000e+00
9.331316200789382265e+01 7.744046183824279117e-01 1.350526989616290940e+01 8.502448758273198237e+00 1.875299313255654132e+00 5.504664925269972642e+00 1.927174732067272635e+04 0.000000000000000000e+00
6.048430499909789404e+01 3.364563666625726146e-01 8.263354631597019662e+00 9.769915799554135916e+00 3.656867139872293393e+00 5.426830002218812510e+00 1.927241752648797046e+04 0.000000000000000000e+00
7.668933185748107917e+01 7.765205061526236907e-01 1.034474665494004597e+01 5.371997379924267069e-01 1.952937091967155148e-01 3.792938630891840024e+00 1.928744288745042286e+04 0.000000000000000000e+00
6.259442622903370790e+01 4.826894786569108642e-01 5.814888600224463744e+00 1.200681747891758988e+01 5.696654300046009922e+00 5.283888243602963719e+00 1.928784936223536715e+04 0.000000000000000000e+00
5.788798125333376987e+01 8.071097506180614500e-01 1.129346467560156242e+01 1.391164325163349247e+01 1.835631474193792356e-01 1.714970274508880399e+00 1.928916363597100644e+04 0.000000000000000000e+00
6.636147082069298619e+01 7.443325793757813447e-01 6.422938140017921071e+00 6.116655528135570563e-01 3.545453530539905085e+00 1.952160769177626154e+00 1.929040878282535778e+04 0.000000000000000000e+00
9.309622523249232984e+01 6.378395182457727852e-01 6.802792832870729001e+00 1.980540826843010915e+00 1.549423649847408990e-01 4.823480054597837352e+00 1.929099403404807890e+04 0.000000000000000000e+00
8.118230827481620793e+01 5.604443789733253301e-01 7.644639505942974367e+00 6.475616947755858277e+00 4.945121025586843189e+00 2.777943782652631644e+00 1.929275293324632003e+04 0.000000000000000000e+00
6.785883068397993156e+01 7.489808525129120209e-01 7.205234044348566513e+00 7.897013715287573010e-01 4.614255045192341420e+00 2.341699820877676697e+00 1.930303381499179523e+04 0.000000000000000000e+00
9.406617824951088380e+01 3.408892683965911163e-01 4.156085292821789068e+00 9.356746741405514101e+00 8.875995518222012937e-01 1.140246760964069850e+00 1.930396537872337285e+04 0.000000000000000000e+00
5.981213365872090293e+01 4.688589394334339300e-01 7.112642582224148136e+00 8.169141837107686044e+00 5.384994564810677176e+00 3.917087715044143881e+00 1.931103788378621539e+04 0.000000000000000000e+00
9.466463444945415517e+01 2.753426975320572012e-01 1.082909079004345365e+01 7.560416524305702879e+00 1.237908814864344009e+00 3.610357984566806344e+00 1.931197919131677190e+04 0.000000000000000000e+00
5.194048057619274061e+01 6.931134016376310214e-01 8.704047538378445026e+00 7.243908224311892852e+00 3.037730172539580664e+00 1.726289735586694185e+00 1.931635400254305569e+04 0.000000000000000000e+00
7.323127899663113283e+01 2.689240867893616382e-01 1.220134867967727033e+01 3.765559659913082502e+00 3.483807418620113783e+00 1.391044752767152337e+00 1.932370336906831290e+04 0.000000000000000000e+00
5.617701307165629032e+01 4.244053195226848985e-01 9.450513433152423204e+00 6.449952867784539023e+00 3.351994153925253794e+00 6.006211788340056756e+00 1.932689759001175844e+04 0.000000000000000000e+00
9.895024081629026114e+01 2.067700370644597052e-01 2.787721342763652022e+00 1.367269606578938301e+01 4.560900133918457833e+00 4.587640191451598071e+00 1.932795674221260560e+04 0.000000000000000000e+00
7.082106770113027494e+01 7.548773073748394902e-01 1.187142054943011971e+01 3.958958144516086630e+00 1.013574849618513962e+00 1.464374730911527089e-01 1.933133636289272181e+04 0.000000000000000000e+00
8.808793469236816520e+01 9.026956521263312938e-01 5.482446303834079160e+00 1.875212751127314448e+00 3.488228128834284458e+00 2.548284545486610986e-01 1.933836364350373697e+04 0.000000000000000000e+00
7.138481153553718173e+01 5.467687939388312657e-01 7.849773304438365074e+00 3.800780700012643898e+00 3.583930562650680329e+00 2.174090216087316563e+00 1.934032162594423426e+04 0.000000000000000000e+00
5.497166105964863192e+01 6.098545936715819016e-01 7.466665528413273911e+00 8.586427522411991475e+00 2.462318520209716866e+00 1.987189968472943491e+00 1.934074014995983089e+04 0.000000000000000000e+00
7.446253849619003518e+01 9.412162461257459478e-01 1.068855859738567027e+01 6.020160895036175575e+00 5.235959328047258943e+00 3.432305467159871615e+00 1.934102454079896415e+04 0.000000000000000000e+00
5.241423097402319797e+01 9.254799884301703194e-01 3.643746883042299878e+00 1.218968593065883077e+01 6.213171314094695141e+00 4.831479390827279063e-01 1.934457210655617018e+04 0.000000000000000000e+00
5.213316856969452573e+01 5.762819837651476096e-01 2.883829391837980261e+00 1.431403911483666036e+01 1.912100848624339822e+00 3.206744573148105903e+00 1.934556163730141634e+04 0.000000000000000000e+00
5.323281736302175204e+01 8.776620114991876553e-01 2.372924025331015763e+00 1.093832388000835465e+01 3.111499546561723673e+00 2.851625117406447529e+00 1.934930269657593817e+04 0.000000000000000000e+00
8.871305588513359908e+01 5.229006996612119984e-01 7.501231888856064067e+00 1.288669640812960360e+01 2.618956603616281686e+00 4.249677686516253772e+00 1.934987385398078914e+04 0.000000000000000000e+00
8.564133083581464234e+01 2.302532946562170224e-01 1.056256531688590350e+01 2.638999244506579522e+00 1.713599660588588591e+00 4.969587428577083799e+00 1.935099835995015383e+04 0.000000000000000000e+00
6.186954051792833553e+01 9.193317534589693363e-01 1.280310594312458683e+01 8.205129987292348659e+00 4.264700643536619928e+00 2.923892329963919678e-01 1.936119515543547459e+04 0.000000000000000000e+00
5.840451012794562757e+01 7.713022178229034242e-01 1.652548987476559539e+00 1.408209464229322627e+01 1.040619121459291252e+00 3.773799302475547179e+00 1.936122606221315800e+04 0.000000000000000000e+00
9.174992888840172611e+01 7.124491660796048453e-01 1.343464640464637938e+01 4.672273756139838419e+00 2.379931161535127959e+00 5.246403922282778076e+00 1.936265485452312714e+04 0.000000000000000000e+00
6.967083713077875018e+01 4.471843169099494197e-01 8.848688931310702444e+00 9.501641578726001569e+00 4.532512674508381245e+00 5.649870868402560031e-01 1.936266673014956177e+04 0.000000000000000000e+00
6.520786846235137091e+01 8.923370301517375980e-01 1.179316490110848825e+01 9.244650831182694262e+00 1.424840137427028530e+00 5.562203676546610964e+00 1.936273288346358095e+04 0.000000000000000000e+00
6.744274080042558239e+01 5.686526160356554227e-01 1.248710398624341167e+01 5.256579660112809194e+00 1.060993482385890641e+00 5.625531865626381745e+00 1.936461336956398009e+04 0.000000000000000000e+00
7.317271090310849502e+01 2.893732243223372524e-01 3.562746043439996235e+00 1.206725985632624365e+01 5.835468134767945791e+00 5.418730876426926635e+00 1.936546751680491070e+04 0.000000000000000000e+00
7.697208010750577500e+01 4.372573015270381225e-01 1.269489229412284637e+01 8.758274716644649516e-01 1.851199995745917093e+00 1.474645794850627745e+00 1.936692629887226940e+04 0.000000000000000000e+00
6.767143882253209597e+01 5.062944887322884391e-01 9.039792774385510654e+00 9.860287629553585731e+00 5.037011744756412668e+00 1.756521619690571301e+00 1.936706827781607717e+04 0.000000000000000000e+00
8.587028442838717979e+01 6.942517632948085327e-01 5.771733436471523149e+00 3.192024245832850937e+00 3.689898587693590137e+00 4.123856850409712393e+00 1.936832856359495054e+04 0.000000000000000000e+00
8.332476986958499765e+01 5.901937150112646080e-01 1.248800906521591969e+01 1.218992461596379684e+01 2.561814960314562128e+00 4.776456071759707100e+00 1.936889384868233901e+04 0.000000000000000000e+00
6.121077864896449228e+01 7.157458741413877945e-01 9.261993892320901978e+00 7.427592722813601611e+00 3.284669303576809973e+00 4.452499071591098923e-01 1.937062291554281910e+04 0.000000000000000000e+00
6.502413599317480930e+01 3.533382599175261540e-01 3.418770241986134995e+00 1.317844193071416292e+01 5.221682079541420052e+00 5.603311072456613751e+00 1.937316200379226939e+04 0.000000000000000000e+00
7.624887631718465286e+01 9.499408143089009826e-01 7.070829517059225466e+00 7.799424888827416469e-02 4.107772013801214150e+00 3.637066148284067157e+00 1.937389719264065207e+04 0.000000000000000000e+00
8.161672124412046969e+01 4.602591227777089733e-01 7.855724758148390663e+00 5.518119057502590685e+00 3.166771671877134597e+00 3.780980495876701042e+00 1.937449091117509306e+04 0.000000000000000000e+00
5.732503643596962917e+01 3.025205076461024989e-01 9.200943294569917441e+00 3.895477274210328744e+00 2.419640532528521959e-02 7.491115902691728445e-01 1.937679504590824217e+04 0.000000000000000000e+00
6.202397404845501683e+01 9.077091317813685833e-01 8.441147530290644241e+00 1.919244640648576805e+00 1.183629057230499271e+00 6.024201679052452185e-01 1.937737250308093644e+04 0.000000000000000000e+00
8.366936631594633411e+01 8.111964544828982326e-01 5.023877555623985636e+00 5.825732757329284972e+00 3.322848769028396987e-01 6.069752401703225608e+00 1.938334146805622004e+04 0.000000000000000000e+00
6.635896090971161243e+01 4.790777952790497562e-01 1.266198795116727460e+01 1.469311634290297874e-01 2.591553936289391125e+00 1.303478097454406015e+00 1.938348057408932800e+04 0.000000000000000000e+00
7.373044647400884344e+01 5.860735759046824533e-01 6.942389988535486722e+00 1.288147003372669097e+01 4.152526700286206740e+00 6.168273104477712820e+00 1.938693223487113210e+04 0.000000000000000000e+00
