Mf	af	A2220	phi2220	logL
9.87718074407203801002e+01	2.17752406640189855036e-01	5.89007804360084730178e+00	8.94447052275229026463e-01        8.905442e+04
9.40812415148453453639e+01	4.45956081768307921465e-01	6.49833097717742891319e+00	2.96738937739869035326e+00        8.915281e+04
8.94734387936074568870e+01	3.23925119620090851136e-01	6.27476437613847082275e+00	3.08193365960203058407e+00        8.921028e+04
9.22381923560712095878e+01	4.66787003203544326180e-01	6.51602963620728203864e+00	3.19425567439882529541e+00        8.924901e+04
9.30760909411177976835e+01	6.65609012943714439814e-01	6.74775430191857594764e+00	3.20649933419150912073e+00        8.930882e+04
6.39310358156748748115e+01	4.36624398330440033345e-01	6.48574599682007235657e+00	3.38147792995172657982e+00        8.936824e+04
7.16686098684093053635e+01	2.23809968661796032663e-01	6.69907178615424747647e+00	3.92466110765673414917e+00        8.937303e+04
7.62332898598944694868e+01	5.57892694463927862891e-01	6.45936530140847420256e+00	3.95024234119186701264e+00        8.943877e+04
8.67932682760319806903e+01	3.46491411198005416772e-01	5.71146467495580090201e+00	2.72487529276166018377e+00        8.945268e+04
7.77155134371852085451e+01	5.36986243205870072970e-01	6.11963548890552999637e+00	3.79509784142120842887e+00        8.955241e+04
5.68797231067977122621e+01	4.59949231722664886313e-01	6.02827648761414636169e+00	4.35803827515734987230e+00        8.958103e+04
8.00928112078428711129e+01	2.67430229335775593302e-01	6.55857017484296100918e+00	4.10591224537240329084e+00        8.959948e+04
8.28824911935566746024e+01	2.09424610510935582663e-01	5.19283545662678225341e+00	2.87019212277693203106e+00        8.964124e+04
5.19733475792926498116e+01	2.07791040408274285678e-01	5.93425898994442135859e+00	4.53090205039025928357e+00        8.964303e+04
9.23007842562466152003e+01	6.98005117761241744567e-01	6.02932266139217087897e+00	3.15911241493710637229e+00        8.969942e+04
9.16571287458742460785e+01	3.40434950911552125508e-01	4.96445893866407583772e+00	2.42993140544568753114e+00        8.971667e+04
6.10873947865221680331e+01	6.63960246150573363266e-01	6.03952046326842406643e+00	4.20483459296250750015e+00        8.974389e+04
9.92112926669003627467e+01	8.49901635456700943472e-01	6.85214770854885735218e+00	4.59609435598510174259e+00        8.974653e+04
6.70259113595641764505e+01	2.11686941311007653654e-01	5.07513059582953918181e+00	3.53518133546479829121e+00        8.982944e+04
7.09729313007586313233e+01	3.38206431469882606855e-01	6.40735770821447570000e+00	2.51349632002618506021e+00        8.983443e+04
9.89695464259522168504e+01	5.52449843294431919283e-01	5.78841880510987838449e+00	3.66643894242898671365e+00        8.983738e+04
8.16044321841328326173e+01	4.22852670568785449223e-01	5.25820553365594811623e+00	2.93597336706646183657e+00        8.985386e+04
