# Mf af A2220 phi2220 logL logPrior
6.267367655461917053e+01 5.415381531337042365e-01 4.983429108250313710e+00 1.095234731884570989e+00 9.185607182990852743e+04 0.000000000000000000e+00
6.520659039021359149e+01 6.292737311587541793e-01 4.680409938862285735e+00 9.873155844631529288e-01 9.185607678776889225e+04 0.000000000000000000e+00
6.885922513298604031e+01 7.186691030055903928e-01 5.376530278220026382e+00 1.074732936048294674e+00 9.185607834182638908e+04 0.000000000000000000e+00
6.440540649917592475e+01 6.457251081100172652e-01 5.096346760365666917e+00 1.012689289984438634e+00 9.185608235009027703e+04 0.000000000000000000e+00
6.467015181516474343e+01 6.390069349825064915e-01 5.187007874395876961e+00 1.119962793121390909e+00 9.185609050954933628e+04 0.000000000000000000e+00
6.011934201960055191e+01 5.152539156529001296e-01 4.929729151140258558e+00 1.061034056649282409e+00 9.185609301921659790e+04 0.000000000000000000e+00
6.150956406621914851e+01 5.618271257261271412e-01 4.858163232476016447e+00 1.114284547557890637e+00 9.185609446118857886e+04 0.000000000000000000e+00
6.568121859687244068e+01 6.802120505622822888e-01 5.055063819155270366e+00 1.062935316805021735e+00 9.185609749629109865e+04 0.000000000000000000e+00
6.227485911894602566e+01 5.622332547436921235e-01 4.914731831988798483e+00 1.132595764365210922e+00 9.185610191129951272e+04 0.000000000000000000e+00
6.350165055823265448e+01 5.524562625486794110e-01 4.807042017843008885e+00 1.081368045583631199e+00 9.185610480631550308e+04 0.000000000000000000e+00
6.857272280864920333e+01 6.884718457780539813e-01 4.761133543029930415e+00 9.752018598651260861e-01 9.185610484156242455e+04 0.000000000000000000e+00
6.576528464656185236e+01 6.247018203458618579e-01 5.253747537759135611e+00 1.030156112510696609e+00 9.185610835623819730e+04 0.000000000000000000e+00
7.009306790483778116e+01 7.236288576201989065e-01 5.345585649029280795e+00 1.011441616648198982e+00 9.185610971514509583e+04 0.000000000000000000e+00
6.828641940850128833e+01 7.065292426784033353e-01 4.684512040553577172e+00 1.015276195794954317e+00 9.185611177712454810e+04 0.000000000000000000e+00
6.044269630474809674e+01 5.265670318798618688e-01 4.799578318928151788e+00 1.071147587197741169e+00 9.185611405833890603e+04 0.000000000000000000e+00
6.505583689539474790e+01 6.663075482281587414e-01 4.989819672334249390e+00 1.029156431593896803e+00 9.185611447022923676e+04 0.000000000000000000e+00
6.243911901258078956e+01 5.270585287444318201e-01 4.784672663360719724e+00 1.070178670253602027e+00 9.185612717327228165e+04 0.000000000000000000e+00
6.557433221587760386e+01 6.704631029902496930e-01 5.248512078725739549e+00 1.038019228687068418e+00 9.185614136987511301e+04 0.000000000000000000e+00
6.393101230795117829e+01 5.680997147689869076e-01 4.882577861776425721e+00 1.024292581620505516e+00 9.185614244257716928e+04 0.000000000000000000e+00
6.571164800852329790e+01 6.260256589402437566e-01 4.609483010516846946e+00 1.009512651856004917e+00 9.185614449073266587e+04 0.000000000000000000e+00
6.800116795026514183e+01 6.654710206594226518e-01 5.127455906978552136e+00 9.962111355666439794e-01 9.185615100864651322e+04 0.000000000000000000e+00
6.648385622620334345e+01 6.375363564645956105e-01 5.264175838868270674e+00 1.045840279231418757e+00 9.185615688392944867e+04 0.000000000000000000e+00
6.059016398652248370e+01 5.282471267535387982e-01 4.929342836878955580e+00 1.108127169449923732e+00 9.185616453616975923e+04 0.000000000000000000e+00
6.945391885436184509e+01 7.021341117696883183e-01 5.337136836763747283e+00 1.052409732470329207e+00 9.185617288303714304e+04 0.000000000000000000e+00
6.367379224523290304e+01 5.530907367149257015e-01 4.901867901528606630e+00 1.062914976871364159e+00 9.185617955670029914e+04 0.000000000000000000e+00
6.964432604623839040e+01 7.309136068051560464e-01 4.967466968901553592e+00 1.098470074569547261e+00 9.185618336417511455e+04 0.000000000000000000e+00
6.318618690029289553e+01 6.140227645803695289e-01 4.770722689428358088e+00 1.067010476772197514e+00 9.185619402822246775e+04 0.000000000000000000e+00
6.628214303618240422e+01 6.438514517652680347e-01 5.302571684017935105e+00 1.090732321472863031e+00 9.185620016526149993e+04 0.000000000000000000e+00
7.258042310780221840e+01 7.564296451430426727e-01 4.882914838918039457e+00 1.026025787700368452e+00 9.185620241192542017e+04 0.000000000000000000e+00
6.511968506966313441e+01 6.205841781308674143e-01 4.733503237775086525e+00 9.792695192656762915e-01 9.185620379673567368e+04 0.000000000000000000e+00
6.112268402182778715e+01 5.374979825268498823e-01 4.807710493459492973e+00 1.112703977290511625e+00 9.185620464323900524e+04 0.000000000000000000e+00
6.957668857686117292e+01 7.318420151698207254e-01 5.155644112373602539e+00 1.092448915235592288e+00 9.185620508892010548e+04 0.000000000000000000e+00
6.238278785675395000e+01 5.536107038035190664e-01 5.088429269603745198e+00 1.029874121028768741e+00 9.185621092043952376e+04 0.000000000000000000e+00
7.257761514695641836e+01 7.695788841759471088e-01 5.162186402309617783e+00 9.949291706753914388e-01 9.185621637194015784e+04 0.000000000000000000e+00
6.773029172429059486e+01 7.134307662254240068e-01 5.224592963179581773e+00 1.069949381859041315e+00 9.185621690372799640e+04 0.000000000000000000e+00
6.828258678930352232e+01 6.583175754971219984e-01 4.983891872081084529e+00 1.053096194395296115e+00 9.185621710553948651e+04 0.000000000000000000e+00
6.888067517954873153e+01 6.832791722139444079e-01 4.812271360914186502e+00 1.083966606139137312e+00 9.185621765529912955e+04 0.000000000000000000e+00
6.595353057197633007e+01 6.222150797286656321e-01 4.667285925743588137e+00 1.061334568202879636e+00 9.185622375913747237e+04 0.000000000000000000e+00
6.809510033163904552e+01 7.044257163727236648e-01 5.030250883459403966e+00 9.638487315107542308e-01 9.185625080011655518e+04 0.000000000000000000e+00
6.286320139748012537e+01 5.664278331532537347e-01 5.159882262552690335e+00 1.043287591123546632e+00 9.185625643589900574e+04 0.000000000000000000e+00
6.311926569895292971e+01 5.520497583994361523e-01 4.739928340329496947e+00 1.072525849905664685e+00 9.185626006619672989e+04 0.000000000000000000e+00
6.602223635778388200e+01 6.138074272523433850e-01 5.047424939522374920e+00 1.060862956940230806e+00 9.185626513095034170e+04 0.000000000000000000e+00
6.369931760189397352e+01 5.765073868418395531e-01 5.176982423671065980e+00 1.081149764619952824e+00 9.185626663433731301e+04 0.000000000000000000e+00
6.283927620646538514e+01 5.761672004118516544e-01 5.184940566120655348e+00 1.100472794944372890e+00 9.185626898214464018e+04 0.000000000000000000e+00
6.524980573363689018e+01 5.990605728094997584e-01 4.827141240247597942e+00 1.015967286947922377e+00 9.185626989673086791e+04 0.000000000000000000e+00
6.787059420988757097e+01 7.154735946237010813e-01 4.892464695547052322e+00 1.018134086013138484e+00 9.185629624107766722e+04 0.000000000000000000e+00
6.676932456825133499e+01 6.808167441310851720e-01 5.355453909758121078e+00 1.074740124088297666e+00 9.185629680217825808e+04 0.000000000000000000e+00
6.197699940317257017e+01 5.268813152030986657e-01 4.921514566742734686e+00 1.039839601675846437e+00 9.185630322022963082e+04 0.000000000000000000e+00
6.230397286824432257e+01 5.802605935783512470e-01 4.696598562012169964e+00 1.069829774231271236e+00 9.185630584899333189e+04 0.000000000000000000e+00
6.802821497475167689e+01 6.570679155761833812e-01 4.800112759384731476e+00 1.043800034279430022e+00 9.185631510531868844e+04 0.000000000000000000e+00
6.767731399970787720e+01 6.637258600710342904e-01 4.989535015984845501e+00 1.113571081330979151e+00 9.185631666725385003e+04 0.000000000000000000e+00
7.134865676949671354e+01 7.534454066240876546e-01 5.228120952263620502e+00 1.061878980459671995e+00 9.185631813311098085e+04 0.000000000000000000e+00
6.779870516478165143e+01 6.778663410048546556e-01 4.816491153926202529e+00 1.110162927047621650e+00 9.185632772958726855e+04 0.000000000000000000e+00
6.764441310507356775e+01 7.071946502677880497e-01 4.861086492356202271e+00 1.000397816191602063e+00 9.185633221031569701e+04 0.000000000000000000e+00
6.538898768819268525e+01 6.728247850134022601e-01 5.054294016902436404e+00 1.048332865863842001e+00 9.185633226030676451e+04 0.000000000000000000e+00
6.382822103754111254e+01 6.235362530173377271e-01 4.728593847541158190e+00 1.044534735950617632e+00 9.185633645819182857e+04 0.000000000000000000e+00
6.475487956181964933e+01 5.993115372134405483e-01 4.741988625491642573e+00 1.102290894401041221e+00 9.185634316703336663e+04 0.000000000000000000e+00
6.732909467477104215e+01 6.587793175993541528e-01 5.228437213407265638e+00 1.013537350285931948e+00 9.185634362314979080e+04 0.000000000000000000e+00
7.113524507841695765e+01 7.296293866801365491e-01 4.985808123577405659e+00 1.078925252936427492e+00 9.185636967467282375e+04 0.000000000000000000e+00
6.923804583555312320e+01 7.184446007354829966e-01 4.892817964546925857e+00 9.649321761008718967e-01 9.185637258131896670e+04 0.000000000000000000e+00
6.794254435752365850e+01 6.634220039151998982e-01 5.204835490144629873e+00 1.030561336611286682e+00 9.185637708713776374e+04 0.000000000000000000e+00
6.451428772513705212e+01 6.187808116146187309e-01 4.937934656814999101e+00 1.132203848297164805e+00 9.185637980024325952e+04 0.000000000000000000e+00
6.367049721087741432e+01 5.571526423915759141e-01 4.851020451451295123e+00 1.063690547926800622e+00 9.185637980449172028e+04 0.000000000000000000e+00
6.861060044587141249e+01 7.093180877108410387e-01 5.356939696589651412e+00 1.015542216573078527e+00 9.185638774697165354e+04 0.000000000000000000e+00
6.207594032817347340e+01 5.540195932979329330e-01 4.902709498482892947e+00 1.122000072781766722e+00 9.185638857848545013e+04 0.000000000000000000e+00
6.070565495909989551e+01 5.123898484957383204e-01 4.917380939867854295e+00 1.099429320282833356e+00 9.185640065328036144e+04 0.000000000000000000e+00
6.667193684478313287e+01 6.485159262402101499e-01 4.763738775213527177e+00 9.751563213465257451e-01 9.185640940211938869e+04 0.000000000000000000e+00
6.844662438424859374e+01 6.752783071046144503e-01 4.809046541416218012e+00 1.084737049299618228e+00 9.185640958925684390e+04 0.000000000000000000e+00
6.267816936554742568e+01 5.446986885182497629e-01 4.748317810556948793e+00 1.074437057143426300e+00 9.185642279948419309e+04 0.000000000000000000e+00
6.524394403684799215e+01 6.199639759364533598e-01 5.055345850118691864e+00 9.872401762330054176e-01 9.185642288997593278e+04 0.000000000000000000e+00
6.780213108955982193e+01 7.122681026309021224e-01 4.852290802730252928e+00 1.029290448244214451e+00 9.185642421604164701e+04 0.000000000000000000e+00
6.708271484142095176e+01 6.388105502198685448e-01 5.073234708251376901e+00 1.070865086457135629e+00 9.185643207964776957e+04 0.000000000000000000e+00
6.614063621828478290e+01 6.312841392097267024e-01 4.823514122052755759e+00 9.833962465778527395e-01 9.185643322463176446e+04 0.000000000000000000e+00
6.813736501021649872e+01 7.076543445166215696e-01 4.838804642696979741e+00 9.813941062024134077e-01 9.185643838142484310e+04 0.000000000000000000e+00
6.964986252002812250e+01 6.926324797432722447e-01 4.819726112482868530e+00 1.039941519116165169e+00 9.185646729697464616e+04 0.000000000000000000e+00
6.622564401849567162e+01 6.861281873963199773e-01 5.148564403740147455e+00 1.046993097349781410e+00 9.185646865537176200e+04 0.000000000000000000e+00
6.185749840673479127e+01 5.466669815339235683e-01 4.724671889224314469e+00 1.031473408753126320e+00 9.185647377327216964e+04 0.000000000000000000e+00
6.600314488555210346e+01 6.627459826778069329e-01 5.162946696952515069e+00 1.118517017770222610e+00 9.185647512066365744e+04 0.000000000000000000e+00
6.524534620327145262e+01 6.338683962093545343e-01 4.754204037881999412e+00 9.841762425343212328e-01 9.185647792638590909e+04 0.000000000000000000e+00
6.196466710454500770e+01 5.245607517659269803e-01 4.893507984586784154e+00 1.054977499837957522e+00 9.185648212732035608e+04 0.000000000000000000e+00
6.802687801255515865e+01 6.851161729433560277e-01 5.265767669602459122e+00 9.975404756633062808e-01 9.185648959461107734e+04 0.000000000000000000e+00
7.022619630410149227e+01 7.333725712914919148e-01 5.321175535493552822e+00 1.015194691345761013e+00 9.185649129399082449e+04 0.000000000000000000e+00
6.627680089136318031e+01 6.737492854840356760e-01 5.136879712262633291e+00 9.876518635941593516e-01 9.185649511894825264e+04 0.000000000000000000e+00
6.090512974610362562e+01 5.289427301985153429e-01 4.779386128636024189e+00 1.086832074334726173e+00 9.185649641773512121e+04 0.000000000000000000e+00
6.356059257661134865e+01 6.125086233145381476e-01 4.954274647018981348e+00 1.002112420134376292e+00 9.185650035611924250e+04 0.000000000000000000e+00
6.689168213396801832e+01 6.718919455274260377e-01 5.316016173232744890e+00 1.095000456482774664e+00 9.185650317913488834e+04 0.000000000000000000e+00
6.463816795266514248e+01 5.900752659754100460e-01 4.765795090217766372e+00 1.070237989953786384e+00 9.185650631193580921e+04 0.000000000000000000e+00
6.195464392994295366e+01 5.605429109081772054e-01 4.744595425993418658e+00 1.027821460426904032e+00 9.185650823322065116e+04 0.000000000000000000e+00
6.137098379595645525e+01 5.484097062889387031e-01 4.785417452562498397e+00 1.090893291832639278e+00 9.185651060782987042e+04 0.000000000000000000e+00
6.570373280282862538e+01 6.586284280676207858e-01 4.783526899626199480e+00 1.098429737042691201e+00 9.185651072267456038e+04 0.000000000000000000e+00
6.964418727940569909e+01 7.287565173867209811e-01 4.828674156970349962e+00 9.815791878824459138e-01 9.185651076863791968e+04 0.000000000000000000e+00
6.914301518148087666e+01 7.343997356605127536e-01 4.953808025550289429e+00 1.003926261990937485e+00 9.185651173943754111e+04 0.000000000000000000e+00
6.953693421655839302e+01 7.366587683683314403e-01 4.906097343962942503e+00 9.970256995292346991e-01 9.185651355752359086e+04 0.000000000000000000e+00
6.553387621866534118e+01 6.577598926759226083e-01 4.932514464838951618e+00 1.115660296537444474e+00 9.185651777329391916e+04 0.000000000000000000e+00
6.493019284555364834e+01 6.036877857695795990e-01 4.698793920667730717e+00 1.007836075171182788e+00 9.185653125408530468e+04 0.000000000000000000e+00
7.042421044799957031e+01 7.109678288147558423e-01 5.035316303809836747e+00 1.002377429713527501e+00 9.185653209971977049e+04 0.000000000000000000e+00
6.316280969686581415e+01 6.086761418218709085e-01 5.166473638635548760e+00 1.068912271101888134e+00 9.185653657710351399e+04 0.000000000000000000e+00
6.429636729562643893e+01 6.107725904905062508e-01 5.188127649699770139e+00 1.113271763176932883e+00 9.185653962785367912e+04 0.000000000000000000e+00
7.235726448150560941e+01 7.722753619242920253e-01 5.075724278603152229e+00 1.014301804048733269e+00 9.185654094098942005e+04 0.000000000000000000e+00
6.488539382728373539e+01 6.229007504407386708e-01 5.119996751467321694e+00 1.125352484752603743e+00 9.185654190119044506e+04 0.000000000000000000e+00
6.321646866515465746e+01 6.060538003005867536e-01 4.942650569649599923e+00 1.115118784818553754e+00 9.185654304426979797e+04 0.000000000000000000e+00
6.763265577535318585e+01 6.686573532561478350e-01 5.309055520810409767e+00 1.045619111757102093e+00 9.185654984387717559e+04 0.000000000000000000e+00
6.622802655960694551e+01 6.528432641511610068e-01 4.643839812558051783e+00 1.060446287426356937e+00 9.185655008423424442e+04 0.000000000000000000e+00
6.883935497161988337e+01 6.911466977959053182e-01 4.781202497409108965e+00 9.854016102199952831e-01 9.185655536494812986e+04 0.000000000000000000e+00
7.251783259536897219e+01 7.558384464534155800e-01 5.053543793303329146e+00 1.020337121464735652e+00 9.185655824795577792e+04 0.000000000000000000e+00
6.682827782032232733e+01 6.681336835692210929e-01 4.738577032787897991e+00 1.095942045389087127e+00 9.185656042016088031e+04 0.000000000000000000e+00
6.972524516806662120e+01 7.365835829093937415e-01 5.264403846155427225e+00 1.053898381272111884e+00 9.185658195484480530e+04 0.000000000000000000e+00
6.474373150311188851e+01 6.304677508245016826e-01 5.082872866483277186e+00 1.126334024954216861e+00 9.185658361313292698e+04 0.000000000000000000e+00
6.167492547399342584e+01 5.342514976002827876e-01 4.740088062404124614e+00 1.085262329135663339e+00 9.185658651622243633e+04 0.000000000000000000e+00
6.922735922965618727e+01 6.970574762692844928e-01 4.725913445580907535e+00 1.055381117346023245e+00 9.185658735880162567e+04 0.000000000000000000e+00
7.136284480256816209e+01 7.626152093572303725e-01 5.018131761940709090e+00 1.018038084665837895e+00 9.185658757769700605e+04 0.000000000000000000e+00
6.774917434974830144e+01 6.642848662767968371e-01 4.709919091118107026e+00 1.061347222788630917e+00 9.185660572900903935e+04 0.000000000000000000e+00
6.425101294900431981e+01 6.366219008263924728e-01 5.050676798109392074e+00 1.013059167910112190e+00 9.185661858377004683e+04 0.000000000000000000e+00
7.091945583608283243e+01 7.330942321177704724e-01 5.265632267493034924e+00 1.051724036412739816e+00 9.185662302899603674e+04 0.000000000000000000e+00
6.711792117435399518e+01 6.823892528795626466e-01 5.337890075147806002e+00 1.076804095462631228e+00 9.185662632832551026e+04 0.000000000000000000e+00
6.615672069239248287e+01 6.186866067111791434e-01 5.058457268345605051e+00 1.044326822698693702e+00 9.185663318273937330e+04 0.000000000000000000e+00
6.076570334860475953e+01 5.390426546925699558e-01 4.906009592418906884e+00 1.058771301040271728e+00 9.185663681381719653e+04 0.000000000000000000e+00
6.476303960134400484e+01 6.437743824646807722e-01 4.979366075250962531e+00 9.951313756378477038e-01 9.185663928869084339e+04 0.000000000000000000e+00
6.653949927607843051e+01 6.589585134024434909e-01 4.808948788576512534e+00 1.111162218585528327e+00 9.185664672420977149e+04 0.000000000000000000e+00
6.225054298982765033e+01 5.543787504661129573e-01 4.790930947018625652e+00 1.102582122994988811e+00 9.185665711848187493e+04 0.000000000000000000e+00
6.643826731783812534e+01 6.672981045973658265e-01 4.673917138533560944e+00 1.054075739353783847e+00 9.185665736319767893e+04 0.000000000000000000e+00
6.830602437145067540e+01 7.067759321423393581e-01 4.721214383758778332e+00 1.034819219169811566e+00 9.185665839653738658e+04 0.000000000000000000e+00
6.546124230051258053e+01 6.488758311568816328e-01 4.725100778544753410e+00 1.085519149970122665e+00 9.185665935581500526e+04 0.000000000000000000e+00
6.399444163082609549e+01 6.043014175757631667e-01 5.031068545045543239e+00 9.973968142604783260e-01 9.185666420759828179e+04 0.000000000000000000e+00
6.712813362011658569e+01 6.405932813546877380e-01 4.864224141642202071e+00 1.072058985735437231e+00 9.185668061418452999e+04 0.000000000000000000e+00
6.589396025651676325e+01 6.466032506821893788e-01 5.269607362160036779e+00 1.019475533651668542e+00 9.185669334905376309e+04 0.000000000000000000e+00
6.378443437886789269e+01 5.725973936125813291e-01 4.746197976499519910e+00 1.050924214999833683e+00 9.185669391184879350e+04 0.000000000000000000e+00
6.277946806725220341e+01 5.585988547024419715e-01 4.956601257164670038e+00 1.108628720764995190e+00 9.185669989237283880e+04 0.000000000000000000e+00
6.328231827613872440e+01 5.864485020780046964e-01 5.194045826025812218e+00 1.084102914793755534e+00 9.185670220455409435e+04 0.000000000000000000e+00
6.937512717963863906e+01 7.089429326131508891e-01 5.282228995733042609e+00 1.007922580813118918e+00 9.185672003529856738e+04 0.000000000000000000e+00
6.383287448739872616e+01 5.693500036063057212e-01 4.727027868053157889e+00 1.050216730771589946e+00 9.185672349071396457e+04 0.000000000000000000e+00
7.106456981843894027e+01 7.507819945644973458e-01 5.284356690676522916e+00 1.039685390674092380e+00 9.185672630673766253e+04 0.000000000000000000e+00
7.014639967405305754e+01 7.105464798617904254e-01 4.945314557590720028e+00 9.902355765543640054e-01 9.185672802187295747e+04 0.000000000000000000e+00
6.607844336738801871e+01 6.826464211986030817e-01 4.957356906060735646e+00 1.029002532282493831e+00 9.185673760043682705e+04 0.000000000000000000e+00
6.710315895869753433e+01 6.571671597376452789e-01 4.773780065825530272e+00 9.909116881812644051e-01 9.185675887757347664e+04 0.000000000000000000e+00
7.016891775144549115e+01 7.118949014001038078e-01 4.942133296368727891e+00 1.079896318523962950e+00 9.185676006367038644e+04 0.000000000000000000e+00
6.262833107048465564e+01 5.578118046751442405e-01 5.007786501668803680e+00 1.104773786039101591e+00 9.185676140386969200e+04 0.000000000000000000e+00
6.225812280698932710e+01 5.635546688760398881e-01 4.748734009136117429e+00 1.097706624891949589e+00 9.185676350703336357e+04 0.000000000000000000e+00
6.856642642829950773e+01 7.179872863168617059e-01 4.926334187653371721e+00 1.082441710789014744e+00 9.185676832060659945e+04 0.000000000000000000e+00
6.354300706196226400e+01 6.095519889829015270e-01 5.042735352235216517e+00 1.115483347685555238e+00 9.185677092552966496e+04 0.000000000000000000e+00
6.311005229471109601e+01 5.539565415196565645e-01 4.860903882720743141e+00 1.048702981213837315e+00 9.185677209722640691e+04 0.000000000000000000e+00
6.434295080352761431e+01 5.897098307799862882e-01 4.656768961091498404e+00 1.045917863548947668e+00 9.185677221143609495e+04 0.000000000000000000e+00
7.249989220413098678e+01 7.632141314809703925e-01 5.087870257209857527e+00 1.020492421365491120e+00 9.185677346408778976e+04 0.000000000000000000e+00
6.559794247246101406e+01 6.310426484973888916e-01 5.112038705102381009e+00 1.117886273485258597e+00 9.185677430403133621e+04 0.000000000000000000e+00
6.221150369725107510e+01 5.396551524544779266e-01 4.930685496389115130e+00 1.035423455708901264e+00 9.185677708909194916e+04 0.000000000000000000e+00
6.597285937677165180e+01 6.768846718721771571e-01 4.929791447570591068e+00 1.012065979044678210e+00 9.185678572922386229e+04 0.000000000000000000e+00
7.184780825341911736e+01 7.497080544701588689e-01 5.006384862933211721e+00 1.060828927901622754e+00 9.185678820934241230e+04 0.000000000000000000e+00
6.928997093230383086e+01 7.359671139396568584e-01 4.994697861097144198e+00 1.051012781559909959e+00 9.185678978855762398e+04 0.000000000000000000e+00
6.489870266928078024e+01 6.037365617055300282e-01 4.914656595572630238e+00 1.003064053504970410e+00 9.185679006343343644e+04 0.000000000000000000e+00
6.830358696658460360e+01 7.016609925302105255e-01 4.971755998359859596e+00 9.686223916968542680e-01 9.185679421996961173e+04 0.000000000000000000e+00
7.169610542632646855e+01 7.460668287880202199e-01 5.035332520835672732e+00 1.063500944805004123e+00 9.185679887075821171e+04 0.000000000000000000e+00
6.845978986271617828e+01 6.930911338089114082e-01 4.700761601183474525e+00 1.007808684610028260e+00 9.185680122192761337e+04 0.000000000000000000e+00
6.899835217759319050e+01 7.080847872296504031e-01 4.848344635166822236e+00 1.092204999126157761e+00 9.185680446463785484e+04 0.000000000000000000e+00
6.216643932401711936e+01 5.819552829024345897e-01 5.011611653044478309e+00 1.072895077037077982e+00 9.185680941472556151e+04 0.000000000000000000e+00
6.981423436089090728e+01 7.276299061803470636e-01 4.918954067051624968e+00 1.089117624587707001e+00 9.185680984528428235e+04 0.000000000000000000e+00
6.080024820852192136e+01 5.195540359712322864e-01 4.835355081627523255e+00 1.083617144503589369e+00 9.185681680844700895e+04 0.000000000000000000e+00
7.095657757584379510e+01 7.323756322091339310e-01 4.819328459651798013e+00 1.008325731650431489e+00 9.185682667818288610e+04 0.000000000000000000e+00
6.812625511659672384e+01 6.999925191380121925e-01 5.227936418882781489e+00 1.102376723085920718e+00 9.185682827915085363e+04 0.000000000000000000e+00
7.041257382907657814e+01 7.291048473431246402e-01 5.072943444026092763e+00 1.092005779108303543e+00 9.185683001092285849e+04 0.000000000000000000e+00
6.629487252223658800e+01 6.854912972989254394e-01 4.925344216293838784e+00 1.057923271294312073e+00 9.185683033770672046e+04 0.000000000000000000e+00
6.749698323585360527e+01 6.931544254340956668e-01 4.917689005189283868e+00 9.777244834765261849e-01 9.185683950107291457e+04 0.000000000000000000e+00
6.882469581001213044e+01 6.810431394634499647e-01 4.817099460786096188e+00 1.022137472801162295e+00 9.185684461180510698e+04 0.000000000000000000e+00
6.177904846338120848e+01 5.653637347479230080e-01 5.050279661684768051e+00 1.074886564674237821e+00 9.185684822182882635e+04 0.000000000000000000e+00
6.652169979199291561e+01 6.561956269015869481e-01 4.712898770003933535e+00 9.964110179089907815e-01 9.185685384912903828e+04 0.000000000000000000e+00
6.761548052270106268e+01 6.562103890241161031e-01 4.754415852585260005e+00 1.026351656209270935e+00 9.185685639341505885e+04 0.000000000000000000e+00
6.769674131024476083e+01 7.055316898930192870e-01 5.064358072183785531e+00 1.096143435144120382e+00 9.185685712225185125e+04 0.000000000000000000e+00
6.291986867235371506e+01 5.617220164313886377e-01 4.840424545769592690e+00 1.023665065435544141e+00 9.185685794693905336e+04 0.000000000000000000e+00
6.510551879416145482e+01 6.255110028157662150e-01 4.641783758223368750e+00 1.045543659874367703e+00 9.185685858504977659e+04 0.000000000000000000e+00
6.293182865740191545e+01 5.616903591600804768e-01 4.804167498662120117e+00 1.099543756074164325e+00 9.185686328303515620e+04 0.000000000000000000e+00
6.318847538182715340e+01 5.697477935219549261e-01 4.734259482720939438e+00 1.088652291771023517e+00 9.185686726437186007e+04 0.000000000000000000e+00
6.650922459584121782e+01 6.673375721813478156e-01 5.334747601872685152e+00 1.059069996750207299e+00 9.185686994725334807e+04 0.000000000000000000e+00
6.806407012123133882e+01 6.676442746334263489e-01 5.140988917567805849e+00 1.078830990525168732e+00 9.185687145005082130e+04 0.000000000000000000e+00
6.590453910186394637e+01 6.587467558756382457e-01 5.309751510549873821e+00 1.073495405575899397e+00 9.185687307844456518e+04 0.000000000000000000e+00
6.350641887353476989e+01 6.087632139139003140e-01 5.115815747947406678e+00 1.105248625240656812e+00 9.185687345947648282e+04 0.000000000000000000e+00
6.371427882604722726e+01 5.971963748919635329e-01 4.857682485709855946e+00 1.118378251098070209e+00 9.185687392306320544e+04 0.000000000000000000e+00
6.546527439291473627e+01 6.281679353632915186e-01 5.256241300326219168e+00 1.076397986881073798e+00 9.185687904918187996e+04 0.000000000000000000e+00
6.805719460185872549e+01 6.809744566903132013e-01 4.706317014427053635e+00 1.010596917533182815e+00 9.185688014015053341e+04 0.000000000000000000e+00
6.747170797651556029e+01 6.763700894558091203e-01 4.774733402265144200e+00 9.829845932784213591e-01 9.185688156460829487e+04 0.000000000000000000e+00
7.061369416322615677e+01 7.379559174897246665e-01 4.889462754529162680e+00 9.850971266105228441e-01 9.185688330529487575e+04 0.000000000000000000e+00
7.004762504656036981e+01 7.109308271375074373e-01 4.793318274130523804e+00 1.046086145577190818e+00 9.185688583645749895e+04 0.000000000000000000e+00
6.458390386115516435e+01 5.888507706620789151e-01 5.070129788952894678e+00 1.051948559568156361e+00 9.185689106245443691e+04 0.000000000000000000e+00
6.598444330270628200e+01 6.739192466571222173e-01 5.076223584643381415e+00 1.004768173805328679e+00 9.185689377371213050e+04 0.000000000000000000e+00
6.830014220142122383e+01 7.066360690115834897e-01 5.186771340598122393e+00 9.875882824425846751e-01 9.185689406666603463e+04 0.000000000000000000e+00
6.106292946966885893e+01 5.298443904322137632e-01 4.788565374850747070e+00 1.063940507389600221e+00 9.185690399844519561e+04 0.000000000000000000e+00
6.472478051428338119e+01 6.450299363177504075e-01 4.804423706967827279e+00 1.068507512979774532e+00 9.185690616643572866e+04 0.000000000000000000e+00
6.926657772322525375e+01 7.244300460164849742e-01 5.117179715153822528e+00 1.086442622482228115e+00 9.185690958687532111e+04 0.000000000000000000e+00
6.292454446019299041e+01 5.779818557708376048e-01 4.828303169323165278e+00 1.010050527547230237e+00 9.185692041020226316e+04 0.000000000000000000e+00
7.179057097404040633e+01 7.540000146784920920e-01 5.189714485679926881e+00 1.049115072021559625e+00 9.185692123876517871e+04 0.000000000000000000e+00
6.199756180616665802e+01 5.348668645473717564e-01 4.816866662385529629e+00 1.077439959922602331e+00 9.185692492605387815e+04 0.000000000000000000e+00
6.896688532075511091e+01 7.130365494654693492e-01 5.157981296794355686e+00 9.803684495865118143e-01 9.185692673539964017e+04 0.000000000000000000e+00
6.773696626864013126e+01 6.917387188125381225e-01 5.231122730522785425e+00 1.104449251998017800e+00 9.185693029376085906e+04 0.000000000000000000e+00
6.189310649356319516e+01 5.582837436359114891e-01 5.051646669769233711e+00 1.051874496187301222e+00 9.185693074427895772e+04 0.000000000000000000e+00
6.950147715540745708e+01 7.185081442908567428e-01 4.768831235631695087e+00 1.058830137447914099e+00 9.185693557332527416e+04 0.000000000000000000e+00
6.483487317210905587e+01 6.557813852488465489e-01 4.973245128376823310e+00 1.049953303517795478e+00 9.185693637934263097e+04 0.000000000000000000e+00
