# Network	H1	L1	
5.273870918428300314e+01 4.300915712018317549e+01 3.052185856457259661e+01
5.583494988933429681e+01 4.553130616711320044e+01 3.231782461523472705e+01
5.667938979347368900e+01 4.631462791877901708e+01 3.267274809540184322e+01
5.669832281313134814e+01 4.615014030189416161e+01 3.293727918237230057e+01
5.734337676595742295e+01 4.691112450865874450e+01 3.297892139315145954e+01
5.292941429633162898e+01 4.325868374589284571e+01 3.049933078488020399e+01
5.771419131041432848e+01 4.714564960630291779e+01 3.328987236104719472e+01
5.523947543464745280e+01 4.519289608299829553e+01 3.176478852324279245e+01
5.435542694462662183e+01 4.418132154896946417e+01 3.166264778124546808e+01
5.385475859702000179e+01 4.377201333755711943e+01 3.137428679540016319e+01
5.729666694239107017e+01 4.666664915243130451e+01 3.324352417526115033e+01
5.636081574053014975e+01 4.583995162039882842e+01 3.279085827448690083e+01
5.643637660627221919e+01 4.619727440670137497e+01 3.241722446226580701e+01
5.386723501597266051e+01 4.376593608686629011e+01 3.140416925674624693e+01
5.563118957051437974e+01 4.554930045325734511e+01 3.193885535283627419e+01
5.508511622705211863e+01 4.507174837061963046e+01 3.166871529701492349e+01
5.556610494273155609e+01 4.515151718404597148e+01 3.238722764432697687e+01
5.532686333935261302e+01 4.527368023868952918e+01 3.180181888848958849e+01
5.503550962285320480e+01 4.482212201703864451e+01 3.193563366111383317e+01
5.620750602755746428e+01 4.585611890070399710e+01 3.250384736000349761e+01
5.484399316908599076e+01 4.468114169930312585e+01 3.180344577522294713e+01
5.398873727356303220e+01 4.411816286854866576e+01 3.111866734771956189e+01
5.738565174672103097e+01 4.692526926472906723e+01 3.303228921568440057e+01
5.686566128841629819e+01 4.653720523330887460e+01 3.268014630998118975e+01
5.343281243249665380e+01 4.349505319722599950e+01 3.103620131099889079e+01
5.587668318737178907e+01 4.556864438783432547e+01 3.233732166826764143e+01
5.340294423352559505e+01 4.363208138225131449e+01 3.079149114709521484e+01
5.659339099749985280e+01 4.637292757597198545e+01 3.244015247543627822e+01
5.587102982366922532e+01 4.547609061703078481e+01 3.245762091942260952e+01
5.672865611104280958e+01 4.612123978996660867e+01 3.302986019348788460e+01
5.355847992801015778e+01 4.361856718790934195e+01 3.107943642785219041e+01
5.533553498426106643e+01 4.526962834211668962e+01 3.182266773482395905e+01
5.418724683025557454e+01 4.433254482516941408e+01 3.115899851354962280e+01
5.591128206862680372e+01 4.548350007158931163e+01 3.251649863984873434e+01
5.598553915337060261e+01 4.557954899245914504e+01 3.250977249901342248e+01
5.598512029585490524e+01 4.568949482666872797e+01 3.235434680263466589e+01
5.438500628855192787e+01 4.448421921064047524e+01 3.128710837110897813e+01
5.676327608254943158e+01 4.640486548644752673e+01 3.269033451661881173e+01
5.594306745542565551e+01 4.563100357485389935e+01 3.236415160442145122e+01
5.406509582003194225e+01 4.410831667794629851e+01 3.126485224444918742e+01
5.685554593007437774e+01 4.628431349494675118e+01 3.301992470173556882e+01
5.555526258635189407e+01 4.531237863470278171e+01 3.214304813647643755e+01
5.626351699986127386e+01 4.608798613399842736e+01 3.227198288463303300e+01
5.449482107337045989e+01 4.437391396463324611e+01 3.163291455553831710e+01
5.542375984730834659e+01 4.513624738146472026e+01 3.216383571546354148e+01
5.635226112339007898e+01 4.587411109870551229e+01 3.272832511177993098e+01
5.506936404692946496e+01 4.499212363960239003e+01 3.175442751699327459e+01
5.393864551383005335e+01 4.413759304877719103e+01 3.100403779715079011e+01
5.349090032902719827e+01 4.361456202726796505e+01 3.096847424687753403e+01
5.648214989473021319e+01 4.613837272127740619e+01 3.258042079782360645e+01
5.783890293364368063e+01 4.733064147771227681e+01 3.324378242432286612e+01
5.315287057522174763e+01 4.332332090178112338e+01 3.079476443208437431e+01
5.533933710516866000e+01 4.510524687618048034e+01 3.206179869374623337e+01
5.492617427034677036e+01 4.470557876675166398e+01 3.191074814394464099e+01
5.488194121544970727e+01 4.479142010025525877e+01 3.171365883934753782e+01
5.507384980555141851e+01 4.492325770184396561e+01 3.185953310797496130e+01
5.668524955637551699e+01 4.640937532577186886e+01 3.254823188961587732e+01
5.678038178079729903e+01 4.623635271815649617e+01 3.295772204651469650e+01
5.618784137975607962e+01 4.575906685514001992e+01 3.260646131464523023e+01
5.453725659133094439e+01 4.459516270259172899e+01 3.139400930174484472e+01
5.739153218411604485e+01 4.690168852255848719e+01 3.307596680632832431e+01
5.530171809952997819e+01 4.503734222282856337e+01 3.209233288908279746e+01
5.528509683241208705e+01 4.520095377083838173e+01 3.183262021850718426e+01
5.491360807354543283e+01 4.491108995118002412e+01 3.159902452690542418e+01
5.690896326233465885e+01 4.642689084642866959e+01 3.291160746495913259e+01
5.425662849721062742e+01 4.445581447855273893e+01 3.110405592415286335e+01
5.534078795030767850e+01 4.537453626267843987e+01 3.168208121174805569e+01
5.642276474733815661e+01 4.606605387185869915e+01 3.257985669717528765e+01
5.706075517012187248e+01 4.666668843738904116e+01 3.283519408915150706e+01
5.610602351128947163e+01 4.564481824312605340e+01 3.262570216564470371e+01
