# Mf af A2220 A2330 phi2220 phi2330 logL logPrior
7.708533529411671736e+01 7.048385584245029367e-01 2.677749148901269649e+01 1.776585418985091813e+00 3.778013445816962523e+00 4.920734969020070793e+00 1.490097307580486449e+04 0.000000000000000000e+00
8.143476989950465850e+01 6.798875129220981472e-01 2.269248636746965175e+01 2.370067273200714197e+00 4.541052722413871479e+00 5.066009220672929914e+00 1.490569591087586741e+04 0.000000000000000000e+00
9.147376651769147315e+01 3.121198730796098109e-01 2.544686098060027035e+01 7.243050172510122842e+00 4.280609373593993183e-01 3.338257202940398405e-01 1.493014626498023972e+04 0.000000000000000000e+00
8.011585133010736115e+01 2.367166294037697793e-01 2.452091025359882792e+01 7.271505486455542844e+00 5.294482215137700898e+00 2.422789855071466825e+00 1.498919274889408553e+04 0.000000000000000000e+00
5.787360287981534412e+01 6.516046075231742840e-01 2.844529160976250282e+01 6.107890688785151845e+00 3.488065710846594669e+00 1.078785953634405770e+00 1.505739008061937966e+04 0.000000000000000000e+00
9.389522008385932850e+01 7.561538434698457101e-01 4.217699686896909839e+01 5.577085699062141799e+00 9.939572362705557662e-01 4.234881712065295289e+00 1.508740403712069383e+04 0.000000000000000000e+00
8.715732970620982201e+01 3.126274585709989395e-01 3.711521339873210223e+01 5.985531611770475990e+00 4.588313595642675935e+00 2.431615787672606999e+00 1.509841951822951705e+04 0.000000000000000000e+00
9.629454811421157956e+01 7.613174374365828667e-01 3.126728081545426008e+01 7.880634777479460951e+00 3.494572633455210742e+00 5.516377953729759476e+00 1.510027125735766458e+04 0.000000000000000000e+00
6.981926652125051191e+01 4.514983669052067272e-01 2.346506393825652736e+01 3.229360271435718133e+00 5.489299446598533194e+00 4.128274346974782461e+00 1.514890699404958650e+04 0.000000000000000000e+00
6.848215356071484905e+01 8.257307276704428656e-01 2.126469731310671207e+01 6.550225845687825732e+00 4.018731683251152376e+00 3.842735455823244606e-01 1.517662775895724189e+04 0.000000000000000000e+00
8.980182308948222669e+01 3.127555018794020425e-01 1.515286454969507268e+01 7.953410125267832420e+00 5.730675620778137969e+00 8.351977060536656117e-01 1.527090535496895427e+04 0.000000000000000000e+00
8.623518373882448884e+01 4.990998270345380905e-01 4.489547984046486562e+01 2.688926812651554421e+00 3.307003198776742980e+00 4.358441606277065894e-01 1.528282301816068320e+04 0.000000000000000000e+00
6.898333806667461943e+01 4.657055865823924723e-01 2.129722479131578083e+01 4.279346780900260327e+00 5.382884156166428014e+00 2.505071057330346296e+00 1.533441972272919338e+04 0.000000000000000000e+00
6.520945228268399774e+01 3.716531521510992864e-01 2.203245120632083598e+01 3.789333755686719929e+00 5.473811374247832262e+00 2.252185150610686026e+00 1.534941324258529312e+04 0.000000000000000000e+00
6.022159261254462592e+01 3.818798664292558653e-01 1.995136058174159999e+01 7.966784096522172121e+00 4.805751412265592215e+00 1.306162813063153294e+00 1.541547036075582400e+04 0.000000000000000000e+00
9.933495863145620319e+01 5.152304402447810405e-01 2.392376932333217709e+01 3.615982643772976513e+00 4.916191624112282277e+00 2.454666784191991136e-01 1.547231928482445073e+04 0.000000000000000000e+00
6.099934593027909813e+01 9.123023259428886256e-01 2.550859142740348773e+01 1.950784509287255775e+00 3.031301297582256637e+00 2.138165574754249121e-01 1.558019009876962991e+04 0.000000000000000000e+00
9.053870949193392903e+01 8.685620261231431494e-01 1.808198070801163837e+01 6.526009122156007258e+00 6.019819404923118178e+00 1.873186802662555328e+00 1.558964177943683353e+04 0.000000000000000000e+00
7.388210969776616821e+01 6.021676565110255508e-01 2.727133832710103434e+01 1.696733201342051078e+00 3.788713906086999206e+00 1.718203815936955703e+00 1.560084982583581586e+04 0.000000000000000000e+00
7.093245897167658143e+01 2.763403955201919060e-01 4.438170742035380556e+01 7.237382156133669753e+00 8.618019851712804824e-01 3.212984979727745993e-01 1.569306961336592576e+04 0.000000000000000000e+00
5.353295548849679619e+01 7.571883083583283991e-01 3.745118326921158314e+01 5.930752192294701963e+00 4.282820030376608855e+00 3.750277196609653974e+00 1.571717959763412000e+04 0.000000000000000000e+00
9.332078644274110957e+01 5.041702126659168837e-01 3.266254760161622528e+01 6.573338092582551084e+00 4.339390109509579041e+00 4.980648370735047514e+00 1.575678288766293372e+04 0.000000000000000000e+00
9.586357835149827622e+01 3.706665898633849099e-01 3.034791078561336874e+01 7.557433910092322904e+00 1.359469355559325576e+00 3.027266836072123990e+00 1.578354590726081005e+04 0.000000000000000000e+00
7.651350431666990914e+01 8.094493250696932485e-01 1.442038860423413027e+01 7.332697643661242104e+00 4.722255101278693523e+00 5.096723524860464316e+00 1.580711596328743144e+04 0.000000000000000000e+00
7.046444932295007391e+01 8.234660951487253744e-01 2.386098424425688336e+01 6.761752887547636703e+00 2.725596007948438260e+00 9.728960918980896766e-01 1.581200020181541186e+04 0.000000000000000000e+00
5.985555349248692636e+01 8.270679121261793609e-01 2.870117908328062128e+01 5.540638339144677182e+00 3.837302226611321920e+00 2.948973557994927219e+00 1.588830875044309323e+04 0.000000000000000000e+00
6.018538948175489622e+01 9.049354804935644259e-01 2.380506241923632160e+01 2.982321198689633857e+00 2.913177321634181194e+00 7.129131671316084606e-01 1.592190991239020514e+04 0.000000000000000000e+00
7.007474189772014483e+01 4.113674038096539753e-01 3.265495858311260946e+01 1.930843158637781443e+00 3.720724225299013366e+00 3.077707712478755298e+00 1.599421010902804483e+04 0.000000000000000000e+00
6.371275385158104854e+01 3.888077446498469647e-01 1.905103745808740712e+01 5.857703920997201053e+00 5.763839020752064002e+00 6.512049935469710338e-01 1.599904980021027950e+04 0.000000000000000000e+00
8.253815580826521625e+01 5.615567276973071342e-01 2.227701982203134179e+01 2.845784422332942043e+00 3.204880691477411392e-01 7.385405181086525106e-01 1.600535489391746523e+04 0.000000000000000000e+00
8.437288259069372032e+01 5.114213071707740532e-01 4.197685412615858525e+01 3.329199980509732981e+00 3.102349458181973496e+00 4.579963296312659082e+00 1.601557952159367960e+04 0.000000000000000000e+00
8.863881625743586312e+01 3.406590622659390055e-01 4.374647311897219026e+01 7.027692118452089964e+00 3.957787719118895708e+00 3.985434926172301218e+00 1.611182741661368709e+04 0.000000000000000000e+00
7.300556528287062008e+01 5.202167735493095080e-01 2.940233053943079611e+01 4.594402080884181672e+00 3.029285845358072882e-01 6.174045899151550110e+00 1.612496920461569243e+04 0.000000000000000000e+00
9.809557649315549099e+01 6.152951298481194042e-01 3.520664040550915530e+01 5.428278757480214267e+00 1.477583517426616977e+00 2.748052073204688472e+00 1.617497908442950938e+04 0.000000000000000000e+00
9.147740808733868789e+01 3.400254432305382934e-01 4.369904375651835693e+01 6.844890532913594505e-01 3.091592091261185171e+00 2.956639987938487479e+00 1.617668592669538339e+04 0.000000000000000000e+00
6.447168239163941905e+01 2.996381042943976336e-01 1.704581743925540493e+01 3.100085459760868467e+00 4.580979370204806500e+00 5.748184788546928381e+00 1.622536853279504794e+04 0.000000000000000000e+00
5.719579325519398338e+01 8.881577102263815693e-01 3.399048475285093929e+01 5.019227956049362227e+00 4.716712764656057821e+00 2.620395723879847871e+00 1.624515039720813365e+04 0.000000000000000000e+00
7.755844062843556230e+01 3.221543286107538817e-01 1.608469267023627580e+01 2.158553382198469262e+00 5.141154358450328310e+00 1.300041388551115284e+00 1.629911958208146825e+04 0.000000000000000000e+00
7.652217117076608588e+01 8.459830544841108191e-01 2.557415521980249906e+01 1.776458611644947005e+00 5.773085270605510466e+00 1.647723366031299541e-01 1.632939877556800639e+04 0.000000000000000000e+00
7.780482559027038292e+01 3.987936989505179164e-01 1.757461869923769271e+01 3.126773025591414790e+00 5.514248159402876936e+00 3.940211287028059228e+00 1.633407505112035142e+04 0.000000000000000000e+00
6.842462789228173392e+01 3.441285949842353142e-01 3.435608405553766431e+01 6.597512595030008420e-02 3.447631007600198583e+00 3.920536299147685533e+00 1.634608857637145229e+04 0.000000000000000000e+00
6.085004065484134372e+01 6.187023975291675582e-01 1.763327980331882472e+01 5.204183120649412686e+00 4.806951722506604519e+00 1.061619057058090121e+00 1.634711867168978461e+04 0.000000000000000000e+00
6.294996877684607739e+01 9.145051282905432011e-01 3.602557795580040789e+01 3.954239793062005237e+00 1.360791083636578191e+00 2.937181231415414984e-01 1.636501081891846479e+04 0.000000000000000000e+00
8.010437183795815486e+01 5.596035216437517112e-01 2.513565571625321127e+01 6.946734896533785175e+00 4.124857516754826037e+00 4.093269144640938606e+00 1.639598682197351445e+04 0.000000000000000000e+00
6.705136534546754490e+01 8.399657377052068830e-01 1.475152503589631436e+01 4.474518170401025507e+00 3.523007627017256560e+00 5.459665246833909968e+00 1.640031682074413766e+04 0.000000000000000000e+00
8.816962415773959094e+01 7.067528176332409373e-01 3.302781023782659275e+01 8.117304650135481747e-01 8.803606737042296571e-01 4.142322292330398725e-01 1.642268353675577964e+04 0.000000000000000000e+00
7.445104927751872026e+01 2.867026752805050260e-01 2.014376678437426804e+01 1.551368641411604576e+00 4.642310365657858817e+00 5.336979512277435056e+00 1.644424161659373203e+04 0.000000000000000000e+00
9.536429424055552317e+01 3.971564553470819381e-01 3.024443217446160403e+01 4.143015491321189736e-01 1.239988538270706098e+00 6.236347103566064476e+00 1.644447475153573032e+04 0.000000000000000000e+00
