# Mf af A2220 A2330 phi2220 phi2330 logL logPrior
6.658466750028779302e+01 6.531849076990854375e-01 3.149253800517921320e+01 4.341063265221178469e+00 1.032341634151633158e+00 5.357391831243988101e+00 1.977926244762388524e+04 0.000000000000000000e+00
7.156645531065035470e+01 7.471382274351360264e-01 2.648849372175770966e+01 2.174804738975086860e+00 1.069302954263304350e+00 4.184941534636515748e+00 1.977927730840005097e+04 0.000000000000000000e+00
6.743742377656629117e+01 6.705558529404883616e-01 3.149788130573813305e+01 3.302666394496911906e+00 1.095603245176837826e+00 5.208174924679782158e+00 1.977927764707687675e+04 0.000000000000000000e+00
6.829358276718758702e+01 6.930188720222602017e-01 2.895824695714580699e+01 8.510617432637405111e-01 1.055206505594926014e+00 5.426669908146231514e+00 1.977929721897867785e+04 0.000000000000000000e+00
6.499357405294659884e+01 6.215313335485467272e-01 3.232419429811088918e+01 2.787847446594127643e+00 1.060022620902184798e+00 5.811645963477995558e+00 1.977931521602771318e+04 0.000000000000000000e+00
6.896827501376689895e+01 6.983852632086203771e-01 2.932746862398794363e+01 1.438019857682623304e+00 1.136491637171302305e+00 5.573657962715629743e+00 1.977940774685264478e+04 0.000000000000000000e+00
6.415695329189124152e+01 5.994894522193652264e-01 3.141849198320407766e+01 3.082901922928877880e+00 1.041685271197496876e+00 4.641485400267903572e+00 1.977949377584257309e+04 0.000000000000000000e+00
6.410871054988247408e+01 6.005128454519870207e-01 3.026837097148245803e+01 1.262396596919371117e+00 1.104201757204472889e+00 5.760416284472979598e+00 1.977962004392854215e+04 0.000000000000000000e+00
6.583007484130939702e+01 6.671068215449262873e-01 2.988682940703103341e+01 4.757804133168026972e+00 9.481542323068155032e-01 4.867342799480214310e+00 1.977970838906837525e+04 0.000000000000000000e+00
6.705482379910333179e+01 6.727803081818353181e-01 3.075275492284050216e+01 5.131606367039144523e+00 9.821933300454727123e-01 4.860614293061956914e+00 1.977972550076485277e+04 0.000000000000000000e+00
6.619753937581261027e+01 6.541117886274061544e-01 3.127206071767553652e+01 5.070463317755248056e+00 9.825712337143455155e-01 4.948050749765728895e+00 1.977974433334611604e+04 0.000000000000000000e+00
6.290871572150722812e+01 5.916831992503128745e-01 3.147871908522207107e+01 4.079335321752559196e+00 1.043905828610305786e+00 5.008887312419517457e+00 1.977974879534566571e+04 0.000000000000000000e+00
6.649714888902890664e+01 6.679563333923168589e-01 3.022724435332035853e+01 2.284430626358591176e+00 1.012823133920982110e+00 5.573606086719930630e+00 1.977981896504216274e+04 0.000000000000000000e+00
6.335835278157806982e+01 5.785359553678616207e-01 3.139837682059641111e+01 1.181251864343449975e+00 1.087454738737734905e+00 5.547939290875083529e+00 1.977983065062004971e+04 0.000000000000000000e+00
6.453682729780754812e+01 6.101749015615212102e-01 3.076612095852504680e+01 4.368610648520548700e+00 1.017633538396507387e+00 5.056103078069630108e+00 1.977986299417126429e+04 0.000000000000000000e+00
6.914894013737369960e+01 6.889207734255513582e-01 2.755059773866291550e+01 1.090535566899995867e+00 1.148418908536235072e+00 4.924732230691920343e+00 1.977988473671730026e+04 0.000000000000000000e+00
6.878180258476932352e+01 6.904701736692770986e-01 2.889844110297137547e+01 9.713860541615098043e-01 1.138911520609219741e+00 4.202512107338245428e+00 1.977988997118750558e+04 0.000000000000000000e+00
6.529880958284400094e+01 6.376836340885754240e-01 3.274237872007539352e+01 4.352848949766141118e+00 1.048321277481930824e+00 5.439807529771986339e+00 1.977998969680296432e+04 0.000000000000000000e+00
6.622565532119004672e+01 6.377844363713316422e-01 3.023130255531563293e+01 6.982220393203426578e-01 1.117111172931599894e+00 4.426502005185815491e+00 1.978000787129274249e+04 0.000000000000000000e+00
6.089445600871329844e+01 5.277470628705578370e-01 3.386052411000663653e+01 2.719151534952338523e+00 1.057305625842517971e+00 5.263611224358235141e+00 1.978002905118729177e+04 0.000000000000000000e+00
6.735351641833256053e+01 6.825802448752800178e-01 2.873415667821379671e+01 4.081377263472529826e+00 9.750363644967999788e-01 4.839220417996626722e+00 1.978004244072886286e+04 0.000000000000000000e+00
6.779034422959180972e+01 6.895128498494706992e-01 2.898677722547047608e+01 3.540927594900222353e+00 1.070169587942781497e+00 4.542033732676906688e+00 1.978007323248025205e+04 0.000000000000000000e+00
6.843696864440737215e+01 6.881442007013769402e-01 2.932528833430129112e+01 1.421212786738093037e+00 1.121440562914197914e+00 4.292064305566020366e+00 1.978021994030945643e+04 0.000000000000000000e+00
6.530675011571285893e+01 6.189515185356354587e-01 3.128651662260077870e+01 2.620923907453043267e+00 1.121674791915448166e+00 5.806256300003509452e+00 1.978022162560700963e+04 0.000000000000000000e+00
6.434661452576203544e+01 6.148721670796227778e-01 2.998199355995778248e+01 2.120828600704468325e+00 1.080751982894240681e+00 5.480952068157743717e+00 1.978023033767889137e+04 0.000000000000000000e+00
6.770597167962907292e+01 6.922841271527340190e-01 2.930699523230300940e+01 2.378946013988620933e+00 1.015715932003328659e+00 4.426712766001719146e+00 1.978023323496640660e+04 0.000000000000000000e+00
6.517443835160062804e+01 6.220866755895013700e-01 3.093274291092261663e+01 1.881857723437569296e+00 1.105097176685527760e+00 4.435064898881680762e+00 1.978024591808278274e+04 0.000000000000000000e+00
6.820165138663199400e+01 6.800139845674695316e-01 2.989150127499843279e+01 1.193865711471097990e+00 1.137594218793348766e+00 5.683968958552753747e+00 1.978027351819919204e+04 0.000000000000000000e+00
6.256790351427689245e+01 5.614504121550922822e-01 3.390192218380376232e+01 3.332639094568448535e+00 1.075186440583623337e+00 5.430272991065631771e+00 1.978030799733609820e+04 0.000000000000000000e+00
6.910627731832653353e+01 6.981401528926077793e-01 2.718753839332375932e+01 2.639890198768476193e+00 1.069784201447097516e+00 4.516748791152415343e+00 1.978041233625231689e+04 0.000000000000000000e+00
6.384964815743993682e+01 5.925802288545423124e-01 3.311876575006132839e+01 2.523745411251294701e+00 1.098846764563050860e+00 5.454387438206437011e+00 1.978043147345912803e+04 0.000000000000000000e+00
7.039894337979909267e+01 7.256948892867509660e-01 2.832433604284091899e+01 4.076282928929629179e+00 1.059610678126544636e+00 4.970527806021986628e+00 1.978049455586139447e+04 0.000000000000000000e+00
6.701157584019006208e+01 6.797665401840516930e-01 2.942761157576584452e+01 1.657874020169068041e+00 1.047127714727324133e+00 5.491640312567126259e+00 1.978053404315282023e+04 0.000000000000000000e+00
6.741223141441385280e+01 6.781161824470803845e-01 2.878398791963465797e+01 1.049323415147892291e+00 1.078158564001307385e+00 5.609694559574615269e+00 1.978054198041999189e+04 0.000000000000000000e+00
7.158375332185435980e+01 7.457031785863074136e-01 2.840873540349880955e+01 2.183399911795709247e+00 1.058497963057973834e+00 4.762225382018595354e+00 1.978057004744502774e+04 0.000000000000000000e+00
6.774503472003911497e+01 6.998823939659110094e-01 3.037539638343768189e+01 2.715982435406299800e+00 1.011174739751075080e+00 5.322471265396181650e+00 1.978058001878385403e+04 0.000000000000000000e+00
6.271180236433815480e+01 5.931298991890480155e-01 3.322626788655180263e+01 4.298103725710350709e+00 9.751849144523715429e-01 4.994745132014728028e+00 1.978062069203522697e+04 0.000000000000000000e+00
6.925152923516154146e+01 7.103695895775576918e-01 2.786144863574150321e+01 1.015932184019990192e+00 1.074738704766832420e+00 5.396665776883482479e+00 1.978064446501411294e+04 0.000000000000000000e+00
6.229613909740466937e+01 5.526517001602802015e-01 3.231030514236638140e+01 2.375825167079781419e+00 1.084334691633560555e+00 4.891820765098054302e+00 1.978066365054086782e+04 0.000000000000000000e+00
6.702328442599481662e+01 6.750977618451229345e-01 2.936331841576196666e+01 3.275034715979906697e+00 1.078758718627025326e+00 4.697667490367547494e+00 1.978068236789573712e+04 0.000000000000000000e+00
6.677847541227676231e+01 6.688246999002436244e-01 3.026957735786249515e+01 1.617974305153779824e+00 1.052724875299280161e+00 5.724661260067128943e+00 1.978073888327004170e+04 0.000000000000000000e+00
6.249574079753794820e+01 5.583015872279701863e-01 3.235248845383812011e+01 2.549819865912379857e+00 1.110526188748501841e+00 5.328952405292017858e+00 1.978078900231939406e+04 0.000000000000000000e+00
7.163990151533405992e+01 7.485197047629068567e-01 2.742345967477298174e+01 2.307173549297176329e+00 1.091404470085916456e+00 5.108578168084483728e+00 1.978083978228521300e+04 0.000000000000000000e+00
6.958307686295178485e+01 7.004095778672183581e-01 2.842336193062072169e+01 1.738619710605297186e+00 1.128894381027846672e+00 4.303233524520909015e+00 1.978084348362232049e+04 0.000000000000000000e+00
6.417023860284969317e+01 5.972648734822160188e-01 3.109065981840608472e+01 1.308366406766684253e+00 1.099228403379932439e+00 5.811088893968001656e+00 1.978084906238998883e+04 0.000000000000000000e+00
