# Mf af A2220 phi2220 logL logPrior
8.080972882040420302e+01 6.428336455730793153e-01 1.033036451953159851e+00 4.744432449770100035e+00 9.127358349561774230e+04 0.000000000000000000e+00
6.654756915079053670e+01 3.926461158005088992e-01 1.488886044661245966e+00 2.545869634288989936e+00 9.128147609189701325e+04 0.000000000000000000e+00
7.266320138144529039e+01 2.957812479032095321e-01 1.630698536458106807e+00 4.980048736208735782e+00 9.128962896314672253e+04 0.000000000000000000e+00
8.149351044659243826e+01 4.933599950574229509e-01 3.791736295964160064e+00 5.744949219792458983e+00 9.128991465661129041e+04 0.000000000000000000e+00
8.958871829579692303e+01 3.083686230378932525e-01 8.877308023210416232e-01 1.529178515768445434e+00 9.135142502755614987e+04 0.000000000000000000e+00
8.482727819876789965e+01 3.627043668354949513e-01 2.699297705069919062e-01 2.993658101403447347e+00 9.135237014792523405e+04 0.000000000000000000e+00
9.851961223359259634e+01 9.303405679917976512e-01 2.413478047149097416e-01 5.324079489584134350e+00 9.137537041758179839e+04 0.000000000000000000e+00
7.996146605381026973e+01 8.014859310905556589e-01 8.816072541815511698e-02 4.192624312694068323e+00 9.137706789792132622e+04 0.000000000000000000e+00
8.835083648229459641e+01 2.259096510862445006e-01 1.547863141075526583e+00 9.423579578528560319e-01 9.139612718706986925e+04 0.000000000000000000e+00
9.895965704969248122e+01 3.450306574720675146e-01 1.797716132875105122e-01 4.573528169324998949e+00 9.140037902944200323e+04 0.000000000000000000e+00
5.843913618072607363e+01 9.153911984816137659e-01 5.801714886092520729e+00 2.483008198119175169e+00 9.140228771846870950e+04 0.000000000000000000e+00
9.696786378254715544e+01 9.251241163445838023e-01 1.515894013261851470e+00 5.892482319703947091e+00 9.140924040991053334e+04 0.000000000000000000e+00
6.590498553696394879e+01 8.221039124245782537e-01 8.882505499767927581e-01 2.457418102927667380e+00 9.142208804135293758e+04 0.000000000000000000e+00
5.540407222340859050e+01 6.363366576055292656e-01 1.624099893650151394e+00 2.582800400900779003e+00 9.142695223739570065e+04 0.000000000000000000e+00
7.247594796786975735e+01 5.868607887205405937e-01 1.464622862102551881e+00 5.835164363022781409e+00 9.143429952698330453e+04 0.000000000000000000e+00
7.797361883652860115e+01 5.310459412554300318e-01 1.053375250292059473e+00 5.649900534640228678e+00 9.143448671799282602e+04 0.000000000000000000e+00
5.957083287353395917e+01 4.084957096678886179e-01 5.373298789404836739e-01 1.982740582084161041e+00 9.144460401796306542e+04 0.000000000000000000e+00
8.880125360102802290e+01 4.696828128630378685e-01 4.714603058600198793e+00 8.209064537980470533e-02 9.145144242615957046e+04 0.000000000000000000e+00
8.608336468042304546e+01 6.229666602581716006e-01 5.131275899891017955e-01 1.089465984410370458e+00 9.146245554819669633e+04 0.000000000000000000e+00
5.842444515778040426e+01 2.919728484806822788e-01 2.416127308047510525e+00 2.051994524913154372e+00 9.147553316988948791e+04 0.000000000000000000e+00
7.670111396896660949e+01 4.347455963350890795e-01 1.089560702696403371e+00 1.445735752305244981e+00 9.147967214451929613e+04 0.000000000000000000e+00
5.207961181792772720e+01 7.290161010571454270e-01 1.591725769132529278e+00 6.814525386051156763e-01 9.148175275776012859e+04 0.000000000000000000e+00
8.059974154009155711e+01 9.266850781834932160e-01 9.872581339789632260e-01 1.777667299846522608e+00 9.148393199118808843e+04 0.000000000000000000e+00
7.408890075034334188e+01 4.042599328191764929e-01 1.332218198467663761e+00 5.944266750522717579e+00 9.149069258694130986e+04 0.000000000000000000e+00
8.880266874990714143e+01 3.311907692445266171e-01 3.437056283690997471e+00 4.307823591350012915e-01 9.149322619016782846e+04 0.000000000000000000e+00
7.057021365609102759e+01 9.062543400152131001e-01 6.531391947953579802e+00 1.888287039930460320e+00 9.149478923523450794e+04 0.000000000000000000e+00
9.101878139757255326e+01 7.751439309265732991e-01 8.930784399074060964e-01 1.196376336468585766e+00 9.150017121575953206e+04 0.000000000000000000e+00
6.313737025041288575e+01 3.649710683666294031e-01 2.086558350397512474e+00 1.892688585697044346e+00 9.150415310921975470e+04 0.000000000000000000e+00
5.760763567637729921e+01 2.659109103076435776e-01 1.532287576327385992e+00 6.094637665923023917e+00 9.150520603337221837e+04 0.000000000000000000e+00
9.465757154159435061e+01 3.752095448683849810e-01 1.127457228027764824e+00 5.888184000796750972e+00 9.150760414476592268e+04 0.000000000000000000e+00
5.244255011408201739e+01 8.583966021427390514e-01 5.027932040181698703e+00 1.705073440279134100e+00 9.151220972065943351e+04 0.000000000000000000e+00
5.077553658939390147e+01 3.427082980876903218e-01 6.514897214479447030e-01 8.616488611500250361e-01 9.151261500698504096e+04 0.000000000000000000e+00
8.171146533037654081e+01 8.954565705766642791e-01 7.949849634282930566e-01 1.369898009018855056e+00 9.151535265611943032e+04 0.000000000000000000e+00
9.546443023278446560e+01 7.589972470732645471e-01 6.458213308866835867e+00 6.185180800031688797e-01 9.152575481025244517e+04 0.000000000000000000e+00
7.527464613981264563e+01 6.464715221543493318e-01 2.654306286713006724e+00 6.156100602597645910e+00 9.152685221829674265e+04 0.000000000000000000e+00
6.174599868731548469e+01 4.900801325120043295e-01 1.868238894394385063e+00 1.912552591780471323e+00 9.153825229122677410e+04 0.000000000000000000e+00
6.200743591195039528e+01 4.492799482794055943e-01 3.078706974814839015e+00 1.946368146022267931e+00 9.153960054021271935e+04 0.000000000000000000e+00
6.920039289673997018e+01 4.585672197843850828e-01 3.848712179803305933e+00 4.136565585357721009e-02 9.155215109041346295e+04 0.000000000000000000e+00
6.523023969076059814e+01 8.104628743073672981e-01 2.768739414115722663e+00 1.884886080501584349e-01 9.155651081954584515e+04 0.000000000000000000e+00
6.840081760153829293e+01 2.672861956317886811e-01 1.595998843227832698e+00 6.254904317469574870e+00 9.155721916901310033e+04 0.000000000000000000e+00
7.978287804680410034e+01 7.570605219835744304e-01 1.868295878618641659e+00 1.708750908120123313e+00 9.155966433503561711e+04 0.000000000000000000e+00
8.849502435698069291e+01 7.790601692260068489e-01 2.798272461313315418e+00 9.320285727715198199e-02 9.156008535057980043e+04 0.000000000000000000e+00
7.377900314827202521e+01 4.464865682448680428e-01 1.778137245210706263e+00 1.338763830239083186e+00 9.156148326182518213e+04 0.000000000000000000e+00
5.054801961859580217e+01 7.137655833255633908e-01 4.261910045300048466e+00 9.620839470118829340e-01 9.156228606161325297e+04 0.000000000000000000e+00
8.895117677355511887e+01 8.927023783835740245e-01 1.397026301613221388e+00 1.542416474510269087e+00 9.156350271460729709e+04 0.000000000000000000e+00
7.438060919264941617e+01 2.042034599908182646e-01 3.062012886101927123e+00 9.368381583100388044e-01 9.156625730712934455e+04 0.000000000000000000e+00
