# Network	H1	L1	
3.027823466991288015e+01 2.462488250872796414e+01 1.761779373694839279e+01
3.024468169976008625e+01 2.458977156886419735e+01 1.760919945116417651e+01
3.020808082551474882e+01 2.453909793163608200e+01 1.761706047734427116e+01
2.990586912743490089e+01 2.416877622245627322e+01 1.761338309854459183e+01
3.034567644549654375e+01 2.471038455156116953e+01 1.761411292823827779e+01
3.008243571986874798e+01 2.438923456922051258e+01 1.761017251385046478e+01
3.044118644256448292e+01 2.482934644834963578e+01 1.761162647170326068e+01
3.079991473690316894e+01 2.526704022567642482e+01 1.761281993420004710e+01
3.044495981091977654e+01 2.483314972029838330e+01 1.761278662954175545e+01
3.051674457274935648e+01 2.491831739695884806e+01 1.761672947578083637e+01
3.028258156899195797e+01 2.463473040396253566e+01 1.761149637046027294e+01
3.003926031584855494e+01 2.433267812628536575e+01 1.761470793189337769e+01
3.035734828377848515e+01 2.472407000863919180e+01 1.761502077860075843e+01
3.022352402336245092e+01 2.455710021188127001e+01 1.761846286071483902e+01
3.025401293806542213e+01 2.459491109605269799e+01 1.761804889974748889e+01
3.028971230414284221e+01 2.464043234448526931e+01 1.761578171256065772e+01
3.040142908342964745e+01 2.477716640943045689e+01 1.761643877275407277e+01
3.025925910354694182e+01 2.460275730436749697e+01 1.761610327280071786e+01
3.036635825547748979e+01 2.473381639930091325e+01 1.761686805381930299e+01
