# Network	H1	L1	
1.404205349532320923e+01 1.114436462832231456e+01 8.542973919924911286e+00
1.425536583499296839e+01 1.134888841861265085e+01 8.626597634720447161e+00
1.395278598272148507e+01 1.109979500231307625e+01 8.454276289917123322e+00
1.400964641544921285e+01 1.112409554373862797e+01 8.516142966136921899e+00
1.407725136672724631e+01 1.120419657336682029e+01 8.522616099964805514e+00
1.396339353616883194e+01 1.110208809208542036e+01 8.468766087305553469e+00
1.398675761387436367e+01 1.100354948353014883e+01 8.634308733927452906e+00
1.403216968062062264e+01 1.117774821520667672e+01 8.482908156002434197e+00
1.402318643114639052e+01 1.112498659930754741e+01 8.537237893365494656e+00
1.402511478779195642e+01 1.109340266502865546e+01 8.581390453899398807e+00
1.400593896174162900e+01 1.112303895636754802e+01 8.511423534001941960e+00
1.442503855180758876e+01 1.145722398761724570e+01 8.764345709675263052e+00
1.415723481166679321e+01 1.124363678042784542e+01 8.602786145341536184e+00
1.402177599898497640e+01 1.103735569861201604e+01 8.647946655017477724e+00
1.399152530808045469e+01 1.113616558515533583e+01 8.470454327051045951e+00
1.398093580480711395e+01 1.113366956492040494e+01 8.456238407075728603e+00
1.405413532204031490e+01 1.118499761144727245e+01 8.509673794108680411e+00
1.434311663174879214e+01 1.141090275119261577e+01 8.690011111314737136e+00
1.427175944473568947e+01 1.132485491150997348e+01 8.685089457319987716e+00
1.409075527374288050e+01 1.111919633883216463e+01 8.655221369960111488e+00
1.401803873165347447e+01 1.110229563125448848e+01 8.558296652860571285e+00
1.399924951436094389e+01 1.110236400478944319e+01 8.527397051298294173e+00
1.400706149457158567e+01 1.114718522807518220e+01 8.481629159760077030e+00
1.403683826947783508e+01 1.119162999228148259e+01 8.472322392316234740e+00
1.401159604705020278e+01 1.112561618294103205e+01 8.517363931146389788e+00
1.414259403112090752e+01 1.129444068383548405e+01 8.511672900694584598e+00
1.403890078985294565e+01 1.108909943246960594e+01 8.609448830449943912e+00
1.406327249218746367e+01 1.103883925656030840e+01 8.713188914360783244e+00
1.400483123660761287e+01 1.109071963974854214e+01 8.551680293273145494e+00
1.429022038137034123e+01 1.136792901733806715e+01 8.659133236351976848e+00
1.409582502548353311e+01 1.116837218107388452e+01 8.599985231037480915e+00
1.414636996560496662e+01 1.128158269574996808e+01 8.534967784515954392e+00
1.421968302208890833e+01 1.132794931563500995e+01 8.595170129269568804e+00
1.417437662725703085e+01 1.129147022255728139e+01 8.568293469789221461e+00
1.427995507141293707e+01 1.137858349841308048e+01 8.628148956248589130e+00
1.401772253859779838e+01 1.115187241443390853e+01 8.493072872718139266e+00
1.414750462637693040e+01 1.124402398807490577e+01 8.586257142023686839e+00
1.401810966871855690e+01 1.110006242734030124e+01 8.561309058395734084e+00
1.401492119039501638e+01 1.111929278773955865e+01 8.531081049521583637e+00
1.406615058800677254e+01 1.115968614083395849e+01 8.562592925192797466e+00
1.407409789150728585e+01 1.120010147284428115e+01 8.522790532315175582e+00
1.403558761766728225e+01 1.113612087436147924e+01 8.543098480342225187e+00
1.418006396480867615e+01 1.127987258241486401e+01 8.592944115409512307e+00
1.428868301133098839e+01 1.129217808374358434e+01 8.755179970926917576e+00
1.405522385252677964e+01 1.117253529296681869e+01 8.527823442828104561e+00
1.408177536984949718e+01 1.108341699468642894e+01 8.686441462923466972e+00
1.402741727686947826e+01 1.110903663153717957e+01 8.564913343320025518e+00
1.403339840353816470e+01 1.118393414923180096e+01 8.476785221891272926e+00
1.443943699824911242e+01 1.149884266095737395e+01 8.733496337948054133e+00
