# Mf af A2220 A2221 phi2220 phi2221 logL logPrior
7.508812996179624122e+01 8.443669920400584950e-01 7.929692666126449296e+00 7.770734930988454359e+00 6.104020993592058630e-01 3.484695507755380284e+00 1.977939824548862453e+04 0.000000000000000000e+00
7.711117395989259649e+01 7.744644089399679299e-01 7.293009723925580445e+00 6.179670025446811543e+00 1.528356822662318537e+00 4.744880398605796579e+00 1.977941102510731798e+04 0.000000000000000000e+00
5.535427375682742479e+01 2.668362214021260392e-01 9.633705886139336982e+00 1.014641345228551828e+01 1.175548882253980354e+00 4.273715046481577851e+00 1.977941225081590164e+04 0.000000000000000000e+00
6.250276201084919592e+01 4.965704539009587193e-01 1.146600672411544508e+01 1.335439094661139414e+01 1.238678668244441505e+00 4.353101196888331970e+00 1.977941585329538066e+04 0.000000000000000000e+00
6.026508446498220906e+01 4.809262718694642391e-01 1.165526549633809594e+01 1.260750573074965075e+01 1.256084101012011400e+00 4.393219026945762273e+00 1.977943544551828381e+04 0.000000000000000000e+00
5.501721534109304201e+01 3.158000112503543955e-01 8.827458573327174207e+00 8.539521070901610500e+00 1.042238691410031670e+00 3.985849617188400806e+00 1.977943943015441619e+04 0.000000000000000000e+00
5.298850448816138936e+01 3.540536988810888963e-01 9.698444851057246296e+00 1.134763985557316346e+01 8.624913109940357536e-01 3.903171231673071784e+00 1.977944608314433208e+04 0.000000000000000000e+00
5.512330990084627302e+01 4.079154169161191557e-01 1.126139057392597920e+01 1.463194182079318217e+01 6.558656061534633430e-01 3.338253511877564694e+00 1.977946494159901340e+04 0.000000000000000000e+00
6.078521383644847731e+01 5.545515748091175423e-01 8.689138118512730102e+00 1.123228077192473329e+01 8.251757059959653473e-01 3.569514217725826111e+00 1.977947055887183524e+04 0.000000000000000000e+00
7.885476466095045112e+01 8.352175731530765423e-01 6.670154441529795974e+00 7.170378265916168559e+00 1.326063619099931312e+00 4.542655090725291167e+00 1.977947121975363916e+04 0.000000000000000000e+00
6.679414165208123677e+01 6.223257818599325919e-01 7.497917280478434421e+00 8.710374225977135509e+00 1.559653788742767055e+00 4.909300818350601503e+00 1.977947288844045397e+04 0.000000000000000000e+00
5.371548025050176278e+01 3.749717054519646764e-01 1.056093933508252114e+01 1.159875212355937713e+01 6.200294256084162292e-01 3.441209316123323703e+00 1.977947440746565917e+04 0.000000000000000000e+00
6.964468116483038784e+01 7.930352364710337998e-01 7.147412470617835467e+00 9.175980576989294590e+00 3.556352359684016307e-01 3.051608536400809868e+00 1.977947487892623758e+04 0.000000000000000000e+00
6.111421203587452311e+01 5.859280755658062834e-01 9.701802362882459008e+00 1.030124947610539010e+01 1.080419614731302325e+00 4.264118243846881207e+00 1.977947714023279332e+04 0.000000000000000000e+00
6.305931350211385933e+01 6.500522953590299746e-01 1.136455529326546454e+01 1.436377415023706661e+01 4.593214161564784237e-01 3.376975555808694018e+00 1.977948755409145815e+04 0.000000000000000000e+00
6.367981688943665119e+01 5.383796667931646240e-01 8.757216353223725491e+00 8.865640869144694847e+00 1.056849206153227749e+00 3.957795834335787966e+00 1.977949604023346546e+04 0.000000000000000000e+00
